OBJECTID,DESCRIPTION,ID,MP28646A_B,MP28646A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
81,92563 (Murrieta),92563,19864,34.76,34.76,78192500.0,53899.198339420196,1756053735161,Synapse54,1756053735161,Synapse54
82,92567 (Nuevo),92567,2744,32.96,32.96,115155000.0,52551.257802414395,1756053735161,Synapse54,1756053735161,Synapse54
83,92570 (Perris),92570,14891,32.97,32.97,391848750.0,141636.61094909988,1756053735161,Synapse54,1756053735161,Synapse54
84,92571 (Perris),92571,13968,31.99,31.99,129411250.0,59493.83243138058,1756053735161,Synapse54,1756053735161,Synapse54
85,92582 (San Jacinto),92582,5356,31.1,31.1,77062500.0,47625.591915771925,1756053735161,Synapse54,1756053735161,Synapse54
86,92583 (San Jacinto),92583,8224,30.49,30.49,117017500.0,68854.68187138022,1756053735161,Synapse54,1756053735161,Synapse54
87,92584 (Menifee),92584,17092,34.11,34.11,125473750.0,88632.97807464864,1756053735161,Synapse54,1756053735161,Synapse54
88,92585 (Menifee),92585,7572,32.94,32.94,65328750.0,63969.72667996268,1756053735161,Synapse54,1756053735161,Synapse54
89,92586 (Menifee),92586,6686,34.6,34.6,22697500.0,25680.59999652119,1756053735161,Synapse54,1756053735161,Synapse54
90,92587 (Menifee),92587,5065,37.34,37.34,33000000.0,28855.688766937034,1756053735161,Synapse54,1756053735161,Synapse54
91,92590 (Temecula),92590,1290,33.69,33.69,171402500.0,74224.59376095551,1756053735161,Synapse54,1756053735161,Synapse54
92,92591 (Temecula),92591,12469,36.06,36.06,57467500.0,46864.2059342935,1756053735161,Synapse54,1756053735161,Synapse54
93,92592 (Temecula),92592,22368,36.03,36.03,449697500.0,150010.17362394696,1756053735161,Synapse54,1756053735161,Synapse54
94,92595 (Wildomar),92595,9413,34.05,34.05,77962500.0,49546.47682350081,1756053735161,Synapse54,1756053735161,Synapse54
95,92596 (Winchester),92596,11021,35.12,35.12,236541250.0,105694.89597132463,1756053735161,Synapse54,1756053735161,Synapse54
96,92602 (Irvine),92602,8761,34.46,34.46,54335000.0,48615.20874763779,1756053735161,Synapse54,1756053735161,Synapse54
97,92603 (Irvine),92603,6090,37.63,37.63,49596250.0,39851.28103911499,1756053735161,Synapse54,1756053735161,Synapse54
98,92604 (Irvine),92604,8560,37.87,37.87,12971250.0,14796.767588249384,1756053735161,Synapse54,1756053735161,Synapse54
99,92606 (Irvine),92606,6667,35.79,35.79,11687516.33984375,24285.50058514748,1756053735161,Synapse54,1756053735161,Synapse54
100,92610 (Foothill Ranch),92610,3444,38.19,38.19,41970000.0,42026.008696583456,1756053735161,Synapse54,1756053735161,Synapse54
101,92612 (Irvine),92612,10424,34.89,34.89,24991250.0,30023.681639087186,1756053735161,Synapse54,1756053735161,Synapse54
102,92614 (Irvine),92614,9517,36.74,36.74,16787500.0,22384.83540840505,1756053735161,Synapse54,1756053735161,Synapse54
103,92617 (Irvine),92617,6572,28.26,28.26,8672500.0,15412.013244571113,1756053735161,Synapse54,1756053735161,Synapse54
