OBJECTID,CONAME,ADDR,CITY,STATE_NAME,STATE,ZIP,ZIP4,NAICS,NAICS_ALL,SIC,SIC_ALL,INDUSTRY_DESC,AFFILIATE,BRAND,HQNAME,LOC_CONF,PLACETYPE,SQFOOTAGE,MIN_SQFT,MAX_SQFT,EMPNUM,SALESVOL,SOURCE,ESRI_PID,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
47,Target,W Kettleman Ln,Lodi,California,CA,95242,4120,45511001,"45511001, 51711214, 45511003, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 44921035, 45991004, 45612001, 44911022, 45611009, 45712008",531102,"531102, 481207, 531104, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599902, 599929, 599992, 571219, 591205, 554112","Department Stores, Cellular Telephones (Services), Retail Shops, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Cellular Telephones-Equipment & Supls, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies, Electric Charging Station",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,140,24460000.0,Data Axle,d6d7a00ff0e1f844c1b6b9ed508b3bc9,"CONAME, Lodi, California",38.117590000300105,-121.30337199957744,1756054360382,Synapse54,1756054360382,Synapse54
48,Target,N Azusa Ave,Azusa,California,CA,91702,2510,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,30,6023000.0,Data Axle,011f5bbd32ea4fb8798aaae00a484853,"CONAME, Azusa, California",34.13648000010745,-117.90813900033669,1756054360382,Synapse54,1756054360382,Synapse54
49,Target,Tierra Rejada Rd,Simi Valley,California,CA,93065,2902,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,29395000.0,Data Axle,1a1bc14ad9cf973604cb57d75de8827f,"CONAME, Simi Valley, California",34.27347700025791,-118.7979860001218,1756054360382,Synapse54,1756054360382,Synapse54
50,Target,4th Ave,Sacramento,California,CA,95817,2611,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,29774000.0,Data Axle,3481ed6af682f9a40a7d44f5ba56f874,"CONAME, Sacramento, California",38.54919200013411,-121.42657600008323,1756054360382,Synapse54,1756054360382,Synapse54
51,Target,Holger Way,San Jose,California,CA,95134,1377,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,47423000.0,Data Axle,b23c4a0b26bb8c806c372a71034f3052,"CONAME, San Jose, California",37.41809499992971,-121.95621000020178,1756054360382,Synapse54,1756054360382,Synapse54
52,Target,Ming Ave,Bakersfield,California,CA,93304,4144,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,28326000.0,Data Axle,06ad0e03b1d82a9d2f8524f5f8882bd7,"CONAME, Bakersfield, California",35.33656399973546,-119.03585399979826,1756054360382,Synapse54,1756054360382,Synapse54
53,Target,Olson Dr,Rancho Cordova,California,CA,95670,5646,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,29774000.0,Data Axle,395f59a10b742b17196de6ed95152846,"CONAME, Rancho Cordova, California",38.595424000236875,-121.2845929997356,1756054360382,Synapse54,1756054360382,Synapse54
54,Target,Eastshore Hwy,Albany,California,CA,94710,1011,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,29175000.0,Data Axle,4180f7be0957b7719fc59d491bb6b783,"CONAME, Albany, California",37.88272199995779,-122.30654500013834,1756054360382,Synapse54,1756054360382,Synapse54
55,Target,40th St,Emeryville,California,CA,94608,3515,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009, 62132003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205, 804201","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies, Optometrists OD",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,29175000.0,Data Axle,44c618bb68919dedec4f63f7e51456c7,"CONAME, Emeryville, California",37.828363999714426,-122.28995499970948,1756054360382,Synapse54,1756054360382,Synapse54
56,Target,Mall View Rd,Bakersfield,California,CA,93306,3060,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,187,35313000.0,Data Axle,d73b414952520e666953c9204ad60c2a,"CONAME, Bakersfield, California",35.39395499999608,-118.95495700021782,1756054360382,Synapse54,1756054360382,Synapse54
57,Target,Santa Margarita Pkwy,Rancho Santa Margarita,California,CA,92688,2815,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45511003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 531104","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,178,37285000.0,Data Axle,ae58f403f68e9cba48770d4383a62fb2,"CONAME, Rancho Santa Margarita, California",33.64196400028141,-117.59800499995653,1756054360382,Synapse54,1756054360382,Synapse54
58,Target,Rancho California Rd,Temecula,California,CA,92591,5283,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45511003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 531104","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,190,36010000.0,Data Axle,7b17e8480df76736b1ece4ae0e0ff77a,"CONAME, Temecula, California",33.50679600006407,-117.14596699976975,1756054360382,Synapse54,1756054360382,Synapse54
59,Target,E Santa Ana Canyon Rd,Anaheim,California,CA,92808,1101,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009, 72251117, 45511003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205, 581208, 531104","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies, Restaurants, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,209,28907000.0,Data Axle,e0b57243b9dc6b4a0577499ca2841525,"CONAME, Anaheim, California",33.86532599987737,-117.74706300032784,1756054360382,Synapse54,1756054360382,Synapse54
60,Target,Magic Mountain Pkwy,Valencia,California,CA,91355,3435,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45611009, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 591205, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Pharmacies, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,325,65242000.0,Data Axle,4de94eb63b90708e24ce451d607773ce,"CONAME, Valencia, California",34.42112100027401,-118.56162599961782,1756054360382,Synapse54,1756054360382,Synapse54
61,Target,W Redondo Beach Blvd,Gardena,California,CA,90247,3625,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,220,44164000.0,Data Axle,93a7d6aa35163ed1a26e5f99910b59ef,"CONAME, Gardena, California",33.88668600032069,-118.31690100037585,1756054360382,Synapse54,1756054360382,Synapse54
62,Target,Stevens Creek Blvd,Cupertino,California,CA,95014,2123,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,220,69554000.0,Data Axle,c3137779281899f2303aa6e7534e29ee,"CONAME, Cupertino, California",37.324492000127,-122.03603399990459,1756054360382,Synapse54,1756054360382,Synapse54
63,Target,Topanga Canyon Blvd,Canoga Park,California,CA,91303,2624,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 72251505, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 581228, 594136, 594517, 594744, 599929, 599992, 591205, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Coffee Shops, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,300,60223000.0,Data Axle,c12fd879bc46584e9b77e9d191a29871,"CONAME, Canoga Park, California",34.19181900026025,-118.60259500035166,1756054360382,Synapse54,1756054360382,Synapse54
64,Target,Lakewood Center Mall,Lakewood,California,CA,90712,2419,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,30112000.0,Data Axle,de770508c7d3993f88c2c090ffe3e723,"CONAME, Lakewood, California",33.85258500002643,-118.1405120000303,1756054360382,Synapse54,1756054360382,Synapse54
65,Target,Canyon Springs Pkwy,Riverside,California,CA,92507,0932,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,3,569000.0,Data Axle,346f93a2961612097e8f33f961f29bd8,"CONAME, Riverside, California",33.93860599997304,-117.2824660000052,1756054360382,Synapse54,1756054360382,Synapse54
66,Target,Laurel Canyon Blvd,Arleta,California,CA,91331,4198,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45511003",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 531104","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,200,40149000.0,Data Axle,bfc8f74ab69ba04365747d7d8fa74bc8,"CONAME, Arleta, California",34.24527000032025,-118.41952500016772,1756054360382,Synapse54,1756054360382,Synapse54
67,Target,New Los Angeles Ave,Moorpark,California,CA,93021,3585,45511001,"45511001, 45521908, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45611009, 45911015, 45912035, 45942043, 45991004, 45612001",531102,"531102, 539901, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 591205, 594136, 594517, 594744, 599929, 599992","Department Stores, General Merchandise-Retail, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Pharmacies, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,200,39193000.0,Data Axle,be880750b1a0b9cc1a4540505c779285,"CONAME, Moorpark, California",34.278402999972286,-118.86707699977686,1756054360382,Synapse54,1756054360382,Synapse54
68,Target,S La Cienega Blvd,Los Angeles,California,CA,90016,4407,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,30112000.0,Data Axle,af71837297ae05b77cbd6a01880a23ec,"CONAME, Los Angeles, California",34.02310399992174,-118.37381200001171,1756054360382,Synapse54,1756054360382,Synapse54
69,Target,Glendale Galleria,Glendale,California,CA,91210,2195,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,30112000.0,Data Axle,b9ebaeb0e3f9f131a7e177c5182ee146,"CONAME, Glendale, California",34.14297599970579,-118.25858700025114,1756054360382,Synapse54,1756054360382,Synapse54
