OBJECTID,DESCRIPTION,ID,MP13019A_B,MP13019A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
78,92561 (Mountain Center),92561,217,13.3,13.3,1620912500.0,315017.98964642035,1756053788959,Synapse54,1756053788959,Synapse54
79,92562 (Murrieta),92562,11706,23.51,23.51,221006250.0,95812.13808091207,1756053788959,Synapse54,1756053788959,Synapse54
80,92563 (Murrieta),92563,13406,23.46,23.46,78192500.0,53899.198339420196,1756053788959,Synapse54,1756053788959,Synapse54
81,92567 (Nuevo),92567,1807,21.7,21.7,115155000.0,52551.257802414395,1756053788959,Synapse54,1756053788959,Synapse54
82,92570 (Perris),92570,8433,18.67,18.67,391848750.0,141636.61094909988,1756053788959,Synapse54,1756053788959,Synapse54
83,92571 (Perris),92571,7757,17.76,17.76,129411250.0,59493.83243138058,1756053788959,Synapse54,1756053788959,Synapse54
84,92582 (San Jacinto),92582,2935,17.04,17.04,77062500.0,47625.591915771925,1756053788959,Synapse54,1756053788959,Synapse54
85,92583 (San Jacinto),92583,3847,14.26,14.26,117017500.0,68854.68187138022,1756053788959,Synapse54,1756053788959,Synapse54
86,92584 (Menifee),92584,9121,18.2,18.2,125473750.0,88632.97807464864,1756053788959,Synapse54,1756053788959,Synapse54
87,92585 (Menifee),92585,4636,20.17,20.17,65328750.0,63969.72667996268,1756053788959,Synapse54,1756053788959,Synapse54
88,92586 (Menifee),92586,3201,16.56,16.56,22697500.0,25680.59999652119,1756053788959,Synapse54,1756053788959,Synapse54
89,92587 (Menifee),92587,3404,25.09,25.09,33000000.0,28855.688766937034,1756053788959,Synapse54,1756053788959,Synapse54
90,92590 (Temecula),92590,1147,29.96,29.96,171402500.0,74224.59376095551,1756053788959,Synapse54,1756053788959,Synapse54
91,92591 (Temecula),92591,10155,29.36,29.36,57467500.0,46864.2059342935,1756053788959,Synapse54,1756053788959,Synapse54
92,92592 (Temecula),92592,16300,26.26,26.26,449697500.0,150010.17362394696,1756053788959,Synapse54,1756053788959,Synapse54
93,92595 (Wildomar),92595,6803,24.61,24.61,77962500.0,49546.47682350081,1756053788959,Synapse54,1756053788959,Synapse54
94,92596 (Winchester),92596,7143,22.76,22.76,236541250.0,105694.89597132463,1756053788959,Synapse54,1756053788959,Synapse54
95,92602 (Irvine),92602,6302,24.79,24.79,54335000.0,48615.20874763779,1756053788959,Synapse54,1756053788959,Synapse54
96,92603 (Irvine),92603,5129,31.69,31.69,49596250.0,39851.28103911499,1756053788959,Synapse54,1756053788959,Synapse54
97,92604 (Irvine),92604,7915,35.02,35.02,12971250.0,14796.767588249384,1756053788959,Synapse54,1756053788959,Synapse54
98,92606 (Irvine),92606,5729,30.75,30.75,11687516.33984375,24285.50058514748,1756053788959,Synapse54,1756053788959,Synapse54
99,92610 (Foothill Ranch),92610,2873,31.85,31.85,41970000.0,42026.008696583456,1756053788959,Synapse54,1756053788959,Synapse54
100,92612 (Irvine),92612,8967,30.01,30.01,24991250.0,30023.681639087186,1756053788959,Synapse54,1756053788959,Synapse54
101,92614 (Irvine),92614,8516,32.88,32.88,16787500.0,22384.83540840505,1756053788959,Synapse54,1756053788959,Synapse54
102,92617 (Irvine),92617,5111,21.98,21.98,8672500.0,15412.013244571113,1756053788959,Synapse54,1756053788959,Synapse54
103,92618 (Irvine),92618,14850,29.27,29.27,94576250.0,64024.6551904949,1756053788959,Synapse54,1756053788959,Synapse54
104,92620 (Irvine),92620,13982,28.89,28.89,23306250.0,21025.73996103775,1756053788959,Synapse54,1756053788959,Synapse54
105,92624 (Capistrano Beach),92624,1774,29.13,29.13,5602500.0,19224.425787531967,1756053788959,Synapse54,1756053788959,Synapse54
106,92625 (Corona del Mar),92625,2917,29.67,29.67,9253750.0,22768.574163236848,1756053788959,Synapse54,1756053788959,Synapse54
107,92626 (Costa Mesa),92626,13472,32.79,32.79,35749444.4375,30953.607275611746,1756053788959,Synapse54,1756053788959,Synapse54
108,92627 (Costa Mesa),92627,15047,30.22,30.22,24660526.3203125,32009.424849547257,1756053788959,Synapse54,1756053788959,Synapse54
109,92629 (Dana Point),92629,6667,29.83,29.83,19367500.0,26404.176955851315,1756053788959,Synapse54,1756053788959,Synapse54
110,92630 (Lake Forest),92630,17207,31.84,31.84,39691250.0,33234.410302807584,1756053788959,Synapse54,1756053788959,Synapse54
111,92637 (Laguna Woods),92637,3247,17.96,17.96,12412045.45703125,24637.976550366835,1756053788959,Synapse54,1756053788959,Synapse54
112,92646 (Huntington Beach),92646,16434,34.97,34.97,31957500.0,27762.065402696444,1756053788959,Synapse54,1756053788959,Synapse54
113,92647 (Huntington Beach),92647,16386,33.38,33.38,28932500.0,33867.74871894199,1756053788959,Synapse54,1756053788959,Synapse54
114,92648 (Huntington Beach),92648,12200,32.71,32.71,30280000.0,28473.954706364795,1756053788959,Synapse54,1756053788959,Synapse54
115,92649 (Huntington Beach),92649,8741,31.22,31.22,19831250.0,56450.29251686164,1756053788959,Synapse54,1756053788959,Synapse54
116,92651 (Laguna Beach),92651,6614,32.71,32.71,67526250.0,62490.433798214086,1756053788959,Synapse54,1756053788959,Synapse54
117,92653 (Laguna Hills),92653,7362,32.76,32.76,24331250.0,35888.268819247765,1756053788959,Synapse54,1756053788959,Synapse54
118,92655 (Midway City),92655,2083,28.9,28.9,2486250.0,12474.692560266567,1756053788959,Synapse54,1756053788959,Synapse54
119,92656 (Aliso Viejo),92656,12905,30.26,30.26,32877599.19921875,34966.50159209713,1756053788959,Synapse54,1756053788959,Synapse54
120,92657 (Newport Coast),92657,2516,33.41,33.41,33871111.109375,40735.605455959,1756053788959,Synapse54,1756053788959,Synapse54
121,92660 (Newport Beach),92660,10123,33.71,33.71,34988824.7734375,72801.1498150933,1756053788959,Synapse54,1756053788959,Synapse54
122,92661 (Newport Beach),92661,994,32.26,32.26,2449775.0,14182.819254330147,1756053788959,Synapse54,1756053788959,Synapse54
123,92662 (Newport Beach),92662,517,22.98,22.98,756250.0,4073.1965054184398,1756053788959,Synapse54,1756053788959,Synapse54
124,92663 (Newport Beach),92663,5975,33.84,33.84,12661250.0,29524.238996506057,1756053788959,Synapse54,1756053788959,Synapse54
125,92672 (San Clemente),92672,9988,28.05,28.05,122097500.0,68144.85534340238,1756053788959,Synapse54,1756053788959,Synapse54
126,92673 (San Clemente),92673,6385,28.74,28.74,43796250.0,35322.34411652421,1756053788959,Synapse54,1756053788959,Synapse54
127,92675 (San Juan Capistrano),92675,8534,26.17,26.17,398135000.0,159328.0017001646,1756053788959,Synapse54,1756053788959,Synapse54
128,92676 (Silverado),92676,648,38.8,38.8,185577580.6484375,69847.88033705542,1756053788959,Synapse54,1756053788959,Synapse54
129,92677 (Laguna Niguel),92677,16249,30.85,30.85,62363750.0,49653.56764980074,1756053788959,Synapse54,1756053788959,Synapse54
130,92679 (Trabuco Canyon),92679,8448,32.31,32.31,131953669.3515625,96766.9142094817,1756053788959,Synapse54,1756053788959,Synapse54
131,92683 (Westminster),92683,23760,32.3,32.3,37225000.0,54186.216950067326,1756053788959,Synapse54,1756053788959,Synapse54
132,92688 (Rancho Santa Margarita),92688,10425,30.03,30.03,34180000.0,38611.769223276526,1756053788959,Synapse54,1756053788959,Synapse54
133,92691 (Mission Viejo),92691,13466,36.5,36.5,33036250.0,38001.18237164921,1756053788959,Synapse54,1756053788959,Synapse54
134,92692 (Mission Viejo),92692,11722,31.1,31.1,36926250.0,46348.02646266434,1756053788959,Synapse54,1756053788959,Synapse54
135,92694 (Ladera Ranch),92694,6456,25.7,25.7,30588750.0,43863.23830896375,1756053788959,Synapse54,1756053788959,Synapse54
136,92697 (Irvine),92697,94,18.84,18.84,640000.0,3555.8432426418512,1756053788959,Synapse54,1756053788959,Synapse54
137,92701 (Santa Ana),92701,7391,18.92,18.92,12300000.0,17909.285594515157,1756053788959,Synapse54,1756053788959,Synapse54
138,92703 (Santa Ana),92703,10247,21.45,21.45,15516250.0,25608.827947224716,1756053788959,Synapse54,1756053788959,Synapse54
139,92704 (Santa Ana),92704,15215,23.58,23.58,28642500.0,33855.42088207186,1756053788959,Synapse54,1756053788959,Synapse54
140,92705 (Santa Ana),92705,12639,30.83,30.83,43200000.0,77393.0258273789,1756053788959,Synapse54,1756053788959,Synapse54
141,92706 (Santa Ana),92706,6229,24.53,24.53,13002500.0,24009.66740740803,1756053788959,Synapse54,1756053788959,Synapse54
142,92707 (Santa Ana),92707,9563,22.79,22.79,19470000.0,30897.365733854946,1756053788959,Synapse54,1756053788959,Synapse54
143,92708 (Fountain Valley),92708,16487,36.05,36.05,33996250.0,27518.702015973777,1756053788959,Synapse54,1756053788959,Synapse54
144,92780 (Tustin),92780,12435,29.24,29.24,24413750.0,32757.49656408988,1756053788959,Synapse54,1756053788959,Synapse54
145,92782 (Tustin),92782,7279,31.56,31.56,21093750.0,42452.81886104531,1756053788959,Synapse54,1756053788959,Synapse54
146,92801 (Anaheim),92801,10938,25.07,25.07,22840000.0,36651.55106988114,1756053788959,Synapse54,1756053788959,Synapse54
147,92802 (Anaheim),92802,8500,26.72,26.72,16627666.6640625,25129.664495851255,1756053788959,Synapse54,1756053788959,Synapse54
148,92804 (Anaheim),92804,19539,28.27,28.27,27093750.0,36797.87377561943,1756053788959,Synapse54,1756053788959,Synapse54
149,92805 (Anaheim),92805,14312,23.68,23.68,24434833.3359375,26630.492011417336,1756053788959,Synapse54,1756053788959,Synapse54
150,92806 (Anaheim),92806,9149,28.9,28.9,30277500.0,35397.16242525879,1756053788959,Synapse54,1756053788959,Synapse54
151,92807 (Anaheim),92807,10172,34.62,34.62,43425000.0,49369.07786874545,1756053788959,Synapse54,1756053788959,Synapse54
152,92808 (Anaheim),92808,5601,34.56,34.56,135771250.0,67114.4473414959,1756053788959,Synapse54,1756053788959,Synapse54
153,92821 (Brea),92821,11315,33.87,33.87,40157500.0,31640.813398465692,1756053788959,Synapse54,1756053788959,Synapse54
154,92823 (Brea),92823,1452,32.92,32.92,40087500.0,32182.422041735485,1756053788959,Synapse54,1756053788959,Synapse54
155,92831 (Fullerton),92831,9190,28.76,28.76,22971250.0,23931.067124648023,1756053788959,Synapse54,1756053788959,Synapse54
156,92832 (Fullerton),92832,5837,28.05,28.05,10311250.0,16109.402594640136,1756053788959,Synapse54,1756053788959,Synapse54
157,92833 (Fullerton),92833,12141,29.54,29.54,28923750.0,27760.4610883227,1756053788959,Synapse54,1756053788959,Synapse54
158,92835 (Fullerton),92835,6588,32.86,32.86,21915000.0,32662.879063291384,1756053788959,Synapse54,1756053788959,Synapse54
159,92840 (Garden Grove),92840,13493,30.34,30.34,19585000.0,23926.962718451425,1756053788959,Synapse54,1756053788959,Synapse54
160,92841 (Garden Grove),92841,8182,28.71,28.71,17046250.0,30056.2093910369,1756053788959,Synapse54,1756053788959,Synapse54
161,92843 (Garden Grove),92843,9643,26.97,26.97,14896250.0,29992.39321922365,1756053788959,Synapse54,1756053788959,Synapse54
162,92844 (Garden Grove),92844,5677,28.05,28.05,7895000.0,16403.528390326035,1756053788959,Synapse54,1756053788959,Synapse54
163,92845 (Garden Grove),92845,4901,38.2,38.2,8133750.0,11819.88810437026,1756053788959,Synapse54,1756053788959,Synapse54
164,92860 (Norco),92860,7655,35.71,35.71,54128750.0,49115.86210371589,1756053788959,Synapse54,1756053788959,Synapse54
165,92861 (Villa Park),92861,1662,35.5,35.5,8340000.0,17926.67245314459,1756053788959,Synapse54,1756053788959,Synapse54
166,92865 (Orange),92865,5271,33.31,33.31,13336250.0,16133.265595069315,1756053788959,Synapse54,1756053788959,Synapse54
167,92866 (Orange),92866,3927,31.18,31.18,7418750.0,12813.804565973127,1756053788959,Synapse54,1756053788959,Synapse54
168,92867 (Orange),92867,11271,32.41,32.41,29515000.0,52452.17586230138,1756053788959,Synapse54,1756053788959,Synapse54
169,92868 (Orange),92868,6700,28.58,28.58,12813750.0,21889.700334687273,1756053788959,Synapse54,1756053788959,Synapse54
170,92869 (Orange),92869,9654,33.48,33.48,49452500.0,43559.182698021956,1756053788959,Synapse54,1756053788959,Synapse54
171,92870 (Placentia),92870,13597,32.38,32.38,25658750.0,42875.80354717247,1756053788959,Synapse54,1756053788959,Synapse54
172,92878 (Corona),92878,3725,28.19,28.19,28011250.0,43014.98620425098,1756053788959,Synapse54,1756053788959,Synapse54
173,92879 (Corona),92879,9444,25.06,25.06,35812500.0,35718.5917383939,1756053788959,Synapse54,1756053788959,Synapse54
174,92880 (Corona),92880,10888,24.73,24.73,66393750.0,60879.49666935877,1756053788959,Synapse54,1756053788959,Synapse54
175,92881 (Corona),92881,7300,30.26,30.26,87822500.0,78100.13412564347,1756053788959,Synapse54,1756053788959,Synapse54
176,92882 (Corona),92882,15206,29.63,29.63,100377500.0,56643.47421769441,1756053788959,Synapse54,1756053788959,Synapse54
177,92883 (Corona),92883,7935,25.74,25.74,213882500.0,87517.171289697,1756053788959,Synapse54,1756053788959,Synapse54
178,92886 (Yorba Linda),92886,13772,34.93,34.93,56058750.0,49514.934612607736,1756053788959,Synapse54,1756053788959,Synapse54
179,90621 (Buena Park),90621,7786,27.8,27.8,14926250.0,21087.679435974318,1756053788959,Synapse54,1756053788959,Synapse54
180,92887 (Yorba Linda),92887,5899,36.12,36.12,34530000.0,37985.248233257116,1756053788959,Synapse54,1756053788959,Synapse54
181,93001 (Ventura),93001,6855,23.32,23.32,328800721.75390625,138054.9955498076,1756053788959,Synapse54,1756053788959,Synapse54
182,93003 (Ventura),93003,11749,29.12,29.12,74552500.0,55676.02575982478,1756053788959,Synapse54,1756053788959,Synapse54
183,93004 (Ventura),93004,8504,33.66,33.66,26253750.0,24293.608892124525,1756053788959,Synapse54,1756053788959,Synapse54
184,93010 (Camarillo),93010,11059,30.3,30.3,79716250.0,46831.915462838704,1756053788959,Synapse54,1756053788959,Synapse54
185,93012 (Camarillo),93012,9661,30.39,30.39,184080000.0,94772.80839757764,1756053788959,Synapse54,1756053788959,Synapse54
186,93013 (Carpinteria),93013,3828,29.7,29.7,79270000.0,51873.42689239334,1756053788959,Synapse54,1756053788959,Synapse54
187,93015 (Fillmore),93015,3767,25.05,25.05,400038750.0,134789.0342106503,1756053788959,Synapse54,1756053788959,Synapse54
188,93021 (Moorpark),93021,9632,33.86,33.86,234746250.0,99048.10368902325,1756053788959,Synapse54,1756053788959,Synapse54
189,85328 (Cibola),85328,20,13.42,13.42,527471250.0,162187.00041854146,1756053788959,Synapse54,1756053788959,Synapse54
190,93022 (Oak View),93022,1255,27.4,27.4,13133750.0,25118.329999860227,1756053788959,Synapse54,1756053788959,Synapse54
191,93023 (Ojai),93023,4101,24.25,24.25,1181358803.4804688,195447.1922160022,1756053788959,Synapse54,1756053788959,Synapse54
192,93030 (Oxnard),93030,9984,22.96,22.96,53537500.0,50865.79887099985,1756053788959,Synapse54,1756053788959,Synapse54
193,93033 (Oxnard),93033,10892,19.11,19.11,130200000.0,78026.87368580469,1756053788959,Synapse54,1756053788959,Synapse54
194,93035 (Oxnard),93035,6304,27.29,27.29,17435000.0,62007.549074571805,1756053788959,Synapse54,1756053788959,Synapse54
195,93036 (Oxnard),93036,8410,22.26,22.26,57343750.0,44444.19463078578,1756053788959,Synapse54,1756053788959,Synapse54
196,93040 (Piru),93040,393,21.22,21.22,210346250.0,69953.9423901976,1756053788959,Synapse54,1756053788959,Synapse54
197,93041 (Port Hueneme),93041,3851,21.62,21.62,17655000.0,45728.7533863953,1756053788959,Synapse54,1756053788959,Synapse54
198,93042 (Point Mugu Nawc),93042,2,16.67,16.67,21217500.0,39144.09398891686,1756053788959,Synapse54,1756053788959,Synapse54
199,93043 (Port Hueneme CBC Base),93043,78,18.93,18.93,5371250.0,18340.340638344987,1756053788959,Synapse54,1756053788959,Synapse54
200,93060 (Santa Paula),93060,5484,20.45,20.45,444843750.0,130581.77761447629,1756053788959,Synapse54,1756053788959,Synapse54
201,93063 (Simi Valley),93063,15324,34.72,34.72,151668750.0,72081.40181131517,1756053788959,Synapse54,1756053788959,Synapse54
202,93065 (Simi Valley),93065,18629,31.71,31.71,162708750.0,98893.97184780746,1756053788959,Synapse54,1756053788959,Synapse54
203,93066 (Somis),93066,903,37.42,37.42,213165000.0,70614.50191605966,1756053788959,Synapse54,1756053788959,Synapse54
204,93067 (Summerland),93067,203,24.88,24.88,3173750.0,13823.137880104807,1756053788959,Synapse54,1756053788959,Synapse54
205,93101 (Santa Barbara),93101,7484,29.53,29.53,12738750.0,27780.3304886334,1756053788959,Synapse54,1756053788959,Synapse54
206,93103 (Santa Barbara),93103,4923,29.78,29.78,16533750.0,29598.426540677967,1756053788959,Synapse54,1756053788959,Synapse54
207,93105 (Santa Barbara),93105,6884,30.38,30.38,1085646890.625,322486.5248719495,1756053788959,Synapse54,1756053788959,Synapse54
208,93106 (Santa Barbara),93106,895,18.9,18.9,3377500.0,10299.680398798031,1756053788959,Synapse54,1756053788959,Synapse54
209,93108 (Santa Barbara),93108,2631,28.37,28.37,166683750.0,95528.79525072398,1756053788959,Synapse54,1756053788959,Synapse54
210,93109 (Santa Barbara),93109,2731,27.77,27.77,13007500.0,26406.026345091894,1756053788959,Synapse54,1756053788959,Synapse54
211,93110 (Santa Barbara),93110,3820,30.26,30.26,27055000.0,32648.046786382944,1756053788959,Synapse54,1756053788959,Synapse54
212,93111 (Santa Barbara),93111,4896,33.59,33.59,33908750.0,38270.054689742254,1756053788959,Synapse54,1756053788959,Synapse54
213,93117 (Goleta),93117,12947,28.16,28.16,570517500.0,186790.30470483637,1756053788959,Synapse54,1756053788959,Synapse54
214,93201 (Alpaugh),93201,54,7.14,7.14,53031250.0,42400.502769921804,1756053788959,Synapse54,1756053788959,Synapse54
215,93202 (Armona),93202,313,10.64,10.64,6991250.0,14120.25147939271,1756053788959,Synapse54,1756053788959,Synapse54
