OBJECTID,DESCRIPTION,ID,MP13019A_B,MP13019A_B_I,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1157,94511 (Bethel Island),94511,279,75,75,23170000.0,22999.265570667052,1756054002881,Synapse54,1756054002881,Synapse54
1158,94512 (Birds Landing),94512,9,113,113,93062500.0,77872.8228350327,1756054002881,Synapse54,1756054002881,Synapse54
1159,94513 (Brentwood),94513,15773,166,166,452697500.0,200500.96297301888,1756054002881,Synapse54,1756054002881,Synapse54
1160,94514 (Byron),94514,198,140,140,227691250.0,97404.7977411039,1756054002881,Synapse54,1756054002881,Synapse54
1161,94515 (Calistoga),94515,1311,142,142,323121250.0,143468.53304426948,1756054002881,Synapse54,1756054002881,Synapse54
1162,94517 (Clayton),94517,3378,195,195,217033750.0,102846.02305772674,1756054002881,Synapse54,1756054002881,Synapse54
1163,94518 (Concord),94518,7395,191,191,22850000.0,24065.855439244257,1756054002881,Synapse54,1756054002881,Synapse54
1164,94519 (Concord),94519,5686,218,218,24726250.0,27405.657484658004,1756054002881,Synapse54,1756054002881,Synapse54
1165,94520 (Concord),94520,7756,148,148,72728977.2734375,77629.03397857916,1756054002881,Synapse54,1756054002881,Synapse54
1166,94521 (Concord),94521,12773,214,214,79875000.0,62104.66276939636,1756054002881,Synapse54,1756054002881,Synapse54
1167,94523 (Pleasant Hill),94523,9171,190,190,29493750.0,34172.82750913067,1756054002881,Synapse54,1756054002881,Synapse54
1168,94525 (Crockett),94525,694,144,144,9323750.0,18270.892598753526,1756054002881,Synapse54,1756054002881,Synapse54
1169,94526 (Danville),94526,8560,192,192,59858750.0,42357.64723800862,1756054002881,Synapse54,1756054002881,Synapse54
1170,94528 (Diablo),94528,188,192,192,3410000.0,9044.534877815131,1756054002881,Synapse54,1756054002881,Synapse54
1171,94530 (El Cerrito),94530,7509,202,202,25308194.4453125,34620.38735225974,1756054002881,Synapse54,1756054002881,Synapse54
1172,94531 (Antioch),94531,14596,212,212,67171250.0,44189.28254088137,1756054002881,Synapse54,1756054002881,Synapse54
1173,94533 (Fairfield),94533,14699,138,138,88543750.0,59315.69542386143,1756054002881,Synapse54,1756054002881,Synapse54
1174,94534 (Fairfield),94534,11961,202,202,329768750.0,116922.19482483553,1756054002881,Synapse54,1756054002881,Synapse54
1175,94535 (Travis AFB),94535,448,93,93,47626250.0,38377.418648566876,1756054002881,Synapse54,1756054002881,Synapse54
1176,94536 (Fremont),94536,20916,207,207,55975000.0,41706.36634210829,1756054002881,Synapse54,1756054002881,Synapse54
1177,94538 (Fremont),94538,19262,210,210,98627500.0,83209.35833654746,1756054002881,Synapse54,1756054002881,Synapse54
1178,94539 (Fremont),94539,14434,190,190,120913750.0,65274.83429828046,1756054002881,Synapse54,1756054002881,Synapse54
1179,94541 (Hayward),94541,16971,179,179,29366250.0,40002.34457560498,1756054002881,Synapse54,1756054002881,Synapse54
1180,94542 (Hayward),94542,4751,206,206,33763750.0,38463.053451872656,1756054002881,Synapse54,1756054002881,Synapse54
1181,94544 (Hayward),94544,19092,175,175,43905000.0,41068.05954697643,1756054002881,Synapse54,1756054002881,Synapse54
1182,94545 (Hayward),94545,9661,203,203,53058750.0,40769.27992993225,1756054002881,Synapse54,1756054002881,Synapse54
1183,94546 (Castro Valley),94546,13382,214,214,109905550.0,72634.41287730464,1756054002881,Synapse54,1756054002881,Synapse54
1184,94547 (Hercules),94547,8441,223,223,23662500.0,28244.264741405404,1756054002881,Synapse54,1756054002881,Synapse54
1185,94548 (Knightsen),94548,20,65,65,7980000.0,14551.938921369147,1756054002881,Synapse54,1756054002881,Synapse54
1186,94549 (Lafayette),94549,7575,195,195,102231250.0,83529.6587240635,1756054002881,Synapse54,1756054002881,Synapse54
1187,94550 (Livermore),94550,13379,197,197,1517786250.0,279573.73721128947,1756054002881,Synapse54,1756054002881,Synapse54
1188,94551 (Livermore),94551,10715,197,197,258337500.0,123276.4179404884,1756054002881,Synapse54,1756054002881,Synapse54
1189,94552 (Castro Valley),94552,4278,215,215,165842500.0,108440.06196451394,1756054002881,Synapse54,1756054002881,Synapse54
1190,94553 (Martinez),94553,13761,199,199,277398750.0,128431.42448003526,1756054002881,Synapse54,1756054002881,Synapse54
1191,94555 (Fremont),94555,9221,192,192,62791250.0,49363.68001014009,1756054002881,Synapse54,1756054002881,Synapse54
1192,94556 (Moraga),94556,4713,201,201,68505000.0,50044.61241560939,1756054002881,Synapse54,1756054002881,Synapse54
1193,94558 (Napa),94558,14221,157,157,1938631250.0,419583.1031905541,1756054002881,Synapse54,1756054002881,Synapse54
1194,94559 (Napa),94559,7209,182,182,176882500.0,144317.85845861945,1756054002881,Synapse54,1756054002881,Synapse54
1195,94560 (Newark),94560,14699,215,215,63525000.0,48970.838659017354,1756054002881,Synapse54,1756054002881,Synapse54
1196,94561 (Oakley),94561,8372,132,132,218903750.0,117045.90774660744,1756054002881,Synapse54,1756054002881,Synapse54
1197,94563 (Orinda),94563,5041,193,193,96927500.0,70649.76630377177,1756054002881,Synapse54,1756054002881,Synapse54
