OBJECTID,DESCRIPTION,ID,MP14029A_B,MP14029A_B_I,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
20,90022 (Los Angeles),90022,7281,114,114,16201250.0,20545.355145567133,1756054077356,Synapse54,1756054077356,Synapse54
21,90023 (Los Angeles),90023,4844,113,113,15738750.0,25060.48516334698,1756054077356,Synapse54,1756054077356,Synapse54
22,90024 (Los Angeles),90024,6574,102,102,11132500.0,23698.081064437145,1756054077356,Synapse54,1756054077356,Synapse54
23,90025 (Los Angeles),90025,5299,99,99,10193750.0,17840.283787428227,1756054077356,Synapse54,1756054077356,Synapse54
24,90026 (Los Angeles),90026,7864,106,106,15428750.0,24118.65217370451,1756054077356,Synapse54,1756054077356,Synapse54
25,90027 (Los Angeles),90027,5422,102,102,31273750.0,33139.15154098183,1756054077356,Synapse54,1756054077356,Synapse54
26,90028 (Los Angeles),90028,4093,98,98,5651250.0,11941.515699450967,1756054077356,Synapse54,1756054077356,Synapse54
27,90029 (Los Angeles),90029,4126,109,109,5180000.0,10416.550542669982,1756054077356,Synapse54,1756054077356,Synapse54
28,90031 (Los Angeles),90031,4671,118,118,15266250.0,28937.63345244274,1756054077356,Synapse54,1756054077356,Synapse54
29,90032 (Los Angeles),90032,5090,112,112,17651250.0,23396.460140272397,1756054077356,Synapse54,1756054077356,Synapse54
30,90033 (Los Angeles),90033,5276,115,115,11348750.0,17708.809547572026,1756054077356,Synapse54,1756054077356,Synapse54
31,90034 (Los Angeles),90034,6789,102,102,11981250.0,20568.377536787157,1756054077356,Synapse54,1756054077356,Synapse54
32,90035 (Los Angeles),90035,3381,103,103,7850000.0,15210.86103832469,1756054077356,Synapse54,1756054077356,Synapse54
33,90036 (Los Angeles),90036,4437,101,101,9057500.0,13075.085235078514,1756054077356,Synapse54,1756054077356,Synapse54
34,90037 (Los Angeles),90037,6920,114,114,10541250.0,14714.181233454361,1756054077356,Synapse54,1756054077356,Synapse54
35,90038 (Los Angeles),90038,3350,100,100,5802500.0,11252.079728939614,1756054077356,Synapse54,1756054077356,Synapse54
36,90039 (Los Angeles),90039,3426,109,109,14942500.0,26392.430761234824,1756054077356,Synapse54,1756054077356,Synapse54
37,90040 (Los Angeles),90040,1415,108,108,21608750.0,29191.681126081883,1756054077356,Synapse54,1756054077356,Synapse54
38,90041 (Los Angeles),90041,3314,109,109,13466250.0,23254.908024557877,1756054077356,Synapse54,1756054077356,Synapse54
39,90042 (Los Angeles),90042,6842,112,112,16615000.0,25721.742750242374,1756054077356,Synapse54,1756054077356,Synapse54
40,90043 (Los Angeles),90043,4986,98,98,15602500.0,20646.12008671483,1756054077356,Synapse54,1756054077356,Synapse54
41,90044 (Los Angeles),90044,10287,112,112,19178750.0,24143.251573690275,1756054077356,Synapse54,1756054077356,Synapse54
42,90045 (Los Angeles),90045,4769,99,99,41698750.0,33299.53911864308,1756054077356,Synapse54,1756054077356,Synapse54
43,90046 (Los Angeles),90046,6056,99,99,21081250.0,26608.90691848265,1756054077356,Synapse54,1756054077356,Synapse54
44,90047 (Los Angeles),90047,5186,98,98,18358750.0,24856.061770824766,1756054077356,Synapse54,1756054077356,Synapse54
45,90048 (Los Angeles),90048,2655,100,100,7236250.0,13379.291294537168,1756054077356,Synapse54,1756054077356,Synapse54
46,90049 (Los Angeles),90049,4034,96,96,56905000.0,41509.053534463645,1756054077356,Synapse54,1756054077356,Synapse54
47,90056 (Los Angeles),90056,926,99,99,9391250.0,20965.215442539375,1756054077356,Synapse54,1756054077356,Synapse54
48,90057 (Los Angeles),90057,4446,95,95,3293750.0,7916.9033709229,1756054077356,Synapse54,1756054077356,Synapse54
49,90058 (Los Angeles),90058,373,114,114,22360000.0,31002.75540204814,1756054077356,Synapse54,1756054077356,Synapse54
50,90059 (Los Angeles),90059,4436,109,109,12622649.6796875,21910.473765592367,1756054077356,Synapse54,1756054077356,Synapse54
51,90061 (Los Angeles),90061,3027,113,113,9728750.0,16223.98082344525,1756054077356,Synapse54,1756054077356,Synapse54
52,90062 (Los Angeles),90062,3511,108,108,7018750.0,13592.096908569483,1756054077356,Synapse54,1756054077356,Synapse54
53,90063 (Los Angeles),90063,5826,114,114,13723750.0,20729.937644108653,1756054077356,Synapse54,1756054077356,Synapse54
54,90064 (Los Angeles),90064,2997,99,99,14486250.0,20258.70539048341,1756054077356,Synapse54,1756054077356,Synapse54
55,90065 (Los Angeles),90065,5260,113,113,20830000.0,28467.413285301176,1756054077356,Synapse54,1756054077356,Synapse54
56,90066 (Los Angeles),90066,6239,103,103,18128750.0,22696.1409745081,1756054077356,Synapse54,1756054077356,Synapse54
57,90067 (Los Angeles),90067,477,109,109,1201250.0,5831.1116532582055,1756054077356,Synapse54,1756054077356,Synapse54
58,90068 (Los Angeles),90068,2891,99,99,30237500.0,36731.88078800931,1756054077356,Synapse54,1756054077356,Synapse54
59,90069 (West Hollywood),90069,2474,100,100,8205000.0,13572.54105215578,1756054077356,Synapse54,1756054077356,Synapse54
60,90071 (Los Angeles),90071,92,95,95,498750.0,2796.3291102264193,1756054077356,Synapse54,1756054077356,Synapse54
61,90073 (Los Angeles),90073,1,149,149,348750.0,2408.4081776687253,1756054077356,Synapse54,1756054077356,Synapse54
62,90077 (Los Angeles),90077,830,91,91,28211250.0,29864.306648932365,1756054077356,Synapse54,1756054077356,Synapse54
63,90089 (Los Angeles),90089,351,101,101,685000.0,5730.351257577001,1756054077356,Synapse54,1756054077356,Synapse54
64,90094 (Playa Vista),90094,1321,101,101,2155000.0,9023.716367445793,1756054077356,Synapse54,1756054077356,Synapse54
65,90095 (Los Angeles),90095,0,0,0,1377500.0,5543.433620303054,1756054077356,Synapse54,1756054077356,Synapse54
66,90201 (Bell Gardens),90201,10546,115,115,22977500.0,31013.069129570686,1756054077356,Synapse54,1756054077356,Synapse54
67,90210 (Beverly Hills),90210,2150,94,94,40751250.0,35471.92891405896,1756054077356,Synapse54,1756054077356,Synapse54
68,90211 (Beverly Hills),90211,894,104,104,2577500.0,8534.386417247202,1756054077356,Synapse54,1756054077356,Synapse54
69,90212 (Beverly Hills),90212,1276,104,104,3445000.0,9175.464937172166,1756054077356,Synapse54,1756054077356,Synapse54
70,90220 (Compton),90220,5307,107,107,26703750.0,26225.93642762498,1756054077356,Synapse54,1756054077356,Synapse54
71,90221 (Compton),90221,5591,111,111,20717500.0,30715.052131385546,1756054077356,Synapse54,1756054077356,Synapse54
72,90222 (Compton),90222,3425,110,110,9718750.0,14952.680645989587,1756054077356,Synapse54,1756054077356,Synapse54
73,90230 (Culver City),90230,3604,104,104,13395000.0,23725.405473580406,1756054077356,Synapse54,1756054077356,Synapse54
74,90232 (Culver City),90232,2096,103,103,8901250.0,20581.48507801635,1756054077356,Synapse54,1756054077356,Synapse54
75,90240 (Downey),90240,2784,107,107,11018750.0,16046.068956185152,1756054077356,Synapse54,1756054077356,Synapse54
76,90241 (Downey),90241,5052,111,111,18685000.0,26057.42879570414,1756054077356,Synapse54,1756054077356,Synapse54
77,90242 (Downey),90242,4975,108,108,17188750.0,24191.037817884142,1756054077356,Synapse54,1756054077356,Synapse54
78,90245 (El Segundo),90245,1879,102,102,20501250.0,21185.079134835287,1756054077356,Synapse54,1756054077356,Synapse54
79,90247 (Gardena),90247,5895,113,113,14032500.0,18542.075510378934,1756054077356,Synapse54,1756054077356,Synapse54
80,90248 (Gardena),90248,1270,107,107,16671250.0,29189.411825890504,1756054077356,Synapse54,1756054077356,Synapse54
81,90249 (Gardena),90249,2909,101,101,11065000.0,15527.178138133771,1756054077356,Synapse54,1756054077356,Synapse54
82,90250 (Hawthorne),90250,10735,108,108,25428750.0,28547.11466750218,1756054077356,Synapse54,1756054077356,Synapse54
83,90254 (Hermosa Beach),90254,2134,99,99,5746250.0,10471.459710030409,1756054077356,Synapse54,1756054077356,Synapse54
84,90255 (Huntington Park),90255,8072,113,113,14193750.0,26002.403713042782,1756054077356,Synapse54,1756054077356,Synapse54
85,90260 (Lawndale),90260,3877,112,112,9707500.0,17425.097448099194,1756054077356,Synapse54,1756054077356,Synapse54
86,90262 (Lynwood),90262,7098,111,111,17997666.6640625,27130.39101916553,1756054077356,Synapse54,1756054077356,Synapse54
87,90263 (Malibu),90263,238,100,100,867500.0,4854.151812210016,1756054077356,Synapse54,1756054077356,Synapse54
88,90265 (Malibu),90265,1751,100,100,358041250.0,160009.06818055594,1756054077356,Synapse54,1756054077356,Synapse54
89,92350 (Loma Linda),92350,2,124,124,328750.0,2775.2716166686246,1756054077356,Synapse54,1756054077356,Synapse54
90,90266 (Manhattan Beach),90266,3429,94,94,15111250.0,18077.736427986998,1756054077356,Synapse54,1756054077356,Synapse54
91,90270 (Maywood),90270,2727,114,114,4503750.0,12039.333162486155,1756054077356,Synapse54,1756054077356,Synapse54
92,90272 (Pacific Palisades),90272,2270,93,93,93513750.0,48497.40352341961,1756054077356,Synapse54,1756054077356,Synapse54
93,90274 (Palos Verdes Peninsula),90274,2578,93,93,45127500.0,67970.15778106735,1756054077356,Synapse54,1756054077356,Synapse54
94,90275 (Rancho Palos Verdes),90275,4348,96,96,50603750.0,74712.3570203958,1756054077356,Synapse54,1756054077356,Synapse54
95,90277 (Redondo Beach),90277,4134,99,99,13732500.0,27795.694935349442,1756054077356,Synapse54,1756054077356,Synapse54
96,90278 (Redondo Beach),90278,4274,101,101,13357500.0,19673.676670813642,1756054077356,Synapse54,1756054077356,Synapse54
97,90280 (South Gate),90280,10654,112,112,28985000.0,40008.09828634964,1756054077356,Synapse54,1756054077356,Synapse54
98,90290 (Topanga),90290,724,102,102,70546250.0,52927.266701626235,1756054077356,Synapse54,1756054077356,Synapse54
99,90291 (Venice),90291,3410,102,102,9841250.0,12931.886736537226,1756054077356,Synapse54,1756054077356,Synapse54
100,90292 (Marina del Rey),90292,3550,101,101,8143750.0,32353.10878197147,1756054077356,Synapse54,1756054077356,Synapse54
101,90293 (Playa del Rey),90293,1306,99,99,9468750.0,25030.435098575283,1756054077356,Synapse54,1756054077356,Synapse54
102,90301 (Inglewood),90301,4115,108,108,9503750.0,14869.565678668334,1756054077356,Synapse54,1756054077356,Synapse54
103,90302 (Inglewood),90302,3225,105,105,7136250.0,14683.428873390754,1756054077356,Synapse54,1756054077356,Synapse54
104,90303 (Inglewood),90303,2596,109,109,6902500.0,11677.74492426489,1756054077356,Synapse54,1756054077356,Synapse54
105,90304 (Inglewood),90304,2874,112,112,6492500.0,14235.728270718135,1756054077356,Synapse54,1756054077356,Synapse54
106,90305 (Inglewood),90305,1624,95,95,9937500.0,14305.313275496863,1756054077356,Synapse54,1756054077356,Synapse54
107,90401 (Santa Monica),90401,973,98,98,3292500.0,8628.795043456314,1756054077356,Synapse54,1756054077356,Synapse54
108,90402 (Santa Monica),90402,1262,95,95,7597500.0,16163.215940388756,1756054077356,Synapse54,1756054077356,Synapse54
109,90403 (Santa Monica),90403,2787,100,100,5273750.0,12751.131293922941,1756054077356,Synapse54,1756054077356,Synapse54
110,90404 (Santa Monica),90404,2867,106,106,7660000.0,12367.45242607871,1756054077356,Synapse54,1756054077356,Synapse54
111,90405 (Santa Monica),90405,3127,101,101,9786250.0,14354.594089218806,1756054077356,Synapse54,1756054077356,Synapse54
112,90501 (Torrance),90501,4986,110,110,21363750.0,22454.13305938583,1756054077356,Synapse54,1756054077356,Synapse54
113,90502 (Torrance),90502,2348,111,111,8421250.0,15978.213487049754,1756054077356,Synapse54,1756054077356,Synapse54
114,90503 (Torrance),90503,5236,107,107,22785000.0,19519.91837141994,1756054077356,Synapse54,1756054077356,Synapse54
115,90504 (Torrance),90504,3786,109,109,14050000.0,16122.317886451086,1756054077356,Synapse54,1756054077356,Synapse54
116,90505 (Torrance),90505,4045,106,106,21710000.0,21767.46779075956,1756054077356,Synapse54,1756054077356,Synapse54
117,90506 (Torrance),90506,0,0,0,986250.0,4444.609305969986,1756054077356,Synapse54,1756054077356,Synapse54
118,90601 (Whittier),90601,3719,108,108,38838750.0,54832.79781886936,1756054077356,Synapse54,1756054077356,Synapse54
119,90602 (Whittier),90602,2809,111,111,10847500.0,26225.609033384786,1756054077356,Synapse54,1756054077356,Synapse54
120,90603 (Whittier),90603,2326,105,105,12597500.0,25045.421824370704,1756054077356,Synapse54,1756054077356,Synapse54
121,90604 (Whittier),90604,4476,107,107,16430000.0,24358.29159146069,1756054077356,Synapse54,1756054077356,Synapse54
122,90605 (Whittier),90605,4375,106,106,20233750.0,38423.31700923025,1756054077356,Synapse54,1756054077356,Synapse54
123,90606 (Whittier),90606,3700,105,105,14151250.0,22399.949932366642,1756054077356,Synapse54,1756054077356,Synapse54
124,90620 (Buena Park),90620,5517,109,109,25017500.0,36111.934713113915,1756054077356,Synapse54,1756054077356,Synapse54
125,90621 (Buena Park),90621,4273,113,113,14948750.0,21408.846784627196,1756054077356,Synapse54,1756054077356,Synapse54
126,90623 (La Palma),90623,1790,107,107,6998750.0,16300.268205810837,1756054077356,Synapse54,1756054077356,Synapse54
127,90630 (Cypress),90630,5659,106,106,23338750.0,30751.71252744115,1756054077356,Synapse54,1756054077356,Synapse54
128,90631 (La Habra),90631,7916,109,109,51108750.0,40857.60378403997,1756054077356,Synapse54,1756054077356,Synapse54
129,90638 (La Mirada),90638,5373,106,106,28950000.0,36446.618305328906,1756054077356,Synapse54,1756054077356,Synapse54
130,90639 (La Mirada),90639,193,105,105,628750.0,3998.729491814451,1756054077356,Synapse54,1756054077356,Synapse54
131,90640 (Montebello),90640,7249,112,112,31045000.0,33620.211280686,1756054077356,Synapse54,1756054077356,Synapse54
132,90650 (Norwalk),90650,11051,106,106,36758750.0,33961.03358351439,1756054077356,Synapse54,1756054077356,Synapse54
133,90660 (Pico Rivera),90660,6743,105,105,32145000.0,29572.79336298238,1756054077356,Synapse54,1756054077356,Synapse54
134,90670 (Santa Fe Springs),90670,2039,108,108,32260000.0,52615.073446094386,1756054077356,Synapse54,1756054077356,Synapse54
135,90680 (Stanton),90680,3699,114,114,9910000.0,24427.003458636504,1756054077356,Synapse54,1756054077356,Synapse54
136,90701 (Artesia),90701,1887,109,109,6091250.0,15069.463540817756,1756054077356,Synapse54,1756054077356,Synapse54
137,90703 (Cerritos),90703,5713,105,105,33378750.0,43917.87476317953,1756054077356,Synapse54,1756054077356,Synapse54
138,90704 (Avalon),90704,467,113,113,490602500.0,222413.14249330448,1756054077356,Synapse54,1756054077356,Synapse54
139,90706 (Bellflower),90706,8905,111,111,23268750.0,21698.30198308351,1756054077356,Synapse54,1756054077356,Synapse54
140,90710 (Harbor City),90710,3178,112,112,8768068.17578125,14610.890909475642,1756054077356,Synapse54,1756054077356,Synapse54
141,90712 (Lakewood),90712,3739,106,106,16497500.0,22581.403062996225,1756054077356,Synapse54,1756054077356,Synapse54
142,90713 (Lakewood),90713,3106,106,106,12855000.0,16071.269561037803,1756054077356,Synapse54,1756054077356,Synapse54
143,90715 (Lakewood),90715,2382,112,112,6542500.0,15274.722761850482,1756054077356,Synapse54,1756054077356,Synapse54
144,90716 (Hawaiian Gardens),90716,1526,113,113,3616250.0,8919.851166196735,1756054077356,Synapse54,1756054077356,Synapse54
145,90717 (Lomita),90717,2658,113,113,7900681.82421875,16682.869532286593,1756054077356,Synapse54,1756054077356,Synapse54
146,90720 (Los Alamitos),90720,2561,103,103,23131250.0,25284.636706950274,1756054077356,Synapse54,1756054077356,Synapse54
147,90723 (Paramount),90723,5884,113,113,17868750.0,25501.526120005932,1756054077356,Synapse54,1756054077356,Synapse54
148,90731 (San Pedro),90731,6991,111,111,40585056.3125,84831.40133563758,1756054077356,Synapse54,1756054077356,Synapse54
149,90732 (San Pedro),90732,2455,103,103,12376250.0,32919.468861868474,1756054077356,Synapse54,1756054077356,Synapse54
150,90740 (Seal Beach),90740,3034,105,105,42647500.0,54903.19510480677,1756054077356,Synapse54,1756054077356,Synapse54
151,90742 (Sunset Beach),90742,110,102,102,700000.0,5382.97923380643,1756054077356,Synapse54,1756054077356,Synapse54
152,90743 (Surfside),90743,51,99,99,231250.0,2649.4684186845716,1756054077356,Synapse54,1756054077356,Synapse54
153,90744 (Wilmington),90744,5784,111,111,31080241.0703125,43104.84708847526,1756054077356,Synapse54,1756054077356,Synapse54
154,90745 (Carson),90745,7293,109,109,35248750.0,31438.954141770097,1756054077356,Synapse54,1756054077356,Synapse54
155,90746 (Carson),90746,3103,107,107,17917500.0,30525.228219730772,1756054077356,Synapse54,1756054077356,Synapse54
156,90747 (Carson),90747,110,90,90,2286250.0,6401.533492925306,1756054077356,Synapse54,1756054077356,Synapse54
157,90755 (Signal Hill),90755,1397,109,109,8360000.0,20962.747994930123,1756054077356,Synapse54,1756054077356,Synapse54
158,90802 (Long Beach),90802,5308,102,102,22859565.21484375,61216.36467230521,1756054077356,Synapse54,1756054077356,Synapse54
159,90803 (Long Beach),90803,3963,102,102,16947478.35546875,45733.707572355765,1756054077356,Synapse54,1756054077356,Synapse54
160,90804 (Long Beach),90804,4495,107,107,8326250.0,18278.657841786222,1756054077356,Synapse54,1756054077356,Synapse54
161,90805 (Long Beach),90805,10336,111,111,28225000.0,28174.541959087306,1756054077356,Synapse54,1756054077356,Synapse54
162,90806 (Long Beach),90806,4674,113,113,14550000.0,29064.01359351673,1756054077356,Synapse54,1756054077356,Synapse54
163,90807 (Long Beach),90807,3759,109,109,18902500.0,30267.06802898536,1756054077356,Synapse54,1756054077356,Synapse54
164,90808 (Long Beach),90808,4351,105,105,29241250.0,30721.491015936237,1756054077356,Synapse54,1756054077356,Synapse54
165,90810 (Long Beach),90810,4182,106,106,23778750.0,23730.30178820947,1756054077356,Synapse54,1756054077356,Synapse54
166,90813 (Long Beach),90813,5408,104,104,15251250.0,22717.46012815867,1756054077356,Synapse54,1756054077356,Synapse54
167,90814 (Long Beach),90814,2238,106,106,5013750.0,13776.264076664187,1756054077356,Synapse54,1756054077356,Synapse54
168,90815 (Long Beach),90815,4371,104,104,26098750.0,29841.525038213953,1756054077356,Synapse54,1756054077356,Synapse54
169,90822 (Long Beach),90822,0,0,0,2012500.0,6835.24674173542,1756054077356,Synapse54,1756054077356,Synapse54
170,90840 (Long Beach),90840,253,101,101,1838750.0,7011.562619522607,1756054077356,Synapse54,1756054077356,Synapse54
171,91001 (Altadena),91001,3965,103,103,30086250.0,28611.93414141357,1756054077356,Synapse54,1756054077356,Synapse54
172,91006 (Arcadia),91006,3623,105,105,25332500.0,45934.012082113266,1756054077356,Synapse54,1756054077356,Synapse54
173,91007 (Arcadia),91007,3905,111,111,20750000.0,22295.521687634144,1756054077356,Synapse54,1756054077356,Synapse54
174,91008 (Duarte),91008,170,104,104,8742500.0,14445.201558569706,1756054077356,Synapse54,1756054077356,Synapse54
175,91010 (Duarte),91010,3070,107,107,20927500.0,31768.10300202286,1756054077356,Synapse54,1756054077356,Synapse54
176,91011 (La Canada Flintridge),91011,1914,91,91,235935000.0,119412.32543553658,1756054077356,Synapse54,1756054077356,Synapse54
177,91016 (Monrovia),91016,4902,109,109,65510000.0,53998.45226868132,1756054077356,Synapse54,1756054077356,Synapse54
178,91020 (Montrose),91020,1014,112,112,2776250.0,9561.411644143616,1756054077356,Synapse54,1756054077356,Synapse54
179,91024 (Sierra Madre),91024,1156,96,96,11600000.0,17238.48571830037,1756054077356,Synapse54,1756054077356,Synapse54
180,91030 (South Pasadena),91030,2876,101,101,13137500.0,16702.014035731634,1756054077356,Synapse54,1756054077356,Synapse54
181,91040 (Sunland),91040,2677,108,108,53893750.0,61465.04415072815,1756054077356,Synapse54,1756054077356,Synapse54
182,91042 (Tujunga),91042,3404,111,111,240835000.0,104676.29839446922,1756054077356,Synapse54,1756054077356,Synapse54
183,91101 (Pasadena),91101,2467,101,101,4598750.0,10310.417004422296,1756054077356,Synapse54,1756054077356,Synapse54
184,91103 (Pasadena),91103,3279,110,110,18882500.0,23353.075544535273,1756054077356,Synapse54,1756054077356,Synapse54
185,91104 (Pasadena),91104,3905,108,108,14188750.0,17381.902651995177,1756054077356,Synapse54,1756054077356,Synapse54
186,91105 (Pasadena),91105,1562,96,96,15435000.0,26586.52536258954,1756054077356,Synapse54,1756054077356,Synapse54
187,91106 (Pasadena),91106,2766,103,103,11093750.0,22187.182544502364,1756054077356,Synapse54,1756054077356,Synapse54
188,91107 (Pasadena),91107,3816,104,104,32023750.0,34277.864025740404,1756054077356,Synapse54,1756054077356,Synapse54
189,91108 (San Marino),91108,1221,91,91,14378750.0,23223.647453976366,1756054077356,Synapse54,1756054077356,Synapse54
190,91123 (Pasadena),91123,30,100,100,233750.0,1961.2850452343105,1756054077356,Synapse54,1756054077356,Synapse54
191,91201 (Glendale),91201,2923,117,117,9067500.0,16004.043418090168,1756054077356,Synapse54,1756054077356,Synapse54
192,91202 (Glendale),91202,2781,110,110,8306250.0,12695.81901860795,1756054077356,Synapse54,1756054077356,Synapse54
193,91203 (Glendale),91203,2159,111,111,3162500.0,7569.123566357791,1756054077356,Synapse54,1756054077356,Synapse54
194,91204 (Glendale),91204,2295,118,118,3878750.0,12602.623300526155,1756054077356,Synapse54,1756054077356,Synapse54
195,91205 (Glendale),91205,4771,118,118,7110000.0,12272.279223383724,1756054077356,Synapse54,1756054077356,Synapse54
196,91206 (Glendale),91206,4248,112,112,21885000.0,30239.85697660225,1756054077356,Synapse54,1756054077356,Synapse54
197,91207 (Glendale),91207,1224,106,106,17861250.0,26479.075633820838,1756054077356,Synapse54,1756054077356,Synapse54
198,91208 (Glendale),91208,1833,104,104,29556250.0,32912.561920869965,1756054077356,Synapse54,1756054077356,Synapse54
199,91210 (Glendale),91210,53,108,108,182500.0,2107.4325327408296,1756054077356,Synapse54,1756054077356,Synapse54
200,91214 (La Crescenta),91214,3322,104,104,20615000.0,21401.414046358954,1756054077356,Synapse54,1756054077356,Synapse54
201,91301 (Agoura Hills),91301,2536,97,97,134363750.0,67277.26965458738,1756054077356,Synapse54,1756054077356,Synapse54
202,91302 (Calabasas),91302,2579,95,95,98142500.0,70788.38824713705,1756054077356,Synapse54,1756054077356,Synapse54
203,91303 (Canoga Park),91303,3335,104,104,8182500.0,11520.901816693822,1756054077356,Synapse54,1756054077356,Synapse54
204,91304 (Canoga Park),91304,5714,107,107,35217500.0,38994.15831774841,1756054077356,Synapse54,1756054077356,Synapse54
205,91306 (Winnetka),91306,5782,112,112,16738750.0,19123.250920383958,1756054077356,Synapse54,1756054077356,Synapse54
206,91307 (West Hills),91307,2662,102,102,89955000.0,60956.555775919995,1756054077356,Synapse54,1756054077356,Synapse54
207,91311 (Chatsworth),91311,4659,105,105,126623750.0,72835.31613357416,1756054077356,Synapse54,1756054077356,Synapse54
208,91316 (Encino),91316,3263,105,105,16403750.0,20835.26009425607,1756054077356,Synapse54,1756054077356,Synapse54
209,91320 (Newbury Park),91320,4695,101,101,151105000.0,83716.36861144997,1756054077356,Synapse54,1756054077356,Synapse54
210,91321 (Newhall),91321,3623,107,107,117855000.0,79034.04828918827,1756054077356,Synapse54,1756054077356,Synapse54
211,91324 (Northridge),91324,3314,109,109,15238750.0,18143.40760813871,1756054077356,Synapse54,1756054077356,Synapse54
212,91325 (Northridge),91325,4127,109,109,18560000.0,27275.17032674827,1756054077356,Synapse54,1756054077356,Synapse54
213,91326 (Porter Ranch),91326,4481,103,103,30523750.0,28204.04321479223,1756054077356,Synapse54,1756054077356,Synapse54
214,91330 (Northridge),91330,270,101,101,1535000.0,6520.797307752839,1756054077356,Synapse54,1756054077356,Synapse54
215,91331 (Pacoima),91331,10801,108,108,35392180.85546875,29244.705202001038,1756054077356,Synapse54,1756054077356,Synapse54
216,91335 (Reseda),91335,9329,112,112,25166250.0,20139.875729999905,1756054077356,Synapse54,1756054077356,Synapse54
217,91340 (San Fernando),91340,3893,108,108,13532500.0,17740.528168649365,1756054077356,Synapse54,1756054077356,Synapse54
218,91342 (Sylmar),91342,10309,106,106,321907500.0,153479.78359142647,1756054077356,Synapse54,1756054077356,Synapse54
219,91343 (North Hills),91343,6871,106,106,22563750.0,20905.997812911297,1756054077356,Synapse54,1756054077356,Synapse54
220,91344 (Granada Hills),91344,5893,105,105,59606250.0,35591.4973880145,1756054077356,Synapse54,1756054077356,Synapse54
221,91345 (Mission Hills),91345,2136,107,107,11837500.0,15157.388280008474,1756054077356,Synapse54,1756054077356,Synapse54
222,91350 (Santa Clarita),91350,4579,107,107,52391250.0,48085.91830827349,1756054077356,Synapse54,1756054077356,Synapse54
223,91351 (Canyon Country),91351,3891,108,108,35362500.0,40461.982763531814,1756054077356,Synapse54,1756054077356,Synapse54
224,91352 (Sun Valley),91352,5151,107,107,53852819.14453125,49440.323549958484,1756054077356,Synapse54,1756054077356,Synapse54
225,91354 (Valencia),91354,3439,104,104,20197500.0,21845.738972712465,1756054077356,Synapse54,1756054077356,Synapse54
226,91355 (Valencia),91355,3977,108,108,82547500.0,71047.78600692292,1756054077356,Synapse54,1756054077356,Synapse54
227,91356 (Tarzana),91356,3363,103,103,29060000.0,26268.181258335066,1756054077356,Synapse54,1756054077356,Synapse54
228,91360 (Thousand Oaks),91360,5068,107,107,57131250.0,45711.11391525614,1756054077356,Synapse54,1756054077356,Synapse54
229,91361 (Westlake Village),91361,2178,99,99,96085000.0,56426.89069659483,1756054077356,Synapse54,1756054077356,Synapse54
