OBJECTID,DESCRIPTION,ID,MP12206A_B,MP12206A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
110,92629 (Dana Point),92629,936,4.19,4.19,19367500.0,26404.176955851315,1756053897289,Synapse54,1756053897289,Synapse54
111,92630 (Lake Forest),92630,2532,4.68,4.68,39691250.0,33234.410302807584,1756053897289,Synapse54,1756053897289,Synapse54
112,92637 (Laguna Woods),92637,364,2.01,2.01,12412045.45703125,24637.976550366835,1756053897289,Synapse54,1756053897289,Synapse54
113,92646 (Huntington Beach),92646,1931,4.11,4.11,31957500.0,27762.065402696444,1756053897289,Synapse54,1756053897289,Synapse54
114,92647 (Huntington Beach),92647,2393,4.88,4.88,28932500.0,33867.74871894199,1756053897289,Synapse54,1756053897289,Synapse54
115,92648 (Huntington Beach),92648,1732,4.64,4.64,30280000.0,28473.954706364795,1756053897289,Synapse54,1756053897289,Synapse54
116,92649 (Huntington Beach),92649,1191,4.25,4.25,19831250.0,56450.29251686164,1756053897289,Synapse54,1756053897289,Synapse54
117,92651 (Laguna Beach),92651,827,4.09,4.09,67526250.0,62490.433798214086,1756053897289,Synapse54,1756053897289,Synapse54
118,92653 (Laguna Hills),92653,968,4.31,4.31,24331250.0,35888.268819247765,1756053897289,Synapse54,1756053897289,Synapse54
119,92655 (Midway City),92655,296,4.11,4.11,2486250.0,12474.692560266567,1756053897289,Synapse54,1756053897289,Synapse54
120,92656 (Aliso Viejo),92656,2025,4.75,4.75,32877599.19921875,34966.50159209713,1756053897289,Synapse54,1756053897289,Synapse54
121,92657 (Newport Coast),92657,285,3.78,3.78,33871111.109375,40735.605455959,1756053897289,Synapse54,1756053897289,Synapse54
122,92660 (Newport Beach),92660,1316,4.38,4.38,34988824.7734375,72801.1498150933,1756053897289,Synapse54,1756053897289,Synapse54
123,92661 (Newport Beach),92661,118,3.83,3.83,2449775.0,14182.819254330147,1756053897289,Synapse54,1756053897289,Synapse54
124,92662 (Newport Beach),92662,75,3.33,3.33,756250.0,4073.1965054184398,1756053897289,Synapse54,1756053897289,Synapse54
125,92663 (Newport Beach),92663,807,4.57,4.57,12661250.0,29524.238996506057,1756053897289,Synapse54,1756053897289,Synapse54
126,92672 (San Clemente),92672,2069,5.81,5.81,122097500.0,68144.85534340238,1756053897289,Synapse54,1756053897289,Synapse54
127,92673 (San Clemente),92673,902,4.06,4.06,43796250.0,35322.34411652421,1756053897289,Synapse54,1756053897289,Synapse54
128,92675 (San Juan Capistrano),92675,1653,5.07,5.07,398135000.0,159328.0017001646,1756053897289,Synapse54,1756053897289,Synapse54
129,92676 (Silverado),92676,66,3.95,3.95,185577580.6484375,69847.88033705542,1756053897289,Synapse54,1756053897289,Synapse54
130,92677 (Laguna Niguel),92677,2269,4.31,4.31,62363750.0,49653.56764980074,1756053897289,Synapse54,1756053897289,Synapse54
131,92679 (Trabuco Canyon),92679,1038,3.97,3.97,131953669.3515625,96766.9142094817,1756053897289,Synapse54,1756053897289,Synapse54
132,92683 (Westminster),92683,3325,4.52,4.52,37225000.0,54186.216950067326,1756053897289,Synapse54,1756053897289,Synapse54
133,92688 (Rancho Santa Margarita),92688,1645,4.74,4.74,34180000.0,38611.769223276526,1756053897289,Synapse54,1756053897289,Synapse54
134,92691 (Mission Viejo),92691,1509,4.09,4.09,33036250.0,38001.18237164921,1756053897289,Synapse54,1756053897289,Synapse54
135,92692 (Mission Viejo),92692,1533,4.07,4.07,36926250.0,46348.02646266434,1756053897289,Synapse54,1756053897289,Synapse54
136,92694 (Ladera Ranch),92694,1128,4.49,4.49,30588750.0,43863.23830896375,1756053897289,Synapse54,1756053897289,Synapse54
137,92697 (Irvine),92697,41,8.22,8.22,640000.0,3555.8432426418512,1756053897289,Synapse54,1756053897289,Synapse54
138,92701 (Santa Ana),92701,2487,6.37,6.37,12300000.0,17909.285594515157,1756053897289,Synapse54,1756053897289,Synapse54
139,92703 (Santa Ana),92703,3075,6.44,6.44,15516250.0,25608.827947224716,1756053897289,Synapse54,1756053897289,Synapse54
140,92704 (Santa Ana),92704,4288,6.65,6.65,28642500.0,33855.42088207186,1756053897289,Synapse54,1756053897289,Synapse54
141,92705 (Santa Ana),92705,2012,4.91,4.91,43200000.0,77393.0258273789,1756053897289,Synapse54,1756053897289,Synapse54
142,92706 (Santa Ana),92706,1495,5.89,5.89,13002500.0,24009.66740740803,1756053897289,Synapse54,1756053897289,Synapse54
143,92707 (Santa Ana),92707,2897,6.9,6.9,19470000.0,30897.365733854946,1756053897289,Synapse54,1756053897289,Synapse54
144,92708 (Fountain Valley),92708,2013,4.4,4.4,33996250.0,27518.702015973777,1756053897289,Synapse54,1756053897289,Synapse54
145,92780 (Tustin),92780,2180,5.13,5.13,24413750.0,32757.49656408988,1756053897289,Synapse54,1756053897289,Synapse54
146,92782 (Tustin),92782,1046,4.53,4.53,21093750.0,42452.81886104531,1756053897289,Synapse54,1756053897289,Synapse54
147,92801 (Anaheim),92801,2450,5.62,5.62,22840000.0,36651.55106988114,1756053897289,Synapse54,1756053897289,Synapse54
148,92802 (Anaheim),92802,1718,5.4,5.4,16627666.6640625,25129.664495851255,1756053897289,Synapse54,1756053897289,Synapse54
149,92804 (Anaheim),92804,3650,5.28,5.28,27093750.0,36797.87377561943,1756053897289,Synapse54,1756053897289,Synapse54
150,92805 (Anaheim),92805,3947,6.53,6.53,24434833.3359375,26630.492011417336,1756053897289,Synapse54,1756053897289,Synapse54
151,92806 (Anaheim),92806,1747,5.52,5.52,30277500.0,35397.16242525879,1756053897289,Synapse54,1756053897289,Synapse54
152,92807 (Anaheim),92807,1245,4.24,4.24,43425000.0,49369.07786874545,1756053897289,Synapse54,1756053897289,Synapse54
153,92808 (Anaheim),92808,661,4.08,4.08,135771250.0,67114.4473414959,1756053897289,Synapse54,1756053897289,Synapse54
154,92821 (Brea),92821,1526,4.57,4.57,40157500.0,31640.813398465692,1756053897289,Synapse54,1756053897289,Synapse54
155,92823 (Brea),92823,182,4.13,4.13,40087500.0,32182.422041735485,1756053897289,Synapse54,1756053897289,Synapse54
156,92831 (Fullerton),92831,1889,5.91,5.91,22971250.0,23931.067124648023,1756053897289,Synapse54,1756053897289,Synapse54
157,92832 (Fullerton),92832,1132,5.44,5.44,10311250.0,16109.402594640136,1756053897289,Synapse54,1756053897289,Synapse54
158,92833 (Fullerton),92833,2130,5.18,5.18,28923750.0,27760.4610883227,1756053897289,Synapse54,1756053897289,Synapse54
159,92835 (Fullerton),92835,875,4.36,4.36,21915000.0,32662.879063291384,1756053897289,Synapse54,1756053897289,Synapse54
160,92840 (Garden Grove),92840,2299,5.17,5.17,19585000.0,23926.962718451425,1756053897289,Synapse54,1756053897289,Synapse54
161,92841 (Garden Grove),92841,1550,5.44,5.44,17046250.0,30056.2093910369,1756053897289,Synapse54,1756053897289,Synapse54
162,92843 (Garden Grove),92843,2025,5.66,5.66,14896250.0,29992.39321922365,1756053897289,Synapse54,1756053897289,Synapse54
163,92844 (Garden Grove),92844,1015,5.02,5.02,7895000.0,16403.528390326035,1756053897289,Synapse54,1756053897289,Synapse54
164,92845 (Garden Grove),92845,519,4.05,4.05,8133750.0,11819.88810437026,1756053897289,Synapse54,1756053897289,Synapse54
165,92860 (Norco),92860,836,3.9,3.9,54128750.0,49115.86210371589,1756053897289,Synapse54,1756053897289,Synapse54
166,92861 (Villa Park),92861,178,3.8,3.8,8340000.0,17926.67245314459,1756053897289,Synapse54,1756053897289,Synapse54
167,92865 (Orange),92865,732,4.63,4.63,13336250.0,16133.265595069315,1756053897289,Synapse54,1756053897289,Synapse54
168,92866 (Orange),92866,693,5.5,5.5,7418750.0,12813.804565973127,1756053897289,Synapse54,1756053897289,Synapse54
169,92867 (Orange),92867,1563,4.49,4.49,29515000.0,52452.17586230138,1756053897289,Synapse54,1756053897289,Synapse54
170,92868 (Orange),92868,1203,5.13,5.13,12813750.0,21889.700334687273,1756053897289,Synapse54,1756053897289,Synapse54
171,92869 (Orange),92869,1238,4.29,4.29,49452500.0,43559.182698021956,1756053897289,Synapse54,1756053897289,Synapse54
172,92870 (Placentia),92870,1952,4.65,4.65,25658750.0,42875.80354717247,1756053897289,Synapse54,1756053897289,Synapse54
173,92878 (Corona),92878,755,5.71,5.71,28011250.0,43014.98620425098,1756053897289,Synapse54,1756053897289,Synapse54
174,92879 (Corona),92879,2285,6.06,6.06,35812500.0,35718.5917383939,1756053897289,Synapse54,1756053897289,Synapse54
175,92880 (Corona),92880,2019,4.59,4.59,66393750.0,60879.49666935877,1756053897289,Synapse54,1756053897289,Synapse54
176,92881 (Corona),92881,1173,4.86,4.86,87822500.0,78100.13412564347,1756053897289,Synapse54,1756053897289,Synapse54
177,92882 (Corona),92882,2736,5.33,5.33,100377500.0,56643.47421769441,1756053897289,Synapse54,1756053897289,Synapse54
178,92883 (Corona),92883,1428,4.63,4.63,213882500.0,87517.171289697,1756053897289,Synapse54,1756053897289,Synapse54
179,92886 (Yorba Linda),92886,1585,4.02,4.02,56058750.0,49514.934612607736,1756053897289,Synapse54,1756053897289,Synapse54
180,92887 (Yorba Linda),92887,647,3.96,3.96,34530000.0,37985.248233257116,1756053897289,Synapse54,1756053897289,Synapse54
181,93001 (Ventura),93001,1700,5.78,5.78,328800721.75390625,138054.9955498076,1756053897289,Synapse54,1756053897289,Synapse54
182,93003 (Ventura),93003,1881,4.66,4.66,74552500.0,55676.02575982478,1756053897289,Synapse54,1756053897289,Synapse54
183,93004 (Ventura),93004,1113,4.4,4.4,26253750.0,24293.608892124525,1756053897289,Synapse54,1756053897289,Synapse54
184,93010 (Camarillo),93010,1710,4.69,4.69,79716250.0,46831.915462838704,1756053897289,Synapse54,1756053897289,Synapse54
185,93012 (Camarillo),93012,1319,4.15,4.15,184080000.0,94772.80839757764,1756053897289,Synapse54,1756053897289,Synapse54
186,93013 (Carpinteria),93013,593,4.6,4.6,79270000.0,51873.42689239334,1756053897289,Synapse54,1756053897289,Synapse54
187,93015 (Fillmore),93015,1015,6.75,6.75,400038750.0,134789.0342106503,1756053897289,Synapse54,1756053897289,Synapse54
188,93021 (Moorpark),93021,1294,4.55,4.55,234746250.0,99048.10368902325,1756053897289,Synapse54,1756053897289,Synapse54
189,93022 (Oak View),93022,189,4.13,4.13,13133750.0,25118.329999860227,1756053897289,Synapse54,1756053897289,Synapse54
190,93023 (Ojai),93023,749,4.43,4.43,1181358803.4804688,195447.1922160022,1756053897289,Synapse54,1756053897289,Synapse54
191,93030 (Oxnard),93030,2755,6.34,6.34,53537500.0,50865.79887099985,1756053897289,Synapse54,1756053897289,Synapse54
192,93033 (Oxnard),93033,4172,7.32,7.32,130200000.0,78026.87368580469,1756053897289,Synapse54,1756053897289,Synapse54
193,93035 (Oxnard),93035,1183,5.12,5.12,17435000.0,62007.549074571805,1756053897289,Synapse54,1756053897289,Synapse54
194,93036 (Oxnard),93036,2532,6.7,6.7,57343750.0,44444.19463078578,1756053897289,Synapse54,1756053897289,Synapse54
195,93040 (Piru),93040,132,7.13,7.13,210346250.0,69953.9423901976,1756053897289,Synapse54,1756053897289,Synapse54
196,93041 (Port Hueneme),93041,1187,6.66,6.66,17655000.0,45728.7533863953,1756053897289,Synapse54,1756053897289,Synapse54
197,93042 (Point Mugu Nawc),93042,1,8.33,8.33,21217500.0,39144.09398891686,1756053897289,Synapse54,1756053897289,Synapse54
198,93043 (Port Hueneme CBC Base),93043,49,11.89,11.89,5371250.0,18340.340638344987,1756053897289,Synapse54,1756053897289,Synapse54
199,93060 (Santa Paula),93060,1894,7.06,7.06,444843750.0,130581.77761447629,1756053897289,Synapse54,1756053897289,Synapse54
200,93063 (Simi Valley),93063,1934,4.38,4.38,151668750.0,72081.40181131517,1756053897289,Synapse54,1756053897289,Synapse54
201,93065 (Simi Valley),93065,2675,4.55,4.55,162708750.0,98893.97184780746,1756053897289,Synapse54,1756053897289,Synapse54
202,93066 (Somis),93066,100,4.14,4.14,213165000.0,70614.50191605966,1756053897289,Synapse54,1756053897289,Synapse54
203,93067 (Summerland),93067,32,3.92,3.92,3173750.0,13823.137880104807,1756053897289,Synapse54,1756053897289,Synapse54
204,93101 (Santa Barbara),93101,1467,5.79,5.79,12738750.0,27780.3304886334,1756053897289,Synapse54,1756053897289,Synapse54
205,93103 (Santa Barbara),93103,809,4.89,4.89,16533750.0,29598.426540677967,1756053897289,Synapse54,1756053897289,Synapse54
206,93105 (Santa Barbara),93105,947,4.18,4.18,1085646890.625,322486.5248719495,1756053897289,Synapse54,1756053897289,Synapse54
207,93106 (Santa Barbara),93106,388,8.19,8.19,3377500.0,10299.680398798031,1756053897289,Synapse54,1756053897289,Synapse54
208,93108 (Santa Barbara),93108,349,3.76,3.76,166683750.0,95528.79525072398,1756053897289,Synapse54,1756053897289,Synapse54
209,93109 (Santa Barbara),93109,438,4.45,4.45,13007500.0,26406.026345091894,1756053897289,Synapse54,1756053897289,Synapse54
210,93110 (Santa Barbara),93110,518,4.1,4.1,27055000.0,32648.046786382944,1756053897289,Synapse54,1756053897289,Synapse54
211,93111 (Santa Barbara),93111,586,4.02,4.02,33908750.0,38270.054689742254,1756053897289,Synapse54,1756053897289,Synapse54
212,93117 (Goleta),93117,2753,5.99,5.99,570517500.0,186790.30470483637,1756053897289,Synapse54,1756053897289,Synapse54
213,93201 (Alpaugh),93201,75,9.92,9.92,53031250.0,42400.502769921804,1756053897289,Synapse54,1756053897289,Synapse54
214,93202 (Armona),93202,267,9.08,9.08,6991250.0,14120.25147939271,1756053897289,Synapse54,1756053897289,Synapse54
215,93203 (Arvin),93203,1327,9.63,9.63,846007500.0,228599.11450149858,1756053897289,Synapse54,1756053897289,Synapse54
216,93204 (Avenal),93204,621,5.85,5.85,1210063750.0,148486.7969705507,1756053897289,Synapse54,1756053897289,Synapse54
