OBJECTID,DESCRIPTION,ID,MP28646A_B,MP28646A_B_I,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
788,93442 (Morro Bay),93442,3479,113,113,168433750.0,77585.11145201424,1756054115171,Synapse54,1756054115171,Synapse54
789,93444 (Nipomo),93444,6933,120,120,313593750.0,121521.56585686823,1756054115171,Synapse54,1756054115171,Synapse54
790,93445 (Oceano),93445,1839,106,106,6976250.0,15787.863402268405,1756054115171,Synapse54,1756054115171,Synapse54
791,93446 (Paso Robles),93446,12696,112,112,1338206250.0,271994.4549311119,1756054115171,Synapse54,1756054115171,Synapse54
792,93449 (Pismo Beach),93449,2780,122,122,39143750.0,37723.45445666405,1756054115171,Synapse54,1756054115171,Synapse54
793,93450 (San Ardo),93450,128,82,82,1394511250.0,226730.2538684707,1756054115171,Synapse54,1756054115171,Synapse54
794,93451 (San Miguel),93451,1010,93,93,1761657500.0,248671.70742381187,1756054115171,Synapse54,1756054115171,Synapse54
795,93452 (San Simeon),93452,150,104,104,670795000.0,150137.0198624394,1756054115171,Synapse54,1756054115171,Synapse54
796,93453 (Santa Margarita),93453,646,87,87,4763342500.0,559195.0172361075,1756054115171,Synapse54,1756054115171,Synapse54
797,93454 (Santa Maria),93454,9697,99,99,1297902500.0,252745.45494349927,1756054115171,Synapse54,1756054115171,Synapse54
798,93455 (Santa Maria),93455,12226,110,110,618743750.0,240040.19491525445,1756054115171,Synapse54,1756054115171,Synapse54
799,93458 (Santa Maria),93458,12886,98,98,113713750.0,50272.095070986354,1756054115171,Synapse54,1756054115171,Synapse54
800,93460 (Santa Ynez),93460,1709,122,122,592475000.0,188193.33124153162,1756054115171,Synapse54,1756054115171,Synapse54
801,93461 (Shandon),93461,365,102,102,1454703750.0,226114.98260792808,1756054115171,Synapse54,1756054115171,Synapse54
802,93463 (Solvang),93463,2694,115,115,109063750.0,85554.0014573948,1756054115171,Synapse54,1756054115171,Synapse54
803,93465 (Templeton),93465,3063,121,121,381773750.0,179781.24328527032,1756054115171,Synapse54,1756054115171,Synapse54
804,93501 (Mojave),93501,1032,80,80,1423437500.0,224723.11505128577,1756054115171,Synapse54,1756054115171,Synapse54
805,93505 (California City),93505,3080,90,90,853457500.0,161565.75882315187,1756054115171,Synapse54,1756054115171,Synapse54
806,93510 (Acton),93510,2270,120,120,373270000.0,137230.768822319,1756054115171,Synapse54,1756054115171,Synapse54
807,93512 (Benton),93512,71,104,104,1222977500.0,235133.57220074566,1756054115171,Synapse54,1756054115171,Synapse54
808,93513 (Big Pine),93513,370,82,82,1524216250.0,306807.5899223324,1756054115171,Synapse54,1756054115171,Synapse54
809,93514 (Bishop),93514,3851,109,109,6201070000.0,438153.2012372984,1756054115171,Synapse54,1756054115171,Synapse54
810,93516 (Boron),93516,345,69,69,705763750.0,135770.81863817878,1756054115171,Synapse54,1756054115171,Synapse54
811,93517 (Bridgeport),93517,142,103,103,1239441250.0,239666.66141154888,1756054115171,Synapse54,1756054115171,Synapse54
812,93518 (Caliente),93518,312,106,106,1901260000.0,317474.91571550415,1756054115171,Synapse54,1756054115171,Synapse54
813,93519 (Cantil),93519,34,109,109,1114107500.0,209181.1738986201,1756054115171,Synapse54,1756054115171,Synapse54
814,93523 (Edwards),93523,754,102,102,919766250.0,208258.685456442,1756054115171,Synapse54,1756054115171,Synapse54
815,93524 (Edwards),93524,25,120,120,717075000.0,116151.3239224054,1756054115171,Synapse54,1756054115171,Synapse54
816,93526 (Independence),93526,216,103,103,8585318750.0,615133.321621574,1756054115171,Synapse54,1756054115171,Synapse54
