OBJECTID,admin4_name,admin3_name,admin2_name,id,GENALPHACY,GENALPHACY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3631,54552 (Park Falls),Iron County,Wisconsin,86275519fffffff,2,10.0,10.0,80531250.0,33414.456718585745,1758492323813,Synapse54,1758492323813,Synapse54
3632,54545 (Manitowish Waters),Vilas County,Wisconsin,8627551a7ffffff,13,4.59,4.59,80768750.00390625,33463.39914449291,1758492323813,Synapse54,1758492323813,Synapse54
3633,54545 (Manitowish Waters),Vilas County,Wisconsin,8627551afffffff,22,6.27,6.27,80287500.0,33365.931298315096,1758492323813,Synapse54,1758492323813,Synapse54
3634,54547 (Mercer),Iron County,Wisconsin,8627551b7ffffff,4,3.81,3.81,80531249.99609375,33414.456718585745,1758492323813,Synapse54,1758492323813,Synapse54
3635,54487 (Tomahawk),Oneida County,Wisconsin,862755297ffffff,65,7.53,7.53,78637500.0,33021.50464604784,1758492323813,Synapse54,1758492323813,Synapse54
3636,54514 (Butternut),Ashland County,Wisconsin,862755407ffffff,2,6.67,6.67,80086249.99609375,33322.44841997934,1758492323813,Synapse54,1758492323813,Synapse54
3637,54552 (Park Falls),Price County,Wisconsin,86275540fffffff,3,6.38,6.38,79916250.0078125,33288.12978409225,1758492323813,Synapse54,1758492323813,Synapse54
3638,54514 (Butternut),Ashland County,Wisconsin,862755417ffffff,12,8.51,8.51,79872500.00390625,33277.66664426665,1758492323813,Synapse54,1758492323813,Synapse54
3639,54552 (Park Falls),Price County,Wisconsin,86275541fffffff,25,9.96,9.96,79871249.99609375,33277.86969644987,1758492323813,Synapse54,1758492323813,Synapse54
3640,54514 (Butternut),Iron County,Wisconsin,862755427ffffff,1,10.0,10.0,80110000.0078125,33328.8470346505,1758492323813,Synapse54,1758492323813,Synapse54
3641,54552 (Park Falls),Iron County,Wisconsin,86275542fffffff,0,0.0,0.0,79916249.99609375,33288.12978409225,1758492323813,Synapse54,1758492323813,Synapse54
3642,54514 (Butternut),Ashland County,Wisconsin,862755437ffffff,6,8.96,8.96,80330000.0,33371.0110846606,1758492323813,Synapse54,1758492323813,Synapse54
3643,54552 (Park Falls),Price County,Wisconsin,862755447ffffff,2,5.56,5.56,79588750.0,33216.82801505404,1758492323813,Synapse54,1758492323813,Synapse54
3644,54555 (Phillips),Price County,Wisconsin,86275544fffffff,0,0.0,0.0,79346250.00390625,33168.062298189565,1758492323813,Synapse54,1758492323813,Synapse54
