OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
954,47805 (Terre Haute),Vigo County,Indiana,862663b6fffffff,51002,22.64,22.64,58485000.00390625,28494.875236043616,1758491996238,Synapse54,1758491996238,Synapse54
955,46131 (Franklin),Johnson County,Indiana,86266cd07ffffff,7815,35.2,35.2,58910000.0,28598.64518035332,1758491996238,Synapse54,1758491996238,Synapse54
956,46151 (Martinsville),Morgan County,Indiana,862661277ffffff,11886,25.51,25.51,58323749.9921875,28461.63980752162,1758491996238,Synapse54,1758491996238,Synapse54
957,47469 (West Baden Springs),Orange County,Indiana,86266ea5fffffff,3455,28.32,28.32,56351250.00390625,27974.52917025703,1758491996238,Synapse54,1758491996238,Synapse54
958,47531 (Evanston),Spencer County,Indiana,86266848fffffff,3407,29.63,29.63,55212499.99609375,27691.35128433903,1758491996238,Synapse54,1758491996238,Synapse54
959,47842 (Clinton),Vermillion County,Indiana,862663b77ffffff,13880,26.19,26.19,59137500.0,28655.176586979916,1758491996238,Synapse54,1758491996238,Synapse54
960,46701 (Albion),Noble County,Indiana,86274b34fffffff,12751,25.71,25.71,64856249.99609375,29998.860984122304,1758491996238,Synapse54,1758491996238,Synapse54
961,47433 (Gosport),Owen County,Indiana,862661287ffffff,3425,12.73,12.73,58282499.99609375,28449.995605060227,1758491996238,Synapse54,1758491996238,Synapse54
962,47446 (Mitchell),Lawrence County,Indiana,86266ea67ffffff,20398,14.79,14.79,56685000.0,28061.90497597181,1758491996238,Synapse54,1758491996238,Synapse54
963,46385 (Valparaiso),Porter County,Indiana,86266404fffffff,35020,40.16,40.16,64239999.9921875,29855.13097286012,1758491996238,Synapse54,1758491996238,Synapse54
964,47906 (West Lafayette),Tippecanoe County,Indiana,8626656b7ffffff,198176,59.93,59.93,61714999.99609375,29269.844092432555,1758491996238,Synapse54,1758491996238,Synapse54
965,47433 (Gosport),Owen County,Indiana,86266128fffffff,5622,15.36,15.36,58619999.99609375,28528.71629343539,1758491996238,Synapse54,1758491996238,Synapse54
966,47553 (Loogootee),Daviess County,Indiana,86266e06fffffff,12808,30.94,30.94,56436250.0,27997.823965243995,1758491996238,Synapse54,1758491996238,Synapse54
967,46307 (Crown Point),Lake County,Indiana,86266405fffffff,224245,43.08,43.08,64666250.00390625,29954.44895502577,1758491996238,Synapse54,1758491996238,Synapse54
968,47452 (Orleans),Orange County,Indiana,86266ea6fffffff,20981,18.31,18.31,56380000.0,27980.85122476038,1758491996238,Synapse54,1758491996238,Synapse54
969,47460 (Spencer),Owen County,Indiana,862661297ffffff,2533,12.06,12.06,58620000.0078125,28528.71629343539,1758491996238,Synapse54,1758491996238,Synapse54
970,47550 (Lamar),Spencer County,Indiana,862668497ffffff,3032,27.56,27.56,55668750.0,27806.789679186422,1758491996238,Synapse54,1758491996238,Synapse54
971,46307 (Crown Point),Lake County,Indiana,8626640c7ffffff,282808,37.24,37.24,64406250.00390625,29896.186740445817,1758491996238,Synapse54,1758491996238,Synapse54
972,46131 (Franklin),Shelby County,Indiana,86266cd0fffffff,3335,28.03,28.03,58724999.9921875,28560.14872648322,1758491996238,Synapse54,1758491996238,Synapse54
973,47460 (Spencer),Owen County,Indiana,86266129fffffff,3025,13.5,13.5,58156250.0,28418.072343380536,1758491996238,Synapse54,1758491996238,Synapse54
974,47446 (Mitchell),Lawrence County,Indiana,86266ea77ffffff,2467,18.01,18.01,56380000.0,27980.85122476038,1758491996238,Synapse54,1758491996238,Synapse54
975,46307 (Crown Point),Lake County,Indiana,8626640cfffffff,98674,51.74,51.74,64185000.0,29844.258457732598,1758491996238,Synapse54,1758491996238,Synapse54
976,47905 (Lafayette),Tippecanoe County,Indiana,8626656c7ffffff,10963,35.94,35.94,61466250.0,29208.8325168604,1758491996238,Synapse54,1758491996238,Synapse54
977,47568 (Plainville),Daviess County,Indiana,86266e077ffffff,6201,40.01,40.01,56616250.0,28038.629969520764,1758491996238,Synapse54,1758491996238,Synapse54
978,47433 (Gosport),Owen County,Indiana,8626612afffffff,1823,14.24,14.24,58197500.0,28429.44691305013,1758491996238,Synapse54,1758491996238,Synapse54
979,47522 (Crane),Martin County,Indiana,86266ea87ffffff,813,21.39,21.39,56768750.0078125,28082.54406011451,1758491996238,Synapse54,1758491996238,Synapse54
980,46373 (Saint John),Lake County,Indiana,8626640d7ffffff,266407,45.42,45.42,64184999.99609375,29844.258457732598,1758491996238,Synapse54,1758491996238,Synapse54
981,47615 (Grandview),Spencer County,Indiana,86266849fffffff,3169,25.98,25.98,55203750.00390625,27684.617789031203,1758491996238,Synapse54,1758491996238,Synapse54
982,47429 (Ellettsville),Monroe County,Indiana,8626612c7ffffff,14884,39.17,39.17,58197500.00390625,28429.44691305013,1758491996238,Synapse54,1758491996238,Synapse54
983,46767 (Ligonier),Noble County,Indiana,86274b357ffffff,7778,24.38,24.38,64660000.0,29951.869056491672,1758491996238,Synapse54,1758491996238,Synapse54
984,46303 (Cedar Lake),Lake County,Indiana,8626640dfffffff,235562,37.21,37.21,64212500.0,29850.08063761158,1758491996238,Synapse54,1758491996238,Synapse54
985,47581 (Shoals),Martin County,Indiana,86266ea8fffffff,5413,16.86,16.86,56435000.0,27997.998905600813,1758491996238,Synapse54,1758491996238,Synapse54
986,47404 (Bloomington),Monroe County,Indiana,8626612cfffffff,99990,39.49,39.49,57887499.99609375,28348.529123546858,1758491996238,Synapse54,1758491996238,Synapse54
987,46041 (Frankfort),Clinton County,Indiana,8626656cfffffff,4707,32.46,32.46,60962499.9921875,29089.395090165268,1758491996238,Synapse54,1758491996238,Synapse54
988,46307 (Crown Point),Lake County,Indiana,8626640efffffff,159118,39.41,39.41,64406249.99609375,29896.186740445817,1758491996238,Synapse54,1758491996238,Synapse54
989,46131 (Franklin),Johnson County,Indiana,86266cd17ffffff,44738,38.3,38.3,59305000.0,28693.712334092,1758491996238,Synapse54,1758491996238,Synapse54
