OBJECTID,CONAME,ADDR,CITY,STATE_NAME,STATE,ZIP,ZIP4,NAICS,NAICS_ALL,SIC,SIC_ALL,INDUSTRY_DESC,AFFILIATE,BRAND,HQNAME,LOC_CONF,NAICS_SECT,PLACETYPE,SQFOOTAGE,MIN_SQFT,MAX_SQFT,EMPNUM,SALESVOL,SOURCE,ESRI_PID,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
71,Cinergy Cinemas in Wheeling,W Dundee Rd,Wheeling,Illinois,IL,60090,2765,51213101,"51213101, 72251117, 72241001",783201,"783201, 581208, 581301","Theatres-Movie, Restaurants, Bars",,,"Cinergy Entertainment Group, Inc",High,Information,Branch,,,,82,5634000.0,Data Axle,7b2360cd0328f9cd41db6b0afb0c6143,"Cinergy Cinemas in Wheeling, Wheeling, Illinois",42.137645,-87.92664799999999,1758493555740,Synapse54,1758493555740,Synapse54
72,Classic Cinemas,Rogers St,Downers Grove,Illinois,IL,60515,3773,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Headquarters,20000 - 39999,20000.0,39999.0,15,1028000.0,Data Axle,37593b22e7a482e9355e1306a28c70e6,"Classic Cinemas, Downers Grove, Illinois",41.79616099999999,-88.00039199999999,1758493555740,Synapse54,1758493555740,Synapse54
73,Classic Cinemas Charlestowne 18 XQ,E Main St,Saint Charles,Illinois,IL,60174,2464,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,5000 - 9999,5000.0,9999.0,5,306000.0,Data Axle,1d56132f0dc66c4571308983aaaebaa4,"Classic Cinemas Charlestowne 18 XQ, Saint Charles, Illinois",41.924411,-88.270192,1758493555740,Synapse54,1758493555740,Synapse54
74,Classic Cinemas Cinema 12 XQ,Lw Besinger Dr,Carpentersville,Illinois,IL,60110,2086,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,2500 - 4999,2500.0,4999.0,3,184000.0,Data Axle,b03de97b838dc1a60edce6b1e45687c3,"Classic Cinemas Cinema 12 XQ, Carpentersville, Illinois",42.11451300000001,-88.260983,1758493555740,Synapse54,1758493555740,Synapse54
75,Classic Cinemas Cinema 7,Duvick Ave,Sandwich,Illinois,IL,60548,1988,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,,,,80,3488000.0,Data Axle,e1f844e99f76eddb673fe74bfb8b9d09,"Classic Cinemas Cinema 7, Sandwich, Illinois",41.646417999999976,-88.600318,1758493555740,Synapse54,1758493555740,Synapse54
76,Classic Cinemas Elk Grove XQ,Elk Grove Town Ctr,Elk Grove Village,Illinois,IL,60007,3757,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,Medium,Information,Branch,20000 - 39999,20000.0,39999.0,8,619000.0,Data Axle,5d156563adad580890bd359f9c7f607f,"Classic Cinemas Elk Grove XQ, Elk Grove Village, Illinois",42.00156199999999,-88.004135,1758493555740,Synapse54,1758493555740,Synapse54
77,Classic Cinemas Fox Lake,Towne Centre Ln,Fox Lake,Illinois,IL,60020,1801,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,10000 - 19999,10000.0,19999.0,6,439000.0,Data Axle,b855479a30708a22cc612f3383a9c182,"Classic Cinemas Fox Lake, Fox Lake, Illinois",42.39540499999996,-88.17899799999999,1758493555740,Synapse54,1758493555740,Synapse54
78,Classic Cinemas Kendall 11,5th St,Oswego,Illinois,IL,60543,8304,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,1500 - 2499,1500.0,2499.0,3,159000.0,Data Axle,53cc922c3b81fba0602c31103a514e1c,"Classic Cinemas Kendall 11, Oswego, Illinois",41.71764300000001,-88.314977,1758493555740,Synapse54,1758493555740,Synapse54
79,Classic Cinemas La Grange Theatre,S La Grange Rd,La Grange,Illinois,IL,60525,2429,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,2500 - 4999,2500.0,4999.0,5,275000.0,Data Axle,e2f875d04cdf75a8a61970629c5c8097,"Classic Cinemas La Grange Theatre, La Grange, Illinois",41.81259599999999,-87.870083,1758493555740,Synapse54,1758493555740,Synapse54
80,Classic Cinemas Lake Theatre,Lake St,Oak Park,Illinois,IL,60301,1102,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,2500 - 4999,2500.0,4999.0,5,344000.0,Data Axle,5095b73757cd06fa78706c0955d2fe57,"Classic Cinemas Lake Theatre, Oak Park, Illinois",41.889028999999994,-87.80154099999997,1758493555740,Synapse54,1758493555740,Synapse54
81,Classic Cinemas Lindo Theatre,S Chicago Ave,Freeport,Illinois,IL,61032,4334,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,5000 - 9999,5000.0,9999.0,5,231000.0,Data Axle,dd4e40ce674a21a454971e7bb9070c62,"Classic Cinemas Lindo Theatre, Freeport, Illinois",42.297253999999995,-89.618693,1758493555740,Synapse54,1758493555740,Synapse54
82,Classic Cinemas Meadowview Theatre,Meadowview Ctr,Kankakee,Illinois,IL,60901,2041,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,20000 - 39999,20000.0,39999.0,7,408000.0,Data Axle,89c0e82022dcc16afb2515d95fa8f3f9,"Classic Cinemas Meadowview Theatre, Kankakee, Illinois",41.135076000000005,-87.87134999999999,1758493555740,Synapse54,1758493555740,Synapse54
83,Classic Cinemas North Riverside XQ,W Cermak Rd,North Riverside,Illinois,IL,60546,1434,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,20000 - 39999,20000.0,39999.0,9,619000.0,Data Axle,d0a7a3dcd785f74053dfcb32ffdad771,"Classic Cinemas North Riverside XQ, North Riverside, Illinois",41.847198,-87.810606,1758493555740,Synapse54,1758493555740,Synapse54
84,Classic Cinemas Paramount Theatre,N Schuyler Ave,Kankakee,Illinois,IL,60901,3830,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,2500 - 4999,2500.0,4999.0,4,234000.0,Data Axle,f349381f9d8955eb3e35509366d1c92d,"Classic Cinemas Paramount Theatre, Kankakee, Illinois",41.12211500000001,-87.863967,1758493555740,Synapse54,1758493555740,Synapse54
85,Classic Cinemas Tivoli Theatre,Highland Ave,Downers Grove,Illinois,IL,60515,3626,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,Medium,Information,Branch,2500 - 4999,2500.0,4999.0,6,411000.0,Data Axle,29132f6bcaa6c68e9cf36b2cf0bed080,"Classic Cinemas Tivoli Theatre, Downers Grove, Illinois",41.79623999999997,-88.009254,1758493555740,Synapse54,1758493555740,Synapse54
86,Classic Cinemas Woodstock Theatre,Main St,Woodstock,Illinois,IL,60098,3213,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,High,Information,Branch,2500 - 4999,2500.0,4999.0,3,168000.0,Data Axle,ce6e506a0d73367a5bb270a9af74c115,"Classic Cinemas Woodstock Theatre, Woodstock, Illinois",42.31565499999999,-88.447735,1758493555740,Synapse54,1758493555740,Synapse54
87,Classic Cinemas York Theatre XQ,N York St,Elmhurst,Illinois,IL,60126,2806,51213101,51213101,783201,783201,Theatres-Movie,,,Classic Cinemas,Medium,Information,Branch,5000 - 9999,5000.0,9999.0,7,480000.0,Data Axle,a4dd1813bf6f0204693581fedf86f39c,"Classic Cinemas York Theatre XQ, Elmhurst, Illinois",41.901593,-87.940032,1758493555740,Synapse54,1758493555740,Synapse54
88,Clintonia Eagle Theater,Kelli Ct,Clinton,Illinois,IL,61727,2282,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,2500 - 4999,2500.0,4999.0,3,134000.0,Data Axle,688a6c42453bbe05c6946d40264031a6,"Clintonia Eagle Theater, Clinton, Illinois",40.148329,-88.97964199999998,1758493555740,Synapse54,1758493555740,Synapse54
89,CMX Market Cinemas Old Orchard,Old Orchard Ctr,Skokie,Illinois,IL,60077,4720,51213101,51213101,783201,783201,Theatres-Movie,,,CMX Cinemas,Medium,Information,Branch,,,,48,2543000.0,Data Axle,be1fd40d2d9fcedf7dbbe09e2b60e4ba,"CMX Market Cinemas Old Orchard, Skokie, Illinois",42.058871,-87.747696,1758493555740,Synapse54,1758493555740,Synapse54
90,CMX Old Orchard Luxury,Old Orchard Ctr,Skokie,Illinois,IL,60077,1463,51213101,51213101,783201,783201,Theatres-Movie,,,CMX Cinemas,Medium,Information,Branch,,,,48,3298000.0,Data Axle,333dd68672def70e0f6f2787c6ad118c,"CMX Old Orchard Luxury, Skokie, Illinois",42.058871,-87.747696,1758493555740,Synapse54,1758493555740,Synapse54
91,Crescent Cinemas,W Madison St,Pontiac,Illinois,IL,61764,1705,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,2500 - 4999,2500.0,4999.0,3,135000.0,Data Axle,78469efde11e999276d049e8c61fc1cd,"Crescent Cinemas, Pontiac, Illinois",40.88055400000001,-88.63141599999997,1758493555740,Synapse54,1758493555740,Synapse54
92,Crowd Theater NFP,N Kenmore Ave,Chicago,Illinois,IL,60613,4914,51213101,"51213101, 99999005",783201,"783201, 999966","Theatres-Movie, Federal Government Contractors",,,,High,Information,Independent,1500 - 2499,1500.0,2499.0,3,207000.0,Data Axle,297c6ddf49d486b67946e5483cad4d4e,"Crowd Theater NFP, Chicago, Illinois",41.960515999999984,-87.65663900000001,1758493555740,Synapse54,1758493555740,Synapse54
93,D 3D Cinema,Grove St,Evanston,Illinois,IL,60201,6512,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,10000 - 19999,10000.0,19999.0,7,481000.0,Data Axle,5e2a8bb2c0c826a8b180e56194022ed5,"D 3D Cinema, Evanston, Illinois",42.04534799999998,-87.68443699999999,1758493555740,Synapse54,1758493555740,Synapse54
94,Des Plaines Theatre,Miner St,Des Plaines,Illinois,IL,60016,4603,51213101,"51213101, 71151004",783201,"783201, 792908","Theatres-Movie, Music & Live Entertainment",,,,High,Information,Independent,2500 - 4999,2500.0,4999.0,3,,Data Axle,218636d54ac86fb3a502746b55a14821,"Des Plaines Theatre, Des Plaines, Illinois",42.041798,-87.887161,1758493555740,Synapse54,1758493555740,Synapse54
95,Eagle Theater,W Main St,Robinson,Illinois,IL,62454,4846,51213101,"51213101, 99999005",783201,"783201, 999966","Theatres-Movie, Federal Government Contractors",,,,High,Information,Independent,5000 - 9999,5000.0,9999.0,8,336000.0,Data Axle,7365c62fd9f6f8eab74d79dd0148e409,"Eagle Theater, Robinson, Illinois",39.006825,-87.763481,1758493555740,Synapse54,1758493555740,Synapse54
96,"Eagle Theater Operating, LLC",Dannys Dr,Streator,Illinois,IL,61364,1181,51213101,"51213101, 99999005",783201,"783201, 999966","Theatres-Movie, Federal Government Contractors",,,,High,Information,Independent,,,,84,4320000.0,Data Axle,7c56f548191796cdf86baf8882ea282f,"Eagle Theater Operating, LLC, Streator, Illinois",41.14554000000001,-88.838995,1758493555740,Synapse54,1758493555740,Synapse54
97,Eisentraut Theatres,S Main St,Hillsboro,Illinois,IL,62049,1432,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Headquarters,,,,91,4165000.0,Data Axle,83439d8ba5cca51e619a494d27c14d76,"Eisentraut Theatres, Hillsboro, Illinois",39.15918299999999,-89.49370999999998,1758493555740,Synapse54,1758493555740,Synapse54
98,Emagine Theatres Frankfort,S La Grange Rd,Frankfort,Illinois,IL,60423,3105,51213101,51213101,783201,783201,Theatres-Movie,,,"Emagine Entertainment, Inc",High,Information,Branch,20000 - 39999,20000.0,39999.0,8,492000.0,Data Axle,8d3a268a9d322262cf0917e0fd2a7eac,"Emagine Theatres Frankfort, Frankfort, Illinois",41.52705499999999,-87.847482,1758493555740,Synapse54,1758493555740,Synapse54
99,Fairview Drive in,E State Highway 33,Willow Hill,Illinois,IL,62480,,51213202,51213202,783301,783301,Drive-In Motion Picture Theaters,,,,Low,Information,Independent,2500 - 4999,2500.0,4999.0,3,97000.0,Data Axle,ae6bc40aaf8d79c544dcb9ba6db3a03c,"Fairview Drive in, Willow Hill, Illinois",38.99631999999998,-88.02091,1758493555740,Synapse54,1758493555740,Synapse54
100,Fako Consulting,Maple Ave,Lisle,Illinois,IL,60532,4100,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,1 - 1499,1.0,1499.0,3,206000.0,Data Axle,285c27a962cf444c83cb83ecb2382a68,"Fako Consulting, Lisle, Illinois",41.78627299999998,-88.079657,1758493555740,Synapse54,1758493555740,Synapse54
101,Forest Hill Drive Wings Inc,Newport Dr,Rolling Meadows,Illinois,IL,60008,3832,51213202,51213202,783301,783301,Drive-In Motion Picture Theaters,,,,High,Information,Independent,,,,2,74000.0,Data Axle,044357d007b368295074cb5bf30b115c,"Forest Hill Drive Wings Inc, Rolling Meadows, Illinois",42.059267999999996,-88.019402,1758493555740,Synapse54,1758493555740,Synapse54
102,Gene Siskel Film Center,N State St,Chicago,Illinois,IL,60601,3505,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,2500 - 4999,2500.0,4999.0,7,481000.0,Data Axle,64c8f7c24e5e43d67f92414079c05a59,"Gene Siskel Film Center, Chicago, Illinois",41.884840999999994,-87.62828499999998,1758493555740,Synapse54,1758493555740,Synapse54
103,General Cinema,W 77 Th St,Chicago,Illinois,IL,60652,1140,51213101,51213101,783201,783201,Theatres-Movie,,,,Medium,Information,Independent,2500 - 4999,2500.0,4999.0,3,207000.0,Data Axle,05564e946bb33020d55d66eb4819f1d5,"General Cinema, Chicago, Illinois",41.752593999999995,-87.73312799999998,1758493555740,Synapse54,1758493555740,Synapse54
104,Golden Age Cinemas LLC,Connecticut Trl,Crystal Lake,Illinois,IL,60012,3128,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,,,,62,3452000.0,Data Axle,46a4d4c213afbddbc854b8d2a8d6805e,"Golden Age Cinemas LLC, Crystal Lake, Illinois",42.26947499999999,-88.331534,1758493555740,Synapse54,1758493555740,Synapse54
105,Granite City Cinema,Niedringhaus Ave,Granite City,Illinois,IL,62040,4520,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,2500 - 4999,2500.0,4999.0,3,185000.0,Data Axle,7861dced2a1677c33943c777e0bf957e,"Granite City Cinema, Granite City, Illinois",38.70170499999996,-90.151639,1758493555740,Synapse54,1758493555740,Synapse54
106,Harvest Moon Twin Drive in Movie Theatre,S Sangamon Ave,Gibson City,Illinois,IL,60936,,51213202,51213202,783301,783301,Drive-In Motion Picture Theaters,,,,Medium,Information,Independent,1500 - 2499,1500.0,2499.0,1,28000.0,Data Axle,3d657b48f8cae35861022146489eea5b,"Harvest Moon Twin Drive in Movie Theatre, Gibson City, Illinois",40.450825999999985,-88.375454,1758493555740,Synapse54,1758493555740,Synapse54
107,Heart Theatre,E Jefferson Ave,Effingham,Illinois,IL,62401,3457,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,1500 - 2499,1500.0,2499.0,4,223000.0,Data Axle,44454849d5c0992c613e59d26eff298d,"Heart Theatre, Effingham, Illinois",39.12111099999999,-88.54108099999998,1758493555740,Synapse54,1758493555740,Synapse54
108,Hollywood Boulevard A Cinema Bar & Eatery,75th St,Woodridge,Illinois,IL,60517,2655,51213101,"51213101, 72251117",783201,"783201, 581208","Theatres-Movie, Restaurants",,,,High,Information,Independent,100000+,100000.0,,200,13695000.0,Data Axle,dadb11c59f579bf08d6a9860497a53e3,"Hollywood Boulevard A Cinema Bar & Eatery, Woodridge, Illinois",41.750491000000004,-88.01395399999997,1758493555740,Synapse54,1758493555740,Synapse54
109,Hollywood Palms Cinema,S Route 59,Naperville,Illinois,IL,60540,3924,51213101,"51213101, 72251117, 72241001",783201,"783201, 581208, 581301","Theatres-Movie, Restaurants, Bars",,,Star Cinema Grill,High,Information,Branch,100000+,100000.0,,150,10271000.0,Data Axle,dedc495e26ec86a7db149ae422bd74f3,"Hollywood Palms Cinema, Naperville, Illinois",41.76571399999998,-88.20236199999998,1758493555740,Synapse54,1758493555740,Synapse54
110,"Hooked Up Installs, Inc",E Fountainview Dr,Mundelein,Illinois,IL,60060,5605,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,,,,83,,Data Axle,219c381897fe4495e1eaf0e2c8a97186,"Hooked Up Installs, Inc, Mundelein, Illinois",42.253395000000005,-87.994688,1758493555740,Synapse54,1758493555740,Synapse54
111,Illinois Theater-Eisentraut Theatre,N Mauvaisterre St,Jacksonville,Illinois,IL,62650,,51213101,51213101,783201,783201,Theatres-Movie,,,Eisentraut Theatres,Medium,Information,Branch,10000 - 19999,10000.0,19999.0,11,420000.0,Data Axle,1766bb9ceccdc43598d70adc2d028323,"Illinois Theater-Eisentraut Theatre, Jacksonville, Illinois",39.73528899999997,-90.228227,1758493555740,Synapse54,1758493555740,Synapse54
112,Inkwell Theater Inc,E 32nd St,Chicago,Illinois,IL,60616,4216,51213101,"51213101, 81331908",783201,"783201, 839998","Theatres-Movie, Non-Profit Organizations",,,,High,Information,Independent,,,,70,4810000.0,Data Axle,fdf8904ce91f20a6334081b08e4c153c,"Inkwell Theater Inc, Chicago, Illinois",41.836403999999995,-87.612826,1758493555740,Synapse54,1758493555740,Synapse54
113,"Jad Imports, Inc",Brentwood Dr,Springfield,Illinois,IL,62704,4121,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,,,,37,2000000.0,Data Axle,e646990376d3042e17f29ac14f0d5ec7,"Jad Imports, Inc, Springfield, Illinois",39.772178,-89.69196700000002,1758493555740,Synapse54,1758493555740,Synapse54
114,"Kerasotes Showplace Theatres, LLC",W Lake St,Chicago,Illinois,IL,60661,1308,51213101,"51213101, 99999005",783201,"783201, 999966","Theatres-Movie, Federal Government Contractors",,,,High,Information,Headquarters,20000 - 39999,20000.0,39999.0,13,894000.0,Data Axle,8278a8c5a099cf074b58b81e39fe10aa,"Kerasotes Showplace Theatres, LLC, Chicago, Illinois",41.885384,-87.64449700000002,1758493555740,Synapse54,1758493555740,Synapse54
115,Lakeshore Drive in,S Lynn White Dr,Chicago,Illinois,IL,60605,,51213202,51213202,783301,783301,Drive-In Motion Picture Theaters,,,,Medium,Information,Independent,,,,4,147000.0,Data Axle,5f1a3aa96aeddaf848b9d9e1e75252e6,"Lakeshore Drive in, Chicago, Illinois",41.864066999999984,-87.609148,1758493555740,Synapse54,1758493555740,Synapse54
116,Landmark at The Glen,Tower Dr,Glenview,Illinois,IL,60026,7783,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,2500 - 4999,2500.0,4999.0,3,207000.0,Data Axle,c95029dc27252dcbbc8944df4964f006,"Landmark at The Glen, Glenview, Illinois",42.088287,-87.82418400000002,1758493555740,Synapse54,1758493555740,Synapse54
117,Landmark Cinemas,N Dries Ln,Peoria,Illinois,IL,61604,1268,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,10000 - 19999,10000.0,19999.0,5,303000.0,Data Axle,40dc6571afee0a3fa98930bba888e2bb,"Landmark Cinemas, Peoria, Illinois",40.727459,-89.617767,1758493555740,Synapse54,1758493555740,Synapse54
118,Landmark's Century Centre Cinema,N Clark St,Chicago,Illinois,IL,60657,5775,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,40000 - 99999,40000.0,99999.0,19,1306000.0,Data Axle,db81f3abab14de13804687a3bf25f2ca,"Landmark's Century Centre Cinema, Chicago, Illinois",41.933592,-87.645938,1758493555740,Synapse54,1758493555740,Synapse54
119,Mar Theatre,S Main St,Wilmington,Illinois,IL,60481,1347,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,2500 - 4999,2500.0,4999.0,10,615000.0,Data Axle,001a3dbd97accd78da1034e07e0bfc79,"Mar Theatre, Wilmington, Illinois",41.307597999999984,-88.14508999999997,1758493555740,Synapse54,1758493555740,Synapse54
120,Marcus Addison Cinema,W Lake St,Addison,Illinois,IL,60101,1888,51213101,"51213101, 72241003",783201,"783201, 581303","Theatres-Movie, Cocktail Lounges",,,Marcus Theatres Corporation,High,Information,Branch,2500 - 4999,2500.0,4999.0,5,343000.0,Data Axle,90584ce234813aaaeb808b499654547a,"Marcus Addison Cinema, Addison, Illinois",41.946109,-88.02655200000001,1758493555740,Synapse54,1758493555740,Synapse54
121,Marcus Bloomington Cinema + IMAX,Wylie Dr,Bloomington,Illinois,IL,61705,9312,51213101,51213101,783201,783201,Theatres-Movie,,,Marcus Theatres Corporation,High,Information,Branch,40000 - 99999,40000.0,99999.0,90,5468000.0,Data Axle,207a2fc041b131c69a54be8a4c53d9bd,"Marcus Bloomington Cinema + IMAX, Bloomington, Illinois",40.49267599999998,-89.03437099999998,1758493555740,Synapse54,1758493555740,Synapse54
122,Marcus Chicago Heights Cinema,Hilltop Ave,Chicago Heights,Illinois,IL,60411,2382,51213101,51213101,783201,783201,Theatres-Movie,,,Marcus Theatres Corporation,High,Information,Branch,20000 - 39999,20000.0,39999.0,18,1237000.0,Data Axle,f7b1d1957d9dc41a405c6e51ae3dd760,"Marcus Chicago Heights Cinema, Chicago Heights, Illinois",41.50825600000001,-87.668503,1758493555740,Synapse54,1758493555740,Synapse54
123,Marcus Country Club Hills Cinema,167 Th St,Country Club Hills,Illinois,IL,60478,2017,51213101,51213101,783201,783201,Theatres-Movie,,,Marcus Theatres Corporation,High,Information,Branch,100000+,100000.0,,54,3711000.0,Data Axle,c245c7d9b9595c0602fc25db8b90e80b,"Marcus Country Club Hills Cinema, Country Club Hills, Illinois",41.58379,-87.721777,1758493555740,Synapse54,1758493555740,Synapse54
124,Marcus Elgin Cinema,S Randall Rd,Elgin,Illinois,IL,60123,5551,51213101,51213101,783201,783201,Theatres-Movie,,,Marcus Theatres Corporation,High,Information,Branch,40000 - 99999,40000.0,99999.0,26,1590000.0,Data Axle,524094716688b3b0869bf82e7a9bc7d7,"Marcus Elgin Cinema, Elgin, Illinois",42.029617999999985,-88.33581900000001,1758493555740,Synapse54,1758493555740,Synapse54
125,Marcus Gurnee Mills Cinema,Grand Ave,Gurnee,Illinois,IL,60031,1650,51213101,"51213101, 72241003",783201,"783201, 581303","Theatres-Movie, Cocktail Lounges",,,Marcus Theatres Corporation,High,Information,Branch,100000+,100000.0,,36,2634000.0,Data Axle,4b6f3b30332e96ac2dcb403a227e155c,"Marcus Gurnee Mills Cinema, Gurnee, Illinois",42.391267999999975,-87.96022899999998,1758493555740,Synapse54,1758493555740,Synapse54
126,Marcus O'Fallon Cinema,Central Park Dr,O Fallon,Illinois,IL,62269,1768,51213101,"51213101, 72241003",783201,"783201, 581303","Theatres-Movie, Cocktail Lounges",,,Marcus Theatres Corporation,High,Information,Branch,20000 - 39999,20000.0,39999.0,13,716000.0,Data Axle,b67332991dc0a3430388ae286b2ac36e,"Marcus O'Fallon Cinema, O Fallon, Illinois",38.59064099999999,-89.94496100000002,1758493555740,Synapse54,1758493555740,Synapse54
127,Marcus Orland Park Cinema,S La Grange Rd,Orland Park,Illinois,IL,60467,5514,51213101,"51213101, 72241003",783201,"783201, 581303","Theatres-Movie, Cocktail Lounges",,,Marcus Theatres Corporation,High,Information,Branch,20000 - 39999,20000.0,39999.0,12,825000.0,Data Axle,f3d9125304406b36b18e6d74258aa45a,"Marcus Orland Park Cinema, Orland Park, Illinois",41.59192400000001,-87.853925,1758493555740,Synapse54,1758493555740,Synapse54
128,Marvel Theatre-Eisentraut Theatres,W Main St,Carlinville,Illinois,IL,62626,1731,51213101,51213101,783201,783201,Theatres-Movie,,,Eisentraut Theatres,High,Information,Branch,2500 - 4999,2500.0,4999.0,3,119000.0,Data Axle,f06ba16b6d283c1eebb92deeeb9e8448,"Marvel Theatre-Eisentraut Theatres, Carlinville, Illinois",39.279990000000005,-89.88401499999999,1758493555740,Synapse54,1758493555740,Synapse54
129,McHenry Downtown Theatre,N Green St,McHenry,Illinois,IL,60050,4363,51213101,"51213101, 99999005",783201,"783201, 999966","Theatres-Movie, Federal Government Contractors",,,,High,Information,Independent,2500 - 4999,2500.0,4999.0,4,223000.0,Data Axle,5943023095505a0e15ff2d9c6f4c870c,"McHenry Downtown Theatre, McHenry, Illinois",42.34410799999999,-88.26664500000001,1758493555740,Synapse54,1758493555740,Synapse54
130,Midway Drive-in Theatre,Palmyra Rd,Sterling,Illinois,IL,61081,9623,51213202,51213202,783301,783301,Drive-In Motion Picture Theaters,,,,High,Information,Independent,1500 - 2499,1500.0,2499.0,2,67000.0,Data Axle,3565ce6a7a6b22f45e9161f77d53e57a,"Midway Drive-in Theatre, Sterling, Illinois",41.838514999999994,-89.613329,1758493555740,Synapse54,1758493555740,Synapse54
131,Morris Theater & Banquet,E Jefferson St,Morris,Illinois,IL,60450,2102,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,,,,68,4205000.0,Data Axle,e837dac362b397701723b72f4d370ca9,"Morris Theater & Banquet, Morris, Illinois",41.359466,-88.423122,1758493555740,Synapse54,1758493555740,Synapse54
132,Murder Mysteries Gangster Style,Willow Springs Rd,Countryside,Illinois,IL,60525,4904,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,,,,80,5497000.0,Data Axle,2fc430d212230a641676d2856a2c10ed,"Murder Mysteries Gangster Style, Countryside, Illinois",41.75996699999998,-87.886491,1758493555740,Synapse54,1758493555740,Synapse54
133,Music Box Theatre,N Southport Ave,Chicago,Illinois,IL,60613,3718,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,10000 - 19999,10000.0,19999.0,15,1031000.0,Data Axle,613d1172c5b3102cd9887a9d1a8f082f,"Music Box Theatre, Chicago, Illinois",41.949646999999985,-87.663731,1758493555740,Synapse54,1758493555740,Synapse54
134,Music Evolution,70th Ct,Tinley Park,Illinois,IL,60477,3809,51213101,51213101,783201,783201,Theatres-Movie,,,,High,Information,Independent,,,,50,3436000.0,Data Axle,4262d43519a0ae917692863fd966b674,"Music Evolution, Tinley Park, Illinois",41.57217099999998,-87.789651,1758493555740,Synapse54,1758493555740,Synapse54
135,NCG Cinema Alton,Alton St,Alton,Illinois,IL,62002,2400,51213101,51213101,783201,783201,Theatres-Movie,,,Neighborhood Cinema Group,Low,Information,Branch,,,,41,2525000.0,Data Axle,503f750c1a1e65dc0525cffadd5687cc,"NCG Cinema Alton, Alton, Illinois",38.88968,-90.18224,1758493555740,Synapse54,1758493555740,Synapse54
136,NCG Cinema Yorkville,N Bridge St,Yorkville,Illinois,IL,60560,1807,51213101,51213101,783201,783201,Theatres-Movie,,,Neighborhood Cinema Group,High,Information,Branch,1500 - 2499,1500.0,2499.0,3,212000.0,Data Axle,97a7b7c584ea2f4c33489de217e210d8,"NCG Cinema Yorkville, Yorkville, Illinois",41.65906299999998,-88.44374400000001,1758493555740,Synapse54,1758493555740,Synapse54
137,Oakton Drive in Corp,Rand Rd,Des Plaines,Illinois,IL,60016,2355,51213202,51213202,783301,783301,Drive-In Motion Picture Theaters,,,,High,Information,Independent,1500 - 2499,1500.0,2499.0,2,74000.0,Data Axle,c0b4b4344b7bdff913e36c1def82497f,"Oakton Drive in Corp, Des Plaines, Illinois",42.056710999999986,-87.901045,1758493555740,Synapse54,1758493555740,Synapse54
138,Omnimax Theater,S Lake Shore Dr,Chicago,Illinois,IL,60637,2003,51213101,51213101,783201,783201,Theatres-Movie,,,"Museum of Science & Industry, Chicago",High,Information,Branch,100000+,100000.0,,600,41225000.0,Data Axle,5c69aead91cbd242d118c557bfb0ef76,"Omnimax Theater, Chicago, Illinois",41.790665999999995,-87.582654,1758493555740,Synapse54,1758493555740,Synapse54
