OBJECTID,admin4_name,admin3_name,admin2_name,id,X9073_X,X9073_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2128,46039 (Forest),Clinton County,Indiana,86266528fffffff,4891,71.93,71.93,61223750.00390625,29154.418388667294,1758492591597,Synapse54,1758492591597,Synapse54
2129,47872 (Rockville),Parke County,Indiana,862661467ffffff,8378,100.94,100.94,59688750.0,28786.02810284337,1758492591597,Synapse54,1758492591597,Synapse54
2130,47201 (Columbus),Bartholomew County,Indiana,86266ccc7ffffff,16834,106.54,106.54,58509999.9921875,28506.370162911226,1758492591597,Synapse54,1758492591597,Synapse54
2131,47872 (Rockville),Parke County,Indiana,86266146fffffff,21576,77.33,77.33,59529999.9921875,28745.06381824161,1758492591597,Synapse54,1758492591597,Synapse54
2132,47446 (Mitchell),Lawrence County,Indiana,86266ea0fffffff,16076,68.7,68.7,56768749.99609375,28082.54406011451,1758492591597,Synapse54,1758492591597,Synapse54
2133,46041 (Frankfort),Clinton County,Indiana,862665297ffffff,8957,84.5,84.5,61409999.99609375,29194.88556486596,1758492591597,Synapse54,1758492591597,Synapse54
2134,47872 (Rockville),Parke County,Indiana,862661477ffffff,18980,55.5,55.5,59474999.99609375,28733.72455133023,1758492591597,Synapse54,1758492591597,Synapse54
2135,47847 (Dana),Vermillion County,Indiana,86266148fffffff,4965,82.75,82.75,59296250.00390625,28696.674843888308,1758492591597,Synapse54,1758492591597,Synapse54
2136,47581 (Shoals),Martin County,Indiana,86266ea17ffffff,11609,85.99,85.99,56977500.0078125,28129.145114449355,1758492591597,Synapse54,1758492591597,Synapse54
2137,47854 (Hillsdale),Vermillion County,Indiana,8626614a7ffffff,1942,69.36,69.36,59820000.0,28821.16449894902,1758492591597,Synapse54,1758492591597,Synapse54
2138,46057 (Michigantown),Clinton County,Indiana,86266529fffffff,20992,77.46,77.46,61280000.0,29160.693505011342,1758492591597,Synapse54,1758492591597,Synapse54
2139,47847 (Dana),Vermillion County,Indiana,8626614afffffff,7175,69.66,69.66,59508750.0,28743.8651212633,1758492591597,Synapse54,1758492591597,Synapse54
2140,47446 (Mitchell),Martin County,Indiana,86266ea1fffffff,4916,70.23,70.23,56587500.00390625,28036.1590267312,1758492591597,Synapse54,1758492591597,Synapse54
2141,47862 (Montezuma),Parke County,Indiana,8626614c7ffffff,6902,54.78,54.78,59137500.0,28655.176586979916,1758492591597,Synapse54,1758492591597,Synapse54
2142,46979 (Russiaville),Howard County,Indiana,8626652a7ffffff,109991,111.44,111.44,61280000.0,29160.693505011342,1758492591597,Synapse54,1758492591597,Synapse54
2143,47470 (Williams),Lawrence County,Indiana,86266ea27ffffff,13867,68.65,68.65,56977499.9921875,28129.145114449355,1758492591597,Synapse54,1758492591597,Synapse54
2144,47874 (Rosedale),Parke County,Indiana,8626614cfffffff,8808,58.33,58.33,59137500.0,28655.176586979916,1758492591597,Synapse54,1758492591597,Synapse54
2145,46049 (Kempton),Tipton County,Indiana,8626652afffffff,13059,102.02,102.02,61629999.99609375,29247.785777939775,1758492591597,Synapse54,1758492591597,Synapse54
2146,47842 (Clinton),Vermillion County,Indiana,8626614d7ffffff,7593,71.63,71.63,59475000.0,28733.72455133023,1758492591597,Synapse54,1758492591597,Synapse54
2147,47842 (Clinton),Vermillion County,Indiana,8626614dfffffff,168071,54.98,54.98,59137500.0,28655.176586979916,1758492591597,Synapse54,1758492591597,Synapse54
2148,47446 (Mitchell),Lawrence County,Indiana,86266ea2fffffff,15902,64.38,64.38,56684999.99609375,28061.90497597181,1758492591597,Synapse54,1758492591597,Synapse54
2149,46979 (Russiaville),Clinton County,Indiana,8626652b7ffffff,15257,97.8,97.8,61630000.00390625,29247.785777939775,1758492591597,Synapse54,1758492591597,Synapse54
2150,47872 (Rockville),Parke County,Indiana,8626614e7ffffff,10157,64.69,64.69,59475000.00390625,28733.72455133023,1758492591597,Synapse54,1758492591597,Synapse54
2151,47470 (Williams),Martin County,Indiana,86266ea37ffffff,11928,68.95,68.95,56685000.0,28061.90497597181,1758492591597,Synapse54,1758492591597,Synapse54
