OBJECTID,admin4_name,admin3_name,admin2_name,id,BABYBOOMCY,BABYBOOMCY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1,47561 (Oaktown),Knox County,Indiana,86266e0a7ffffff,112,24.94,24.94,56855000.0,28100.149095464658,1758492487369,Synapse54,1758492487369,Synapse54
2,47512 (Bicknell),Knox County,Indiana,86266e0afffffff,703,21.14,21.14,56770000.0,28079.44580149543,1758492487369,Synapse54,1758492487369,Synapse54
3,47561 (Oaktown),Knox County,Indiana,86266e0b7ffffff,62,24.22,24.22,57010000.0,28141.761391796263,1758492487369,Synapse54,1758492487369,Synapse54
4,47501 (Washington),Daviess County,Indiana,86266e0c7ffffff,36,24.16,24.16,56616250.0,28038.629969520764,1758492487369,Synapse54,1758492487369,Synapse54
5,47501 (Washington),Daviess County,Indiana,86266e0cfffffff,999,17.24,17.24,56285000.0,27960.203815549256,1758492487369,Synapse54,1758492487369,Synapse54
6,47597 (Wheatland),Knox County,Indiana,86266e0d7ffffff,32,19.16,19.16,56343750.00390625,27975.459975530346,1758492487369,Synapse54,1758492487369,Synapse54
7,47597 (Wheatland),Knox County,Indiana,86266e0dfffffff,106,20.27,20.27,56115000.0,27920.59130286829,1758492487369,Synapse54,1758492487369,Synapse54
8,47501 (Washington),Daviess County,Indiana,86266e0e7ffffff,41,23.16,23.16,56561249.99609375,28032.844747160583,1758492487369,Synapse54,1758492487369,Synapse54
9,47501 (Washington),Daviess County,Indiana,86266e0efffffff,1357,20.29,20.29,56407500.0,27992.099130860173,1758492487369,Synapse54,1758492487369,Synapse54
10,47512 (Bicknell),Knox County,Indiana,86266e0f7ffffff,4,20.0,20.0,56190000.0,27934.092835229807,1758492487369,Synapse54,1758492487369,Synapse54
11,47443 (Lyons),Greene County,Indiana,86266e107ffffff,43,24.43,24.43,57215000.0,28184.79735702478,1758492487369,Synapse54,1758492487369,Synapse54
12,47443 (Lyons),Greene County,Indiana,86266e10fffffff,11,23.4,23.4,57063749.99609375,28152.86218919904,1758492487369,Synapse54,1758492487369,Synapse54
13,47441 (Linton),Greene County,Indiana,86266e117ffffff,37,27.82,27.82,57525000.0,28266.205355699516,1758492487369,Synapse54,1758492487369,Synapse54
14,47578 (Sandborn),Greene County,Indiana,86266e11fffffff,70,25.93,25.93,56797500.0,28085.415791910324,1758492487369,Synapse54,1758492487369,Synapse54
15,47465 (Switz City),Greene County,Indiana,86266e127ffffff,193,23.45,23.45,57397500.0,28231.295304313207,1758492487369,Synapse54,1758492487369,Synapse54
16,47443 (Lyons),Greene County,Indiana,86266e12fffffff,23,24.73,24.73,57161250.00390625,28178.79447523772,1758492487369,Synapse54,1758492487369,Synapse54
17,47441 (Linton),Greene County,Indiana,86266e137ffffff,1040,21.81,21.81,57525000.0,28266.205355699516,1758492487369,Synapse54,1758492487369,Synapse54
18,47562 (Odon),Daviess County,Indiana,86266e147ffffff,426,19.6,19.6,56825000.00390625,28091.16211705062,1758492487369,Synapse54,1758492487369,Synapse54
19,46106 (Bargersville),Johnson County,Indiana,86266cdb7ffffff,1741,16.42,16.42,59118749.99609375,28647.22966032144,1758492487369,Synapse54,1758492487369,Synapse54
20,47449 (Newberry),Greene County,Indiana,86266e177ffffff,85,23.68,23.68,57006250.00390625,28137.914433436516,1758492487369,Synapse54,1758492487369,Synapse54
21,47250 (Madison),Jefferson County,Indiana,86266cadfffffff,2163,21.76,21.76,56955000.0,28126.593767313178,1758492487369,Synapse54,1758492487369,Synapse54
22,46567 (Syracuse),Kosciusko County,Indiana,86274b207ffffff,737,26.89,26.89,64823749.9921875,29992.00289257546,1758492487369,Synapse54,1758492487369,Synapse54
23,47805 (Terre Haute),Vigo County,Indiana,862663b4fffffff,2166,21.23,21.23,58458750.00390625,28489.18603678171,1758492487369,Synapse54,1758492487369,Synapse54
24,47224 (Canaan),Jefferson County,Indiana,86266cae7ffffff,99,23.19,23.19,56955000.0,28126.593767313178,1758492487369,Synapse54,1758492487369,Synapse54
25,47838 (Carlisle),Sullivan County,Indiana,86266e187ffffff,30,30.3,30.3,57401250.0,28234.586103763817,1758492487369,Synapse54,1758492487369,Synapse54
26,47250 (Madison),Jefferson County,Indiana,86266caefffffff,69,25.65,25.65,57292500.0,28205.990933116926,1758492487369,Synapse54,1758492487369,Synapse54
27,47250 (Madison),Jefferson County,Indiana,86266caf7ffffff,37,23.27,23.27,57316250.00390625,28213.51252584683,1758492487369,Synapse54,1758492487369,Synapse54
28,47042 (Versailles),Ripley County,Indiana,86266cb07ffffff,82,29.29,29.29,57967500.0,28372.558699015855,1758492487369,Synapse54,1758492487369,Synapse54
29,47018 (Dillsboro),Ripley County,Indiana,86266cb0fffffff,152,25.21,25.21,57740000.0,28319.834884530734,1758492487369,Synapse54,1758492487369,Synapse54
30,47037 (Osgood),Ripley County,Indiana,86266cb17ffffff,323,21.79,21.79,58128750.0,28406.357337302525,1758492487369,Synapse54,1758492487369,Synapse54
31,47042 (Versailles),Ripley County,Indiana,86266cb1fffffff,544,21.04,21.04,57837500.0,28339.894582035282,1758492487369,Synapse54,1758492487369,Synapse54
32,47031 (Milan),Ripley County,Indiana,86266cb27ffffff,352,23.39,23.39,58160000.0,28414.247518769123,1758492487369,Synapse54,1758492487369,Synapse54
33,47031 (Milan),Ripley County,Indiana,86266cb2fffffff,161,21.58,21.58,57766250.00390625,28319.901380211075,1758492487369,Synapse54,1758492487369,Synapse54
34,47037 (Osgood),Ripley County,Indiana,86266cb37ffffff,184,25.31,25.31,57999999.9921875,28380.283482574494,1758492487369,Synapse54,1758492487369,Synapse54
35,47018 (Dillsboro),Dearborn County,Indiana,86266cb47ffffff,135,24.41,24.41,57292500.00390625,28205.990933116926,1758492487369,Synapse54,1758492487369,Synapse54
36,47018 (Dillsboro),Ohio County,Indiana,86266cb4fffffff,71,24.57,24.57,57637500.00390625,28293.67307357544,1758492487369,Synapse54,1758492487369,Synapse54
37,47042 (Versailles),Ripley County,Indiana,86266cb57ffffff,87,23.71,23.71,58000000.00390625,28379.66774179838,1758492487369,Synapse54,1758492487369,Synapse54
38,47017 (Cross Plains),Ohio County,Indiana,86266cb5fffffff,50,21.28,21.28,57507500.0,28260.547667726358,1758492487369,Synapse54,1758492487369,Synapse54
39,47018 (Dillsboro),Dearborn County,Indiana,86266cb67ffffff,528,24.91,24.91,57847499.99609375,28339.94483353011,1758492487369,Synapse54,1758492487369,Synapse54
40,47018 (Dillsboro),Ohio County,Indiana,86266cb6fffffff,106,24.77,24.77,57507499.99609375,28260.547667726358,1758492487369,Synapse54,1758492487369,Synapse54
41,47018 (Dillsboro),Dearborn County,Indiana,86266cb77ffffff,195,24.38,24.38,57814999.99609375,28332.835790747587,1758492487369,Synapse54,1758492487369,Synapse54
42,47023 (Holton),Ripley County,Indiana,86266cb87ffffff,101,20.32,20.32,57918750.0,28359.706823547443,1758492487369,Synapse54,1758492487369,Synapse54
43,47023 (Holton),Ripley County,Indiana,86266cb8fffffff,22,19.64,19.64,57653750.0,28292.909691650577,1758492487369,Synapse54,1758492487369,Synapse54
44,47223 (Butlerville),Jennings County,Indiana,86266cb97ffffff,101,19.84,19.84,57887500.0,28352.763178672885,1758492487369,Synapse54,1758492487369,Synapse54
45,47223 (Butlerville),Jennings County,Indiana,86266cb9fffffff,32,21.48,21.48,57525000.0,28260.41097257797,1758492487369,Synapse54,1758492487369,Synapse54
46,47023 (Holton),Ripley County,Indiana,86266cba7ffffff,68,20.18,20.18,57887500.0,28352.763178672885,1758492487369,Synapse54,1758492487369,Synapse54
47,47023 (Holton),Ripley County,Indiana,86266cbafffffff,112,21.5,21.5,57501250.00390625,28252.889379848064,1758492487369,Synapse54,1758492487369,Synapse54
48,47223 (Butlerville),Jennings County,Indiana,86266cbb7ffffff,58,19.93,19.93,57887500.00390625,28352.763178672885,1758492487369,Synapse54,1758492487369,Synapse54
49,46124 (Edinburgh),Johnson County,Indiana,86266cc07ffffff,121,23.22,23.22,58540000.0,28507.560340038905,1758492487369,Synapse54,1758492487369,Synapse54
50,47201 (Columbus),Bartholomew County,Indiana,86266cc0fffffff,454,20.75,20.75,58200000.0,28420.540651075782,1758492487369,Synapse54,1758492487369,Synapse54
51,46181 (Trafalgar),Johnson County,Indiana,86266cc17ffffff,321,20.99,20.99,58539999.99609375,28507.560340038905,1758492487369,Synapse54,1758492487369,Synapse54
52,47201 (Columbus),Bartholomew County,Indiana,86266cc1fffffff,43,22.99,22.99,58540000.00390625,28507.5603400389,1758492487369,Synapse54,1758492487369,Synapse54
53,46131 (Franklin),Johnson County,Indiana,86266cc27ffffff,222,24.4,24.4,58751250.00390625,28559.827305190112,1758492487369,Synapse54,1758492487369,Synapse54
54,46124 (Edinburgh),Shelby County,Indiana,86266cc2fffffff,819,20.68,20.68,58698750.0,28546.44517708214,1758492487369,Synapse54,1758492487369,Synapse54
55,47203 (Columbus),Bartholomew County,Indiana,86266cc47ffffff,1461,18.93,18.93,58487499.99609375,28499.503563582504,1758492487369,Synapse54,1758492487369,Synapse54
56,47203 (Columbus),Bartholomew County,Indiana,86266cc4fffffff,2966,20.65,20.65,58147500.0,28420.268915379755,1758492487369,Synapse54,1758492487369,Synapse54
57,47201 (Columbus),Bartholomew County,Indiana,86266cc57ffffff,947,16.83,16.83,57990000.0,28373.430359696882,1758492487369,Synapse54,1758492487369,Synapse54
58,47201 (Columbus),Bartholomew County,Indiana,86266cc5fffffff,3521,17.66,17.66,58117500.0,28405.554716520728,1758492487369,Synapse54,1758492487369,Synapse54
59,47246 (Hope),Bartholomew County,Indiana,86266cc67ffffff,131,19.82,19.82,58333750.00390625,28459.407456448844,1758492487369,Synapse54,1758492487369,Synapse54
60,47246 (Hope),Bartholomew County,Indiana,86266cc6fffffff,117,21.27,21.27,58302499.99609375,28452.646976229455,1758492487369,Synapse54,1758492487369,Synapse54
61,46124 (Edinburgh),Bartholomew County,Indiana,86266cc77ffffff,122,21.22,21.22,58487500.0,28499.503563582504,1758492487369,Synapse54,1758492487369,Synapse54
62,46160 (Morgantown),Johnson County,Indiana,86266cc87ffffff,253,26.52,26.52,58382499.99609375,28474.24580608738,1758492487369,Synapse54,1758492487369,Synapse54
63,47448 (Nashville),Brown County,Indiana,86266cc8fffffff,279,23.99,23.99,58510000.0,28500.968537698784,1758492487369,Synapse54,1758492487369,Synapse54
64,46181 (Trafalgar),Johnson County,Indiana,86266cca7ffffff,469,18.96,18.96,58623750.00390625,28527.702948366266,1758492487369,Synapse54,1758492487369,Synapse54
65,46164 (Nineveh),Brown County,Indiana,86266ccafffffff,630,25.64,25.64,58510000.0,28500.968537698784,1758492487369,Synapse54,1758492487369,Synapse54
66,47201 (Columbus),Bartholomew County,Indiana,86266ccc7ffffff,86,20.72,20.72,58509999.9921875,28506.370162911226,1758492487369,Synapse54,1758492487369,Synapse54
67,47201 (Columbus),Bartholomew County,Indiana,86266cccfffffff,418,25.09,25.09,57780000.0,28326.320068317975,1758492487369,Synapse54,1758492487369,Synapse54
68,47448 (Nashville),Brown County,Indiana,86266ccd7ffffff,142,31.0,31.0,58072500.0,28393.328016584106,1758492487369,Synapse54,1758492487369,Synapse54
69,47448 (Nashville),Brown County,Indiana,86266ccdfffffff,252,26.28,26.28,57903750.00390625,28360.441694962912,1758492487369,Synapse54,1758492487369,Synapse54
70,47201 (Columbus),Bartholomew County,Indiana,86266cce7ffffff,46,25.14,25.14,58328750.0,28460.69500010014,1758492487369,Synapse54,1758492487369,Synapse54
71,47201 (Columbus),Bartholomew County,Indiana,86266ccefffffff,133,19.91,19.91,58200000.00390625,28425.452373407952,1758492487369,Synapse54,1758492487369,Synapse54
72,46164 (Nineveh),Brown County,Indiana,86266ccf7ffffff,394,30.4,30.4,57990000.00390625,28373.430359696882,1758492487369,Synapse54,1758492487369,Synapse54
73,47234 (Flat Rock),Shelby County,Indiana,86266cd47ffffff,67,23.43,23.43,58569999.99609375,28519.401220469732,1758492487369,Synapse54,1758492487369,Synapse54
74,47234 (Flat Rock),Shelby County,Indiana,86266cd4fffffff,99,21.15,21.15,58543750.0,28506.517747827747,1758492487369,Synapse54,1758492487369,Synapse54
75,46124 (Edinburgh),Shelby County,Indiana,86266cd57ffffff,249,26.32,26.32,58796249.99609375,28571.977731565865,1758492487369,Synapse54,1758492487369,Synapse54
76,46124 (Edinburgh),Shelby County,Indiana,86266cd5fffffff,136,23.61,23.61,58570000.00390625,28519.401220469732,1758492487369,Synapse54,1758492487369,Synapse54
77,47234 (Flat Rock),Shelby County,Indiana,86266cd6fffffff,207,24.15,24.15,58672500.0,28538.56792829547,1758492487369,Synapse54,1758492487369,Synapse54
78,40059 (Prospect),Oldham County,Kentucky,86266d597ffffff,953,21.24,21.24,56073749.99609375,27906.08394012848,1758492487369,Synapse54,1758492487369,Synapse54
79,40026 (Goshen),Oldham County,Kentucky,86266d5a7ffffff,141,24.35,24.35,56025000.0,27899.51001084219,1758492487369,Synapse54,1758492487369,Synapse54
80,47111 (Charlestown),Clark County,Indiana,86266d5b7ffffff,147,18.56,18.56,56073750.00390625,27906.083940128487,1758492487369,Synapse54,1758492487369,Synapse54
81,41045 (Ghent),Carroll County,Kentucky,86266dd07ffffff,62,19.75,19.75,56909999.99609375,28106.740599888883,1758492487369,Synapse54,1758492487369,Synapse54
82,47043 (Vevay),Switzerland County,Indiana,86266dd17ffffff,547,23.47,23.47,56955000.0,28126.593767313178,1758492487369,Synapse54,1758492487369,Synapse54
83,41095 (Warsaw),Gallatin County,Kentucky,86266dd27ffffff,79,20.36,20.36,57036250.0078125,28147.289686100965,1758492487369,Synapse54,1758492487369,Synapse54
84,47043 (Vevay),Switzerland County,Indiana,86266dd37ffffff,121,20.9,20.9,56955000.0,28126.593767313178,1758492487369,Synapse54,1758492487369,Synapse54
85,47043 (Vevay),Jefferson County,Indiana,86266dd87ffffff,109,25.35,25.35,56670000.0,28052.817864165518,1758492487369,Synapse54,1758492487369,Synapse54
86,40045 (Milton),Carroll County,Kentucky,86266dd97ffffff,103,24.07,24.07,56955000.00390625,28126.593767313178,1758492487369,Synapse54,1758492487369,Synapse54
87,47043 (Vevay),Switzerland County,Indiana,86266dda7ffffff,67,25.28,25.28,57212500.0078125,28186.42662458083,1758492487369,Synapse54,1758492487369,Synapse54
88,47043 (Vevay),Switzerland County,Indiana,86266ddafffffff,275,17.33,17.33,56803750.0,28087.011082025525,1758492487369,Synapse54,1758492487369,Synapse54
89,47250 (Madison),Jefferson County,Indiana,86266ddb7ffffff,112,27.18,27.18,56621250.0,28039.41875447061,1758492487369,Synapse54,1758492487369,Synapse54
90,47022 (Guilford),Dearborn County,Indiana,862a93407ffffff,390,22.4,22.4,58185000.00390625,28427.115433625288,1758492487369,Synapse54,1758492487369,Synapse54
91,47022 (Guilford),Dearborn County,Indiana,862a9340fffffff,213,24.2,24.2,58606250.00390625,28526.019648407942,1758492487369,Synapse54,1758492487369,Synapse54
92,47041 (Sunman),Dearborn County,Indiana,862a93417ffffff,227,24.25,24.25,57999999.99609375,28379.66774179838,1758492487369,Synapse54,1758492487369,Synapse54
93,47041 (Sunman),Dearborn County,Indiana,862a9341fffffff,249,24.25,24.25,58420000.0,28478.651694176107,1758492487369,Synapse54,1758492487369,Synapse54
94,47060 (West Harrison),Dearborn County,Indiana,862a93427ffffff,341,23.88,23.88,58792500.0,28573.38760263977,1758492487369,Synapse54,1758492487369,Synapse54
95,47060 (West Harrison),Dearborn County,Indiana,862a9342fffffff,1050,22.32,22.32,58185000.0,28427.115433625288,1758492487369,Synapse54,1758492487369,Synapse54
96,47012 (Brookville),Dearborn County,Indiana,862a93437ffffff,149,23.28,23.28,58638749.99609375,28533.185738563312,1758492487369,Synapse54,1758492487369,Synapse54
97,47025 (Lawrenceburg),Dearborn County,Indiana,862a93447ffffff,978,23.21,23.21,58032500.0,28387.39252535702,1758492487369,Synapse54,1758492487369,Synapse54
98,41080 (Petersburg),Boone County,Kentucky,862a9344fffffff,118,25.0,25.0,57847499.99609375,28339.94483353011,1758492487369,Synapse54,1758492487369,Synapse54
99,47025 (Lawrenceburg),Dearborn County,Indiana,862a93457ffffff,260,21.83,21.83,58032500.0,28387.39252535702,1758492487369,Synapse54,1758492487369,Synapse54
100,47025 (Lawrenceburg),Dearborn County,Indiana,862a9345fffffff,1889,20.6,20.6,58032500.0,28387.39252535702,1758492487369,Synapse54,1758492487369,Synapse54
101,47025 (Lawrenceburg),Dearborn County,Indiana,862a93477ffffff,1584,22.68,22.68,58406249.9921875,28474.161158411625,1758492487369,Synapse54,1758492487369,Synapse54
102,47041 (Sunman),Ripley County,Indiana,862a93487ffffff,159,23.11,23.11,58152499.99609375,28420.006390842762,1758492487369,Synapse54,1758492487369,Synapse54
103,47031 (Milan),Ripley County,Indiana,862a9348fffffff,219,23.91,23.91,58000000.0,28380.283482574494,1758492487369,Synapse54,1758492487369,Synapse54
104,47006 (Batesville),Ripley County,Indiana,862a93497ffffff,147,21.91,21.91,58290000.00390625,28445.976338176595,1758492487369,Synapse54,1758492487369,Synapse54
105,47041 (Sunman),Ripley County,Indiana,862a9349fffffff,108,24.16,24.16,58313750.00390625,28453.80502912943,1758492487369,Synapse54,1758492487369,Synapse54
106,47041 (Sunman),Ripley County,Indiana,862a934a7ffffff,220,23.43,23.43,58597500.00390625,28526.03789548925,1758492487369,Synapse54,1758492487369,Synapse54
107,47041 (Sunman),Dearborn County,Indiana,862a934afffffff,382,19.17,19.17,58475000.0,28493.4240300035,1758492487369,Synapse54,1758492487369,Synapse54
108,47006 (Batesville),Ripley County,Indiana,862a934b7ffffff,822,21.23,21.23,58420000.0,28478.651694176107,1758492487369,Synapse54,1758492487369,Synapse54
109,47001 (Aurora),Dearborn County,Indiana,862a934c7ffffff,279,22.13,22.13,58000000.0078125,28380.283482574494,1758492487369,Synapse54,1758492487369,Synapse54
110,47001 (Aurora),Dearborn County,Indiana,862a934cfffffff,236,25.29,25.29,57847500.0,28339.94483353011,1758492487369,Synapse54,1758492487369,Synapse54
111,47032 (Moores Hill),Dearborn County,Indiana,862a934d7ffffff,560,19.39,19.39,57999999.99609375,28380.283482574494,1758492487369,Synapse54,1758492487369,Synapse54
112,47032 (Moores Hill),Dearborn County,Indiana,862a934dfffffff,256,22.46,22.46,58000000.0,28380.283482574494,1758492487369,Synapse54,1758492487369,Synapse54
113,47022 (Guilford),Dearborn County,Indiana,862a934e7ffffff,207,24.24,24.24,58032499.99609375,28387.39252535702,1758492487369,Synapse54,1758492487369,Synapse54
114,47001 (Aurora),Dearborn County,Indiana,862a934efffffff,394,23.23,23.23,58032500.0,28387.39252535702,1758492487369,Synapse54,1758492487369,Synapse54
115,47031 (Milan),Dearborn County,Indiana,862a934f7ffffff,224,22.93,22.93,58032500.0,28387.39252535702,1758492487369,Synapse54,1758492487369,Synapse54
116,47016 (Cedar Grove),Franklin County,Indiana,862a93507ffffff,130,22.22,22.22,58792500.0,28573.38760263977,1758492487369,Synapse54,1758492487369,Synapse54
117,47060 (West Harrison),Franklin County,Indiana,862a9350fffffff,363,26.83,26.83,58712500.0,28553.975111581298,1758492487369,Synapse54,1758492487369,Synapse54
118,47012 (Brookville),Franklin County,Indiana,862a93517ffffff,127,22.72,22.72,58792499.9921875,28573.38760263977,1758492487369,Synapse54,1758492487369,Synapse54
119,47012 (Brookville),Franklin County,Indiana,862a9351fffffff,152,23.57,23.57,58606250.0078125,28526.019648407942,1758492487369,Synapse54,1758492487369,Synapse54
120,45053 (Okeana),Butler County,Ohio,862a9352fffffff,197,23.82,23.82,58923750.00390625,28600.791479305968,1758492487369,Synapse54,1758492487369,Synapse54
121,47060 (West Harrison),Dearborn County,Indiana,862a93557ffffff,738,21.67,21.67,58406250.00390625,28474.161158411625,1758492487369,Synapse54,1758492487369,Synapse54
122,45030 (Harrison),Hamilton County,Ohio,862a9355fffffff,2041,21.09,21.09,58526250.00390625,28506.775023897368,1758492487369,Synapse54,1758492487369,Synapse54
123,45053 (Okeana),Butler County,Ohio,862a93577ffffff,524,26.83,26.83,58616249.99609375,28521.225130279265,1758492487369,Synapse54,1758492487369,Synapse54
124,47012 (Brookville),Franklin County,Indiana,862a93587ffffff,125,21.11,21.11,58760000.00390625,28565.879341644126,1758492487369,Synapse54,1758492487369,Synapse54
125,47012 (Brookville),Franklin County,Indiana,862a9358fffffff,159,21.29,21.29,58606250.00390625,28526.019648407935,1758492487369,Synapse54,1758492487369,Synapse54
126,47006 (Batesville),Franklin County,Indiana,862a93597ffffff,68,23.29,23.29,58475000.0078125,28493.4240300035,1758492487369,Synapse54,1758492487369,Synapse54
127,47006 (Batesville),Franklin County,Indiana,862a9359fffffff,143,20.46,20.46,58606249.9921875,28526.019648407942,1758492487369,Synapse54,1758492487369,Synapse54
128,47012 (Brookville),Franklin County,Indiana,862a935a7ffffff,372,20.39,20.39,58606250.00390625,28526.019648407942,1758492487369,Synapse54,1758492487369,Synapse54
129,47012 (Brookville),Franklin County,Indiana,862a935afffffff,123,23.21,23.21,58759999.9921875,28565.879341644126,1758492487369,Synapse54,1758492487369,Synapse54
130,47030 (Metamora),Franklin County,Indiana,862a935b7ffffff,112,23.0,23.0,58760000.0,28565.879341644126,1758492487369,Synapse54,1758492487369,Synapse54
131,41091 (Union),Boone County,Kentucky,862a93607ffffff,124,22.5,22.5,57407500.0,28234.305338738337,1758492487369,Synapse54,1758492487369,Synapse54
132,41091 (Union),Boone County,Kentucky,862a93617ffffff,107,26.68,26.68,57428750.0,28241.064828775598,1758492487369,Synapse54,1758492487369,Synapse54
133,41095 (Warsaw),Gallatin County,Kentucky,862a9361fffffff,155,25.58,25.58,57407500.0,28234.305338738337,1758492487369,Synapse54,1758492487369,Synapse54
134,47040 (Rising Sun),Switzerland County,Indiana,862a93687ffffff,183,18.96,18.96,57508749.99609375,28260.6291373117,1758492487369,Synapse54,1758492487369,Synapse54
135,47020 (Florence),Switzerland County,Indiana,862a9368fffffff,156,19.67,19.67,57356250.00390625,28220.906229043427,1758492487369,Synapse54,1758492487369,Synapse54
136,47011 (Bennington),Switzerland County,Indiana,862a93697ffffff,114,18.6,18.6,57245000.0,28199.72846803312,1758492487369,Synapse54,1758492487369,Synapse54
137,47043 (Vevay),Switzerland County,Indiana,862a9369fffffff,117,19.73,19.73,57277499.99609375,28207.354430116357,1758492487369,Synapse54,1758492487369,Synapse54
138,47040 (Rising Sun),Ohio County,Indiana,862a936a7ffffff,112,27.52,27.52,57244999.9921875,28193.72343367371,1758492487369,Synapse54,1758492487369,Synapse54
139,47038 (Patriot),Switzerland County,Indiana,862a936afffffff,139,23.05,23.05,57277500.0078125,28201.423390092667,1758492487369,Synapse54,1758492487369,Synapse54
140,47040 (Rising Sun),Ohio County,Indiana,862a936b7ffffff,137,28.6,28.6,57323750.00390625,28213.036809756784,1758492487369,Synapse54,1758492487369,Synapse54
141,41046 (Glencoe),Gallatin County,Kentucky,862a936c7ffffff,233,18.6,18.6,57093750.0,28154.081994990775,1758492487369,Synapse54,1758492487369,Synapse54
142,41086 (Sparta),Gallatin County,Kentucky,862a936d7ffffff,543,20.7,20.7,57093750.0,28154.081994990775,1758492487369,Synapse54,1758492487369,Synapse54
143,41095 (Warsaw),Gallatin County,Kentucky,862a936e7ffffff,157,20.85,20.85,57048749.99609375,28147.819529906967,1758492487369,Synapse54,1758492487369,Synapse54
144,47038 (Patriot),Switzerland County,Indiana,862a936f7ffffff,65,26.21,26.21,57277500.00390625,28201.423390092667,1758492487369,Synapse54,1758492487369,Synapse54
145,47001 (Aurora),Ohio County,Indiana,862a93787ffffff,264,23.0,23.0,57637500.0,28293.67307357544,1758492487369,Synapse54,1758492487369,Synapse54
146,47040 (Rising Sun),Ohio County,Indiana,862a9378fffffff,878,26.91,26.91,57670000.00390625,28300.969882668316,1758492487369,Synapse54,1758492487369,Synapse54
147,47001 (Aurora),Dearborn County,Indiana,862a93797ffffff,308,24.94,24.94,57638750.0,28293.51108595737,1758492487369,Synapse54,1758492487369,Synapse54
148,47040 (Rising Sun),Ohio County,Indiana,862a9379fffffff,144,23.3,23.3,57638750.0,28293.51108595737,1758492487369,Synapse54,1758492487369,Synapse54
149,41080 (Petersburg),Boone County,Kentucky,862a937a7ffffff,241,23.96,23.96,58065000.0,28394.501568139545,1758492487369,Synapse54,1758492487369,Synapse54
150,41005 (Burlington),Boone County,Kentucky,862a937afffffff,162,23.72,23.72,57638750.0,28293.51108595737,1758492487369,Synapse54,1758492487369,Synapse54
151,47001 (Aurora),Dearborn County,Indiana,862a937b7ffffff,835,19.43,19.43,57847499.99609375,28339.944833530113,1758492487369,Synapse54,1758492487369,Synapse54
152,47944 (Fowler),Benton County,Indiana,86266016fffffff,16,20.0,20.0,61997499.9921875,29335.23898209959,1758492487369,Synapse54,1758492487369,Synapse54
153,47932 (Covington),Warren County,Indiana,86266020fffffff,83,26.35,26.35,60683750.0,29023.600296442324,1758492487369,Synapse54,1758492487369,Synapse54
154,47991 (West Lebanon),Warren County,Indiana,862660227ffffff,46,22.33,22.33,60772500.0,29044.368135000586,1758492487369,Synapse54,1758492487369,Synapse54
155,47993 (Williamsport),Warren County,Indiana,86266022fffffff,94,26.33,26.33,60809999.99609375,29055.139140396597,1758492487369,Synapse54,1758492487369,Synapse54
156,47932 (Covington),Fountain County,Indiana,862660247ffffff,99,26.68,26.68,60595000.0,29008.025134738473,1758492487369,Synapse54,1758492487369,Synapse54
157,47987 (Veedersburg),Fountain County,Indiana,86266024fffffff,86,25.07,25.07,60033750.0,28868.453351940145,1758492487369,Synapse54,1758492487369,Synapse54
158,47932 (Covington),Vermillion County,Indiana,862660257ffffff,72,26.09,26.09,60121250.00390625,28889.046343165406,1758492487369,Synapse54,1758492487369,Synapse54
159,47932 (Covington),Vermillion County,Indiana,86266025fffffff,190,24.14,24.14,60121250.0,28889.04634316541,1758492487369,Synapse54,1758492487369,Synapse54
160,47987 (Veedersburg),Fountain County,Indiana,862660267ffffff,68,26.46,26.46,60810000.00390625,29055.139140396597,1758492487369,Synapse54,1758492487369,Synapse54
161,47987 (Veedersburg),Fountain County,Indiana,86266026fffffff,83,22.68,22.68,60148749.99609375,28894.87423166152,1758492487369,Synapse54,1758492487369,Synapse54
162,47932 (Covington),Fountain County,Indiana,862660277ffffff,743,23.35,23.35,60275000.0,28926.413075615794,1758492487369,Synapse54,1758492487369,Synapse54
163,47993 (Williamsport),Warren County,Indiana,862660307ffffff,10,21.74,21.74,61025000.00390625,29102.253146054718,1758492487369,Synapse54,1758492487369,Synapse54
164,47991 (West Lebanon),Warren County,Indiana,86266030fffffff,17,18.48,18.48,60809999.99609375,29055.139140396597,1758492487369,Synapse54,1758492487369,Synapse54
165,47993 (Williamsport),Warren County,Indiana,862660327ffffff,13,20.63,20.63,61213750.0,29148.59968934601,1758492487369,Synapse54,1758492487369,Synapse54
166,47993 (Williamsport),Warren County,Indiana,86266032fffffff,29,20.86,20.86,61025000.0,29102.253146054718,1758492487369,Synapse54,1758492487369,Synapse54
167,47918 (Attica),Fountain County,Indiana,862660347ffffff,60,21.9,21.9,60809999.99609375,29055.1391403966,1758492487369,Synapse54,1758492487369,Synapse54
168,47987 (Veedersburg),Fountain County,Indiana,86266034fffffff,43,21.18,21.18,60462500.0,28967.935110861174,1758492487369,Synapse54,1758492487369,Synapse54
169,47993 (Williamsport),Warren County,Indiana,862660357ffffff,218,21.41,21.41,60810000.00390625,29055.1391403966,1758492487369,Synapse54,1758492487369,Synapse54
170,47932 (Covington),Fountain County,Indiana,86266035fffffff,49,21.12,21.12,60549999.99609375,28988.46390033667,1758492487369,Synapse54,1758492487369,Synapse54
171,47918 (Attica),Fountain County,Indiana,862660367ffffff,1010,21.5,21.5,61052500.0078125,29113.35202435291,1758492487369,Synapse54,1758492487369,Synapse54
