OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3387,61570 (Washburn),Marshall County,Illinois,86266668fffffff,886,22.15,22.15,62482499.99609375,29447.405700810377,1758491987175,Synapse54,1758491987175,Synapse54
3388,60924 (Cissna Park),Iroquois County,Illinois,86266018fffffff,1475,27.83,27.83,61906250.0078125,29314.56786662236,1758491987175,Synapse54,1758491987175,Synapse54
3389,61925 (Dalton City),Macon County,Illinois,86266359fffffff,792,34.43,34.43,58680000.00390625,28545.01872437492,1758491987175,Synapse54,1758491987175,Synapse54
3390,61937 (Lovington),Macon County,Illinois,8626635a7ffffff,3150,32.14,32.14,59007500.0078125,28626.049943137194,1758491987175,Synapse54,1758491987175,Synapse54
3391,61540 (Lacon),Marshall County,Illinois,862666697ffffff,1479,25.5,25.5,62816249.99609375,29530.226893284605,1758491987175,Synapse54,1758491987175,Synapse54
3392,61925 (Dalton City),Moultrie County,Illinois,8626635afffffff,1345,22.8,22.8,59007499.9921875,28626.049943137194,1758491987175,Synapse54,1758491987175,Synapse54
3393,61356 (Princeton),Bureau County,Illinois,86267596fffffff,668,18.05,18.05,63929999.99609375,29786.98424515061,1758491987175,Synapse54,1758491987175,Synapse54
3394,61570 (Washburn),Marshall County,Illinois,86266669fffffff,3593,23.03,23.03,62576250.0,29470.95018127613,1758491987175,Synapse54,1758491987175,Synapse54
3395,62521 (Decatur),Macon County,Illinois,8626635b7ffffff,113666,33.31,33.31,59007499.99609375,28626.049943137194,1758491987175,Synapse54,1758491987175,Synapse54
3396,61928 (Gays),Shelby County,Illinois,862663717ffffff,1801,25.37,25.37,58264999.99609375,28443.100670366686,1758491987175,Synapse54,1758491987175,Synapse54
3397,61756 (Maroa),Macon County,Illinois,862662207ffffff,1153,31.16,31.16,59754999.9921875,28804.80535423771,1758491987175,Synapse54,1758491987175,Synapse54
3398,61375 (Varna),Marshall County,Illinois,8626666a7ffffff,3699,18.59,18.59,62672499.99609375,29492.63627670231,1758491987175,Synapse54,1758491987175,Synapse54
