OBJECTID,admin4_name,admin3_name,admin2_name,id,X9073_X,X9073_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2234,62565 (Shelbyville),Shelby County,Illinois,862644b77ffffff,146156,63.44,63.44,58155000.0,28415.34010844558,1758492607685,Synapse54,1758492607685,Synapse54
2235,62674 (Palmyra),Macoupin County,Illinois,86264458fffffff,1286,53.58,53.58,59040000.0,28631.38441193168,1758492607685,Synapse54,1758492607685,Synapse54
2236,62543 (Latham),Macon County,Illinois,8626622b7ffffff,2503,86.31,86.31,59512500.0078125,28746.88415890705,1758492607685,Synapse54,1758492607685,Synapse54
2237,62082 (Roodhouse),Greene County,Illinois,862644597ffffff,4598,77.93,77.93,59040000.0,28631.38441193168,1758492607685,Synapse54,1758492607685,Synapse54
2238,62286 (Sparta),Randolph County,Illinois,8626403a7ffffff,7455,75.3,75.3,57555000.0,28262.52169923816,1758492607685,Synapse54,1758492607685,Synapse54
2239,62082 (Roodhouse),Greene County,Illinois,86264459fffffff,2381,72.15,72.15,59040000.00390625,28631.38441193168,1758492607685,Synapse54,1758492607685,Synapse54
2240,62557 (Pana),Christian County,Illinois,862644b8fffffff,134817,57.08,57.08,58425000.00390625,28481.30249955349,1758492607685,Synapse54,1758492607685,Synapse54
2241,62638 (Franklin),Morgan County,Illinois,8626445a7ffffff,4587,93.61,93.61,59040000.0,28631.38441193168,1758492607685,Synapse54,1758492607685,Synapse54
2242,62522 (Decatur),Macon County,Illinois,8626622c7ffffff,720868,50.88,50.88,59075000.0078125,28637.523794453904,1758492607685,Synapse54,1758492607685,Synapse54
2243,62667 (Modesto),Macoupin County,Illinois,8626445afffffff,1556,48.63,48.63,59242500.00390625,28676.202843545103,1758492607685,Synapse54,1758492607685,Synapse54
2244,62238 (Cutler),Perry County,Illinois,8626403afffffff,13253,72.03,72.03,57401250.0078125,28226.01941034978,1758492607685,Synapse54,1758492607685,Synapse54
2245,62668 (Murrayville),Morgan County,Illinois,8626445b7ffffff,5832,98.85,98.85,59415000.0,28720.500455952937,1758492607685,Synapse54,1758492607685,Synapse54
