OBJECTID,admin4_name,admin3_name,admin2_name,id,GENZ_CY,GENZ_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1,41095 (Warsaw),Gallatin County,Kentucky,862a936e7ffffff,167,22.18,22.18,57048749.99609375,28147.819529906967,1758492351220,Synapse54,1758492351220,Synapse54
2,47967 (New Richmond),Montgomery County,Indiana,862661d8fffffff,25,22.32,22.32,60905000.00390625,29077.129031369044,1758492351220,Synapse54,1758492351220,Synapse54
3,47038 (Patriot),Switzerland County,Indiana,862a936f7ffffff,52,20.97,20.97,57277500.00390625,28201.423390092667,1758492351220,Synapse54,1758492351220,Synapse54
4,47918 (Attica),Fountain County,Indiana,862661d97ffffff,89,20.46,20.46,61153749.9921875,29138.993547579987,1758492351220,Synapse54,1758492351220,Synapse54
5,47118 (English),Perry County,Indiana,86266852fffffff,74,21.76,21.76,55130000.00390625,27677.539064870278,1758492351220,Synapse54,1758492351220,Synapse54
6,47001 (Aurora),Ohio County,Indiana,862a93787ffffff,213,18.55,18.55,57637500.0,28293.67307357544,1758492351220,Synapse54,1758492351220,Synapse54
7,47918 (Attica),Fountain County,Indiana,862661d9fffffff,67,21.41,21.41,60676250.0,29020.18160270625,1758492351220,Synapse54,1758492351220,Synapse54
8,46052 (Lebanon),Boone County,Indiana,86266180fffffff,101,19.35,19.35,60531250.00390625,28987.99797647625,1758492351220,Synapse54,1758492351220,Synapse54
9,47223 (Butlerville),Jennings County,Indiana,86266cb97ffffff,116,22.79,22.79,57887500.0,28352.763178672885,1758492351220,Synapse54,1758492351220,Synapse54
10,47040 (Rising Sun),Ohio County,Indiana,862a9378fffffff,631,19.34,19.34,57670000.00390625,28300.969882668316,1758492351220,Synapse54,1758492351220,Synapse54
11,47992 (Westpoint),Tippecanoe County,Indiana,862661da7ffffff,114,20.8,20.8,60992500.00390625,29097.84404649705,1758492351220,Synapse54,1758492351220,Synapse54
12,46052 (Lebanon),Boone County,Indiana,862661817ffffff,106,20.38,20.38,60802499.9921875,29048.83105533766,1758492351220,Synapse54,1758492351220,Synapse54
13,47001 (Aurora),Dearborn County,Indiana,862a93797ffffff,224,18.14,18.14,57638750.0,28293.51108595737,1758492351220,Synapse54,1758492351220,Synapse54
14,47223 (Butlerville),Jennings County,Indiana,86266cb9fffffff,36,24.16,24.16,57525000.0,28260.41097257797,1758492351220,Synapse54,1758492351220,Synapse54
15,47992 (Westpoint),Tippecanoe County,Indiana,862661dafffffff,28,23.53,23.53,60992500.0,29097.84404649705,1758492351220,Synapse54,1758492351220,Synapse54
16,46052 (Lebanon),Boone County,Indiana,86266181fffffff,3636,21.81,21.81,60502499.99609375,28981.690602013176,1758492351220,Synapse54,1758492351220,Synapse54
17,47040 (Rising Sun),Ohio County,Indiana,862a9379fffffff,119,19.26,19.26,57638750.0,28293.51108595737,1758492351220,Synapse54,1758492351220,Synapse54
18,47023 (Holton),Ripley County,Indiana,86266cba7ffffff,80,23.74,23.74,57887500.0,28352.763178672885,1758492351220,Synapse54,1758492351220,Synapse54
19,47918 (Attica),Fountain County,Indiana,862661db7ffffff,82,16.94,16.94,61241250.0,29154.39080578883,1758492351220,Synapse54,1758492351220,Synapse54
20,46052 (Lebanon),Boone County,Indiana,862661827ffffff,89,20.09,20.09,60850000.00390625,29066.555094672553,1758492351220,Synapse54,1758492351220,Synapse54
21,41080 (Petersburg),Boone County,Kentucky,862a937a7ffffff,211,20.97,20.97,58065000.0,28394.501568139545,1758492351220,Synapse54,1758492351220,Synapse54
22,47023 (Holton),Ripley County,Indiana,86266cbafffffff,106,20.35,20.35,57501250.00390625,28252.889379848064,1758492351220,Synapse54,1758492351220,Synapse54
23,47842 (Clinton),Vermillion County,Indiana,862663b27ffffff,158,20.15,20.15,59225000.0,28676.036691508365,1758492351220,Synapse54,1758492351220,Synapse54
24,41005 (Burlington),Boone County,Kentucky,862a937afffffff,137,20.06,20.06,57638750.0,28293.51108595737,1758492351220,Synapse54,1758492351220,Synapse54
25,46052 (Lebanon),Boone County,Indiana,86266182fffffff,53,19.78,19.78,60502499.9921875,28981.690602013176,1758492351220,Synapse54,1758492351220,Synapse54
26,47001 (Aurora),Dearborn County,Indiana,862a937b7ffffff,957,22.27,22.27,57847499.99609375,28339.944833530113,1758492351220,Synapse54,1758492351220,Synapse54
27,60942 (Hoopeston),Iroquois County,Illinois,862660067ffffff,9,18.37,18.37,61553750.0,29231.30249306848,1758492351220,Synapse54,1758492351220,Synapse54
28,47842 (Clinton),Vermillion County,Indiana,862663b2fffffff,121,18.73,18.73,59137499.99609375,28655.176586979916,1758492351220,Synapse54,1758492351220,Synapse54
29,47917 (Ambia),Warren County,Indiana,86266006fffffff,10,18.18,18.18,61463750.0,29210.292412626157,1758492351220,Synapse54,1758492351220,Synapse54
30,47885 (West Terre Haute),Vigo County,Indiana,862663b47ffffff,236,20.9,20.9,59049999.99609375,28634.316482451464,1758492351220,Synapse54,1758492351220,Synapse54
31,47922 (Brook),Newton County,Indiana,862660807ffffff,22,20.0,20.0,62786250.0,29517.390642324495,1758492351220,Synapse54,1758492351220,Synapse54
32,47805 (Terre Haute),Vigo County,Indiana,862663b4fffffff,2158,21.15,21.15,58458750.00390625,28489.18603678171,1758492351220,Synapse54,1758492351220,Synapse54
33,46070 (Summitville),Madison County,Indiana,862a92ca7ffffff,30,18.99,18.99,61901250.0,29312.125207548776,1758492351220,Synapse54,1758492351220,Synapse54
34,47951 (Kentland),Newton County,Indiana,86266080fffffff,23,21.5,21.5,62377499.99609375,29423.693489256002,1758492351220,Synapse54,1758492351220,Synapse54
35,47963 (Morocco),Newton County,Indiana,862660817ffffff,17,20.0,20.0,62685000.00390625,29491.854472483363,1758492351220,Synapse54,1758492351220,Synapse54
36,47885 (West Terre Haute),Vigo County,Indiana,862663b57ffffff,153,18.09,18.09,58589999.99609375,28524.871239872107,1758492351220,Synapse54,1758492351220,Synapse54
37,47951 (Kentland),Newton County,Indiana,86266081fffffff,20,18.35,18.35,62377500.00390625,29423.693489256002,1758492351220,Synapse54,1758492351220,Synapse54
38,47963 (Morocco),Newton County,Indiana,862660827ffffff,24,20.51,20.51,63005000.0,29569.30087608709,1758492351220,Synapse54,1758492351220,Synapse54
39,46140 (Greenfield),Hancock County,Indiana,862a9271fffffff,186,21.35,21.35,59837500.0,28818.80825492926,1758492351220,Synapse54,1758492351220,Synapse54
40,47922 (Brook),Newton County,Indiana,86266082fffffff,201,20.08,20.08,62813750.0,29523.14455095284,1758492351220,Synapse54,1758492351220,Synapse54
41,47963 (Morocco),Newton County,Indiana,862660837ffffff,253,19.91,19.91,62876250.00390625,29538.250379283756,1758492351220,Synapse54,1758492351220,Synapse54
42,47948 (Goodland),Newton County,Indiana,862660847ffffff,186,19.21,19.21,62561250.0,29466.020556383002,1758492351220,Synapse54,1758492351220,Synapse54
43,47948 (Goodland),Benton County,Indiana,86266084fffffff,15,24.19,24.19,62187500.00390625,29382.07501723567,1758492351220,Synapse54,1758492351220,Synapse54
44,47951 (Kentland),Newton County,Indiana,862660857ffffff,10,18.87,18.87,62458750.0,29440.417131309274,1758492351220,Synapse54,1758492351220,Synapse54
45,47944 (Fowler),Benton County,Indiana,86266085fffffff,25,23.58,23.58,62160000.0,29376.216690251727,1758492351220,Synapse54,1758492351220,Synapse54
46,47948 (Goodland),Jasper County,Indiana,862660867ffffff,21,18.58,18.58,62595000.0,29475.839425536757,1758492351220,Synapse54,1758492351220,Synapse54
47,47977 (Remington),Jasper County,Indiana,86266086fffffff,21,19.44,19.44,62432500.00390625,29434.794506843496,1758492351220,Synapse54,1758492351220,Synapse54
48,47948 (Goodland),Newton County,Indiana,862660877ffffff,13,19.12,19.12,62405000.0,29429.61623927681,1758492351220,Synapse54,1758492351220,Synapse54
49,60931 (Donovan),Iroquois County,Illinois,8626608afffffff,36,19.05,19.05,62631250.0,29485.99798256432,1758492351220,Synapse54,1758492351220,Synapse54
50,47951 (Kentland),Newton County,Indiana,8626608c7ffffff,24,17.91,17.91,62140000.0,29362.903472472954,1758492351220,Synapse54,1758492351220,Synapse54
51,47942 (Earl Park),Benton County,Indiana,8626608cfffffff,34,18.28,18.28,62467500.0,29444.377673479088,1758492351220,Synapse54,1758492351220,Synapse54
52,60966 (Sheldon),Iroquois County,Illinois,8626608d7ffffff,174,19.51,19.51,62467499.99609375,29444.377673479088,1758492351220,Synapse54,1758492351220,Synapse54
53,47591 (Vincennes),Knox County,Indiana,86266e6a7ffffff,20,20.62,20.62,56462500.0,28004.306684036736,1758492351220,Synapse54,1758492351220,Synapse54
54,47944 (Fowler),Benton County,Indiana,862660b1fffffff,24,25.0,25.0,61890000.0,29305.843506833087,1758492351220,Synapse54,1758492351220,Synapse54
55,46580 (Warsaw),Kosciusko County,Indiana,86266592fffffff,2448,23.29,23.29,64107500.00390625,29827.046904717005,1758492351220,Synapse54,1758492351220,Synapse54
56,47995 (Wolcott),White County,Indiana,862660b27ffffff,25,24.27,24.27,62215000.00390625,29387.317707839225,1758492351220,Synapse54,1758492351220,Synapse54
57,47923 (Brookston),White County,Indiana,862660b2fffffff,20,22.99,22.99,62147500.0,29364.39208043126,1758492351220,Synapse54,1758492351220,Synapse54
58,47977 (Remington),Benton County,Indiana,862660b37ffffff,25,25.0,25.0,62281249.99609375,29399.342575515515,1758492351220,Synapse54,1758492351220,Synapse54
59,47906 (West Lafayette),Tippecanoe County,Indiana,862660b47ffffff,41,22.16,22.16,61802499.99609375,29285.460272977096,1758492351220,Synapse54,1758492351220,Synapse54
60,47906 (West Lafayette),Tippecanoe County,Indiana,862660b4fffffff,2376,34.67,34.67,61368750.0,29185.876826312848,1758492351220,Synapse54,1758492351220,Synapse54
61,47970 (Otterbein),Tippecanoe County,Indiana,862660b57ffffff,24,22.64,22.64,61802500.0,29285.460272977096,1758492351220,Synapse54,1758492351220,Synapse54
62,47906 (West Lafayette),Tippecanoe County,Indiana,862660b5fffffff,72,22.36,22.36,61746250.0,29274.300321395127,1758492351220,Synapse54,1758492351220,Synapse54
63,47923 (Brookston),White County,Indiana,862660b67ffffff,28,21.05,21.05,61715000.00390625,29269.844092432555,1758492351220,Synapse54,1758492351220,Synapse54
64,47906 (West Lafayette),Tippecanoe County,Indiana,862660b6fffffff,403,24.32,24.32,61715000.0,29269.844092432555,1758492351220,Synapse54,1758492351220,Synapse54
65,47923 (Brookston),White County,Indiana,862660b77ffffff,25,23.15,23.15,61936250.00390625,29320.58793069195,1758492351220,Synapse54,1758492351220,Synapse54
66,47944 (Fowler),Benton County,Indiana,862660b87ffffff,516,21.67,21.67,62213750.00390625,29382.890451225237,1758492351220,Synapse54,1758492351220,Synapse54
67,47944 (Fowler),Benton County,Indiana,862660b8fffffff,43,22.51,22.51,61402500.00390625,29195.309579946497,1758492351220,Synapse54,1758492351220,Synapse54
68,47942 (Earl Park),Benton County,Indiana,862660b97ffffff,5,17.24,17.24,61997500.00390625,29335.23898209959,1758492351220,Synapse54,1758492351220,Synapse54
69,47944 (Fowler),Benton County,Indiana,862660b9fffffff,16,23.88,23.88,61652500.00390625,29256.81615324282,1758492351220,Synapse54,1758492351220,Synapse54
70,47944 (Fowler),Benton County,Indiana,862660ba7ffffff,29,23.77,23.77,62370000.0,29419.790663113545,1758492351220,Synapse54,1758492351220,Synapse54
71,47944 (Fowler),Benton County,Indiana,862660bafffffff,27,23.08,23.08,62024999.99609375,29341.030098542407,1758492351220,Synapse54,1758492351220,Synapse54
72,47942 (Earl Park),Benton County,Indiana,862660bb7ffffff,62,18.62,18.62,62303750.00390625,29403.574635448324,1758492351220,Synapse54,1758492351220,Synapse54
73,46149 (Lizton),Hendricks County,Indiana,862661177ffffff,102,23.18,23.18,59670000.0,28780.45996666789,1758492351220,Synapse54,1758492351220,Synapse54
74,47954 (Ladoga),Montgomery County,Indiana,862661187ffffff,44,20.37,20.37,59728750.0,28797.313066818493,1758492351220,Synapse54,1758492351220,Synapse54
75,46172 (Roachdale),Putnam County,Indiana,86266118fffffff,50,20.41,20.41,59570000.0,28756.348782216734,1758492351220,Synapse54,1758492351220,Synapse54
76,47933 (Crawfordsville),Montgomery County,Indiana,862661197ffffff,50,18.18,18.18,59814999.99609375,28817.781665626517,1758492351220,Synapse54,1758492351220,Synapse54
77,46175 (Russellville),Putnam County,Indiana,86266119fffffff,96,20.21,20.21,59902500.0,28838.331654356512,1758492351220,Synapse54,1758492351220,Synapse54
78,47471 (Worthington),Greene County,Indiana,86266e8afffffff,336,21.03,21.03,57397500.00390625,28231.295304313207,1758492351220,Synapse54,1758492351220,Synapse54
79,47471 (Worthington),Greene County,Indiana,86266e8b7ffffff,34,20.24,20.24,57735000.0,28318.74013619229,1758492351220,Synapse54,1758492351220,Synapse54
80,47424 (Bloomfield),Greene County,Indiana,86266e8c7ffffff,129,19.82,19.82,57312500.0,28210.754729765045,1758492351220,Synapse54,1758492351220,Synapse54
81,47424 (Bloomfield),Greene County,Indiana,86266e8cfffffff,66,20.0,20.0,57397500.00390625,28231.295304313207,1758492351220,Synapse54,1758492351220,Synapse54
82,47424 (Bloomfield),Greene County,Indiana,86266e8d7ffffff,35,18.92,18.92,57397499.99609375,28231.295304313204,1758492351220,Synapse54,1758492351220,Synapse54
83,47449 (Newberry),Greene County,Indiana,86266e8dfffffff,37,20.33,20.33,57187500.00390625,28184.939406009424,1758492351220,Synapse54,1758492351220,Synapse54
84,47424 (Bloomfield),Greene County,Indiana,86266e8e7ffffff,148,20.61,20.61,57495000.0,28257.252677053468,1758492351220,Synapse54,1758492351220,Synapse54
85,47424 (Bloomfield),Greene County,Indiana,86266e8efffffff,53,20.62,20.62,57102500.00390625,28164.055165835664,1758492351220,Synapse54,1758492351220,Synapse54
86,47424 (Bloomfield),Greene County,Indiana,86266e8f7ffffff,586,19.95,19.95,57312499.99609375,28210.754729765045,1758492351220,Synapse54,1758492351220,Synapse54
87,47460 (Spencer),Owen County,Indiana,86266e907ffffff,248,20.38,20.38,58282500.0,28449.995605060227,1758492351220,Synapse54,1758492351220,Synapse54
88,47460 (Spencer),Owen County,Indiana,86266e90fffffff,164,19.95,19.95,58282500.0,28449.995605060227,1758492351220,Synapse54,1758492351220,Synapse54
89,47460 (Spencer),Owen County,Indiana,86266e917ffffff,60,20.07,20.07,58071250.0,28397.52365137044,1758492351220,Synapse54,1758492351220,Synapse54
90,47431 (Freedom),Owen County,Indiana,86266e91fffffff,140,22.22,22.22,57915000.0,28356.51393997679,1758492351220,Synapse54,1758492351220,Synapse54
91,47460 (Spencer),Owen County,Indiana,86266e927ffffff,577,19.39,19.39,58040000.0,28388.535064422576,1758492351220,Synapse54,1758492351220,Synapse54
92,47460 (Spencer),Owen County,Indiana,86266e92fffffff,276,20.37,20.37,57829999.99609375,28341.835500493195,1758492351220,Synapse54,1758492351220,Synapse54
93,47460 (Spencer),Owen County,Indiana,86266e937ffffff,172,20.75,20.75,58282500.00390625,28449.995605060227,1758492351220,Synapse54,1758492351220,Synapse54
94,47403 (Bloomington),Monroe County,Indiana,86266e947ffffff,193,18.98,18.98,57916250.0,28363.064246721537,1758492351220,Synapse54,1758492351220,Synapse54
95,47403 (Bloomington),Monroe County,Indiana,86266e94fffffff,487,19.35,19.35,57648750.0,28295.474287267374,1758492351220,Synapse54,1758492351220,Synapse54
96,46970 (Peru),Miami County,Indiana,86266516fffffff,766,20.44,20.44,62763750.00390625,29513.266440850544,1758492351220,Synapse54,1758492351220,Synapse54
97,47460 (Spencer),Greene County,Indiana,86266e957ffffff,149,19.08,19.08,57732500.00390625,28315.851209251763,1758492351220,Synapse54,1758492351220,Synapse54
98,47459 (Solsberry),Greene County,Indiana,86266e95fffffff,192,18.99,18.99,57620000.0,28289.265684037317,1758492351220,Synapse54,1758492351220,Synapse54
99,47404 (Bloomington),Monroe County,Indiana,86266e967ffffff,1145,20.4,20.4,57943750.00390625,28362.795877766872,1758492351220,Synapse54,1758492351220,Synapse54
100,47403 (Bloomington),Monroe County,Indiana,86266e96fffffff,3533,26.49,26.49,58042500.00390625,28389.043348615116,1758492351220,Synapse54,1758492351220,Synapse54
101,47404 (Bloomington),Owen County,Indiana,86266e977ffffff,245,19.68,19.68,57858750.0,28348.044103723252,1758492351220,Synapse54,1758492351220,Synapse54
102,47427 (Coal City),Owen County,Indiana,86266e987ffffff,44,20.18,20.18,57946250.0,28365.72272500954,1758492351220,Synapse54,1758492351220,Synapse54
103,47427 (Coal City),Owen County,Indiana,86266e98fffffff,44,20.47,20.47,57946249.99609375,28365.722725009535,1758492351220,Synapse54,1758492351220,Synapse54
104,47841 (Clay City),Clay County,Indiana,86266e997ffffff,91,20.68,20.68,57735000.00390625,28318.74013619229,1758492351220,Synapse54,1758492351220,Synapse54
105,47427 (Coal City),Owen County,Indiana,86266e99fffffff,39,20.74,20.74,57858750.0,28344.988870877663,1758492351220,Synapse54,1758492351220,Synapse54
106,47427 (Coal City),Owen County,Indiana,86266e9a7ffffff,97,19.56,19.56,58156250.0,28418.07234338054,1758492351220,Synapse54,1758492351220,Synapse54
107,47112 (Corydon),Harrison County,Indiana,86266810fffffff,318,21.53,21.53,55250000.0078125,27707.7590467924,1758492351220,Synapse54,1758492351220,Synapse54
108,47112 (Corydon),Harrison County,Indiana,86266811fffffff,76,22.16,22.16,55196249.9921875,27687.119106665927,1758492351220,Synapse54,1758492351220,Synapse54
109,47112 (Corydon),Harrison County,Indiana,862668127ffffff,1037,21.81,21.81,55469999.99609375,27759.94816041629,1758492351220,Synapse54,1758492351220,Synapse54
110,47112 (Corydon),Harrison County,Indiana,86266812fffffff,705,19.14,19.14,55071249.9921875,27660.68350239651,1758492351220,Synapse54,1758492351220,Synapse54
111,47112 (Corydon),Harrison County,Indiana,862668137ffffff,289,23.16,23.16,55427500.0,27747.783020718958,1758492351220,Synapse54,1758492351220,Synapse54
112,47117 (Elizabeth),Harrison County,Indiana,862668147ffffff,67,19.03,19.03,55019999.99609375,27647.058324434274,1758492351220,Synapse54,1758492351220,Synapse54
113,47135 (Laconia),Harrison County,Indiana,86266814fffffff,33,17.19,17.19,54811250.0,27593.48568544929,1758492351220,Synapse54,1758492351220,Synapse54
114,47112 (Corydon),Harrison County,Indiana,862668157ffffff,164,19.93,19.93,55071250.0,27660.68350239651,1758492351220,Synapse54,1758492351220,Synapse54
115,47135 (Laconia),Harrison County,Indiana,86266815fffffff,91,18.53,18.53,54990000.00390625,27640.3829718369,1758492351220,Synapse54,1758492351220,Synapse54
116,47117 (Elizabeth),Harrison County,Indiana,862668167ffffff,210,19.7,19.7,54990000.00390625,27640.561229845174,1758492351220,Synapse54,1758492351220,Synapse54
117,47117 (Elizabeth),Harrison County,Indiana,86266816fffffff,124,18.93,18.93,54938750.0,27626.93605188294,1758492351220,Synapse54,1758492351220,Synapse54
118,47112 (Corydon),Harrison County,Indiana,862668177ffffff,179,19.67,19.67,55018750.0,27646.985128292392,1758492351220,Synapse54,1758492351220,Synapse54
119,47117 (Elizabeth),Harrison County,Indiana,862668b97ffffff,424,22.03,22.03,55200000.00390625,27685.540230010265,1758492351220,Synapse54,1758492351220,Synapse54
120,40272 (Louisville),Jefferson County,Kentucky,862668b9fffffff,2753,22.76,22.76,54990000.0,27640.561229845174,1758492351220,Synapse54,1758492351220,Synapse54
121,47167 (Salem),Washington County,Indiana,8626689b7ffffff,147,21.06,21.06,56148749.99609375,27926.968767469072,1758492351220,Synapse54,1758492351220,Synapse54
122,47120 (Fredericksburg),Washington County,Indiana,862668d67ffffff,104,20.51,20.51,55965000.0,27881.61485931064,1758492351220,Synapse54,1758492351220,Synapse54
123,47120 (Fredericksburg),Washington County,Indiana,862668d6fffffff,131,19.44,19.44,55938749.99609375,27873.46932462597,1758492351220,Synapse54,1758492351220,Synapse54
124,47274 (Seymour),Jackson County,Indiana,86266c007ffffff,222,19.12,19.12,57780000.0,28326.320068317975,1758492351220,Synapse54,1758492351220,Synapse54
125,47274 (Seymour),Jennings County,Indiana,86266c00fffffff,163,21.88,21.88,57182500.0,28179.224094454807,1758492351220,Synapse54,1758492351220,Synapse54
126,47274 (Seymour),Jackson County,Indiana,86266c017ffffff,110,20.18,20.18,57182500.0,28179.224094454807,1758492351220,Synapse54,1758492351220,Synapse54
127,47274 (Seymour),Jackson County,Indiana,86266c01fffffff,3059,25.57,25.57,57487499.99609375,28259.78151771959,1758492351220,Synapse54,1758492351220,Synapse54
128,47273 (Scipio),Jennings County,Indiana,86266c027ffffff,92,18.11,18.11,57656249.99609375,28292.919673082815,1758492351220,Synapse54,1758492351220,Synapse54
129,47265 (North Vernon),Jennings County,Indiana,86266c02fffffff,176,21.31,21.31,57575000.0,28273.107431570654,1758492351220,Synapse54,1758492351220,Synapse54
130,47232 (Elizabethtown),Bartholomew County,Indiana,86266c037ffffff,95,21.49,21.49,57656250.0078125,28292.91967308282,1758492351220,Synapse54,1758492351220,Synapse54
131,47265 (North Vernon),Jennings County,Indiana,86266c047ffffff,106,20.95,20.95,57182500.00390625,28179.620275234207,1758492351220,Synapse54,1758492351220,Synapse54
132,47227 (Commiskey),Jennings County,Indiana,86266c04fffffff,158,20.71,20.71,57182500.0,28179.620275234203,1758492351220,Synapse54,1758492351220,Synapse54
133,47265 (North Vernon),Jennings County,Indiana,86266c057ffffff,42,21.65,21.65,57365000.00390625,28226.456917815576,1758492351220,Synapse54,1758492351220,Synapse54
134,47227 (Commiskey),Jennings County,Indiana,86266c05fffffff,87,20.86,20.86,57335000.0,28219.57876607325,1758492351220,Synapse54,1758492351220,Synapse54
135,47265 (North Vernon),Jennings County,Indiana,86266c067ffffff,139,21.65,21.65,57493750.0,28258.95563688819,1758492351220,Synapse54,1758492351220,Synapse54
136,47265 (North Vernon),Jennings County,Indiana,86266c06fffffff,84,21.71,21.71,57366250.0,28226.381122484432,1758492351220,Synapse54,1758492351220,Synapse54
137,47265 (North Vernon),Jennings County,Indiana,86266c077ffffff,154,22.32,22.32,57626249.99609375,28286.28578214779,1758492351220,Synapse54,1758492351220,Synapse54
138,47274 (Seymour),Jackson County,Indiana,86266c087ffffff,61,20.47,20.47,57780000.0,28326.320068317975,1758492351220,Synapse54,1758492351220,Synapse54
139,47274 (Seymour),Jackson County,Indiana,86266c08fffffff,62,20.53,20.53,57570000.0,28280.0069474524,1758492351220,Synapse54,1758492351220,Synapse54
140,47274 (Seymour),Jackson County,Indiana,86266c097ffffff,118,20.42,20.42,57412500.0,28232.494863183136,1758492351220,Synapse54,1758492351220,Synapse54
141,47220 (Brownstown),Jackson County,Indiana,86266c09fffffff,64,20.85,20.85,57203750.0,28186.013276841404,1758492351220,Synapse54,1758492351220,Synapse54
142,47274 (Seymour),Jackson County,Indiana,86266c0a7ffffff,81,20.93,20.93,57697500.00390625,28306.432031474666,1758492351220,Synapse54,1758492351220,Synapse54
143,47274 (Seymour),Jackson County,Indiana,86266c0afffffff,600,22.74,22.74,57442499.99609375,28239.128754118166,1758492351220,Synapse54,1758492351220,Synapse54
144,47274 (Seymour),Bartholomew County,Indiana,86266c0b7ffffff,95,21.54,21.54,57780000.0,28326.320068317975,1758492351220,Synapse54,1758492351220,Synapse54
145,47274 (Seymour),Jackson County,Indiana,86266c0c7ffffff,109,21.08,21.08,57233750.0,28192.56746927926,1758492351220,Synapse54,1758492351220,Synapse54
146,47229 (Crothersville),Jackson County,Indiana,86266c0cfffffff,204,19.79,19.79,57055000.0,28147.290021637746,1758492351220,Synapse54,1758492351220,Synapse54
147,47274 (Seymour),Jackson County,Indiana,86266c0d7ffffff,86,20.92,20.92,57233749.99609375,28192.56746927926,1758492351220,Synapse54,1758492351220,Synapse54
148,47274 (Seymour),Jackson County,Indiana,86266c0dfffffff,71,19.89,19.89,56872500.0,28100.057198276976,1758492351220,Synapse54,1758492351220,Synapse54
149,47250 (Madison),Jefferson County,Indiana,86266c327ffffff,113,22.16,22.16,57243750.0,28193.056522580417,1758492351220,Synapse54,1758492351220,Synapse54
150,47250 (Madison),Jefferson County,Indiana,86266c32fffffff,216,21.32,21.32,56741249.99609375,28072.55858754123,1758492351220,Synapse54,1758492351220,Synapse54
151,47227 (Commiskey),Jefferson County,Indiana,86266c337ffffff,89,20.55,20.55,57163749.99609375,28173.492214044316,1758492351220,Synapse54,1758492351220,Synapse54
152,40045 (Milton),Trimble County,Kentucky,86266c347ffffff,108,18.69,18.69,56772500.0,28079.545710785806,1758492351220,Synapse54,1758492351220,Synapse54
153,47243 (Hanover),Jefferson County,Indiana,86266c357ffffff,987,32.45,32.45,56741250.0,28072.55858754123,1758492351220,Synapse54,1758492351220,Synapse54
154,47243 (Hanover),Jefferson County,Indiana,86266c35fffffff,104,20.68,20.68,56590000.0,28032.431631226034,1758492351220,Synapse54,1758492351220,Synapse54
155,40045 (Milton),Trimble County,Kentucky,86266c367ffffff,973,18.87,18.87,56772500.0,28079.545710785802,1758492351220,Synapse54,1758492351220,Synapse54
156,47243 (Hanover),Jefferson County,Indiana,86266c377ffffff,1296,30.24,30.24,56741249.99609375,28072.55858754123,1758492351220,Synapse54,1758492351220,Synapse54
157,47102 (Austin),Scott County,Indiana,86266c387ffffff,250,20.8,20.8,57055000.0,28147.290021637746,1758492351220,Synapse54,1758492351220,Synapse54
158,47170 (Scottsburg),Scott County,Indiana,86266c38fffffff,219,19.93,19.93,56872499.99609375,28100.057198276976,1758492351220,Synapse54,1758492351220,Synapse54
159,47102 (Austin),Scott County,Indiana,86266c397ffffff,672,22.03,22.03,56872500.0,28100.057198276976,1758492351220,Synapse54,1758492351220,Synapse54
160,47102 (Austin),Scott County,Indiana,86266c39fffffff,1196,22.43,22.43,56665000.0,28053.32744796192,1758492351220,Synapse54,1758492351220,Synapse54
161,47230 (Deputy),Scott County,Indiana,86266c3a7ffffff,123,21.43,21.43,56892500.0,28112.989054490812,1758492351220,Synapse54,1758492351220,Synapse54
162,47230 (Deputy),Jefferson County,Indiana,86266c3afffffff,132,20.66,20.66,56741250.0,28072.55858754123,1758492351220,Synapse54,1758492351220,Synapse54
163,47229 (Crothersville),Jennings County,Indiana,86266c3b7ffffff,79,20.73,20.73,57055000.0,28147.290021637746,1758492351220,Synapse54,1758492351220,Synapse54
164,47264 (Norman),Jackson County,Indiana,86266c447ffffff,46,20.26,20.26,57231249.99609375,28194.182562374517,1758492351220,Synapse54,1758492351220,Synapse54
165,47264 (Norman),Jackson County,Indiana,86266c44fffffff,88,18.97,18.97,57260000.0,28200.74641307993,1758492351220,Synapse54,1758492351220,Synapse54
166,47235 (Freetown),Jackson County,Indiana,86266c467ffffff,74,20.33,20.33,57525000.00390625,28267.657862781452,1758492351220,Synapse54,1758492351220,Synapse54
167,47235 (Freetown),Jackson County,Indiana,86266c46fffffff,143,20.2,20.2,57596250.0,28279.704088578885,1758492351220,Synapse54,1758492351220,Synapse54
168,47448 (Nashville),Brown County,Indiana,86266c52fffffff,223,16.78,16.78,58198749.99609375,28427.44964322904,1758492351220,Synapse54,1758492351220,Synapse54
169,47201 (Columbus),Brown County,Indiana,86266c547ffffff,119,18.0,18.0,57780000.00390625,28326.320068317975,1758492351220,Synapse54,1758492351220,Synapse54
170,47274 (Seymour),Brown County,Indiana,86266c54fffffff,51,18.28,18.28,57313749.9921875,28214.407992107328,1758492351220,Synapse54,1758492351220,Synapse54
171,47448 (Nashville),Brown County,Indiana,86266c557ffffff,17,16.5,16.5,57750000.00390625,28319.86636050219,1758492351220,Synapse54,1758492351220,Synapse54
172,47201 (Columbus),Brown County,Indiana,86266c55fffffff,45,18.83,18.83,57566250.0,28273.070197643858,1758492351220,Synapse54,1758492351220,Synapse54
173,47201 (Columbus),Brown County,Indiana,86266c567ffffff,117,18.57,18.57,58072500.0,28393.328016584102,1758492351220,Synapse54,1758492351220,Synapse54
