OBJECTID,admin4_name,admin3_name,admin2_name,id,X9028_X,X9028_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
97,54466 (Pittsville),Wood County,Wisconsin,86275129fffffff,1631,5.05,5.05,74428749.99609375,32127.89709282737,1758492772571,Synapse54,1758492772571,Synapse54
98,54410 (Arpin),Wood County,Wisconsin,8627512a7ffffff,1072,5.47,5.47,74865000.0,32221.11064945704,1758492772571,Synapse54,1758492772571,Synapse54
99,54410 (Arpin),Wood County,Wisconsin,8627512afffffff,1145,4.87,4.87,74186250.0,32076.754500096304,1758492772571,Synapse54,1758492772571,Synapse54
100,54449 (Marshfield),Wood County,Wisconsin,8627512b7ffffff,972,4.26,4.26,74636250.0078125,32172.447259897686,1758492772571,Synapse54,1758492772571,Synapse54
101,54495 (Wisconsin Rapids),Wood County,Wisconsin,8627512c7ffffff,823,4.42,4.42,73980000.0,32032.174744025888,1758492772571,Synapse54,1758492772571,Synapse54
102,54495 (Wisconsin Rapids),Wood County,Wisconsin,8627512cfffffff,5059,4.41,4.41,74001249.99609375,32034.299278623217,1758492772571,Synapse54,1758492772571,Synapse54
103,54489 (Vesper),Wood County,Wisconsin,8627512d7ffffff,419,4.76,4.76,73874999.99609375,32013.628122945483,1758492772571,Synapse54,1758492772571,Synapse54
104,54495 (Wisconsin Rapids),Wood County,Wisconsin,8627512dfffffff,101,5.05,5.05,73691250.00390625,31970.99864554537,1758492772571,Synapse54,1758492772571,Synapse54
105,54495 (Wisconsin Rapids),Wood County,Wisconsin,8627512e7ffffff,810,5.16,5.16,74131249.99609375,32063.728116366754,1758492772571,Synapse54,1758492772571,Synapse54
106,54495 (Wisconsin Rapids),Wood County,Wisconsin,8627512efffffff,18183,3.58,3.58,73924999.99609375,32019.148360296338,1758492772571,Synapse54,1758492772571,Synapse54
107,54489 (Vesper),Wood County,Wisconsin,8627512f7ffffff,2099,5.0,5.0,74657500.0,32176.560482386725,1758492772571,Synapse54,1758492772571,Synapse54
108,54455 (Mosinee),Marathon County,Wisconsin,862751307ffffff,441,4.85,4.85,75127499.99609375,32277.104439230287,1758492772571,Synapse54,1758492772571,Synapse54
109,54443 (Junction City),Portage County,Wisconsin,86275130fffffff,238,5.95,5.95,74865000.0,32221.11064945704,1758492772571,Synapse54,1758492772571,Synapse54
110,54455 (Mosinee),Marathon County,Wisconsin,862751317ffffff,167,4.77,4.77,74865000.0,32221.11064945704,1758492772571,Synapse54,1758492772571,Synapse54
111,54454 (Milladore),Wood County,Wisconsin,86275131fffffff,430,5.89,5.89,75127500.0,32277.104439230287,1758492772571,Synapse54,1758492772571,Synapse54
112,54455 (Mosinee),Marathon County,Wisconsin,862751327ffffff,1224,5.37,5.37,75336250.0,32322.059164707025,1758492772571,Synapse54,1758492772571,Synapse54
113,54455 (Mosinee),Marathon County,Wisconsin,862751337ffffff,515,5.0,5.0,75232500.0078125,32298.997843548394,1758492772571,Synapse54,1758492772571,Synapse54
114,54412 (Auburndale),Wood County,Wisconsin,862751387ffffff,820,6.46,6.46,74864999.99609375,32221.11064945704,1758492772571,Synapse54,1758492772571,Synapse54
115,54412 (Auburndale),Wood County,Wisconsin,86275138fffffff,2438,5.98,5.98,74636250.00390625,32172.447259897686,1758492772571,Synapse54,1758492772571,Synapse54
116,54449 (Marshfield),Wood County,Wisconsin,862751397ffffff,7471,4.94,4.94,74865000.0,32221.11064945704,1758492772571,Synapse54,1758492772571,Synapse54
117,54412 (Auburndale),Wood County,Wisconsin,86275139fffffff,2062,4.9,4.9,74822500.0,32214.932070370873,1758492772571,Synapse54,1758492772571,Synapse54
118,54484 (Stratford),Marathon County,Wisconsin,8627513a7ffffff,638,7.01,7.01,75267499.99609375,32308.08312819358,1758492772571,Synapse54,1758492772571,Synapse54
119,54412 (Auburndale),Wood County,Wisconsin,8627513afffffff,449,5.83,5.83,74865000.00390625,32221.11064945704,1758492772571,Synapse54,1758492772571,Synapse54
120,54484 (Stratford),Marathon County,Wisconsin,8627513b7ffffff,1785,6.84,6.84,75058750.0,32263.601425693338,1758492772571,Synapse54,1758492772571,Synapse54
121,54771 (Thorp),Clark County,Wisconsin,862751407ffffff,1061,6.98,6.98,75606250.0,32380.925902462488,1758492772571,Synapse54,1758492772571,Synapse54
122,54498 (Withee),Clark County,Wisconsin,86275140fffffff,775,6.92,6.92,75845000.00390625,32434.138770864396,1758492772571,Synapse54,1758492772571,Synapse54
123,54771 (Thorp),Clark County,Wisconsin,862751417ffffff,3909,4.33,4.33,76033750.0,32472.053401072735,1758492772571,Synapse54,1758492772571,Synapse54
124,54771 (Thorp),Clark County,Wisconsin,86275141fffffff,866,6.56,6.56,75587499.99609375,32379.194197256962,1758492772571,Synapse54,1758492772571,Synapse54
125,54771 (Thorp),Clark County,Wisconsin,862751427ffffff,442,6.7,6.7,76032500.00390625,32472.260626225754,1758492772571,Synapse54,1758492772571,Synapse54
126,54498 (Withee),Clark County,Wisconsin,86275142fffffff,903,5.61,5.61,75885000.00390625,32439.320422262143,1758492772571,Synapse54,1758492772571,Synapse54
127,54771 (Thorp),Clark County,Wisconsin,862751437ffffff,530,6.39,6.39,75845000.0,32432.006079571664,1758492772571,Synapse54,1758492772571,Synapse54
128,54460 (Owen),Clark County,Wisconsin,862751447ffffff,591,6.09,6.09,75467500.0,32348.524656656453,1758492772571,Synapse54,1758492772571,Synapse54
129,54446 (Loyal),Clark County,Wisconsin,86275144fffffff,356,4.88,4.88,74995000.0,32248.68599044172,1758492772571,Synapse54,1758492772571,Synapse54
130,54437 (Greenwood),Clark County,Wisconsin,862751457ffffff,472,6.84,6.84,75517500.00390625,32361.928802351056,1758492772571,Synapse54,1758492772571,Synapse54
131,54437 (Greenwood),Clark County,Wisconsin,86275145fffffff,573,5.85,5.85,75202500.0,32295.263941164718,1758492772571,Synapse54,1758492772571,Synapse54
132,54460 (Owen),Clark County,Wisconsin,862751467ffffff,497,5.78,5.78,75410000.00390625,32339.481756047408,1758492772571,Synapse54,1758492772571,Synapse54
