OBJECTID,admin4_name,admin3_name,admin2_name,id,GENZ_CY,GENZ_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1008,62012 (Brighton),Jersey County,Illinois,862646a2fffffff,648,21.01,21.01,58575000.0,28512.643032457447,1758492338036,Synapse54,1758492338036,Synapse54
1009,62052 (Jerseyville),Jersey County,Illinois,862646a37ffffff,177,19.58,19.58,59039999.99609375,28627.07117554758,1758492338036,Synapse54,1758492338036,Synapse54
1010,62002 (Alton),Madison County,Illinois,862646a47ffffff,803,22.05,22.05,58592499.99609375,28521.030379893462,1758492338036,Synapse54,1758492338036,Synapse54
1011,62024 (East Alton),Madison County,Illinois,862646a4fffffff,3426,20.24,20.24,58662500.00390625,28532.55774174577,1758492338036,Synapse54,1758492338036,Synapse54
1012,62002 (Alton),Madison County,Illinois,862646a57ffffff,2460,18.88,18.88,58732500.0,28554.063484431703,1758492338036,Synapse54,1758492338036,Synapse54
1013,62002 (Alton),Madison County,Illinois,862646a5fffffff,3702,20.96,20.96,58695000.00390625,28548.022688777586,1758492338036,Synapse54,1758492338036,Synapse54
1014,62010 (Bethalto),Madison County,Illinois,862646a67ffffff,144,16.76,16.76,58575000.00390625,28512.643032457447,1758492338036,Synapse54,1758492338036,Synapse54
1015,62067 (Moro),Madison County,Illinois,862646a6fffffff,1284,21.98,21.98,58663749.99609375,28537.079841078492,1758492338036,Synapse54,1758492338036,Synapse54
1016,62012 (Brighton),Madison County,Illinois,862646a77ffffff,389,18.34,18.34,58937500.0,28604.392103047554,1758492338036,Synapse54,1758492338036,Synapse54
1017,62037 (Grafton),Jersey County,Illinois,862646a87ffffff,181,18.43,18.43,59039999.99609375,28627.07117554758,1758492338036,Synapse54,1758492338036,Synapse54
1018,63373 (Portage des Sioux),St. Charles County,Missouri,862646a8fffffff,152,21.35,21.35,58835000.0,28577.39979416343,1758492338036,Synapse54,1758492338036,Synapse54
1019,62037 (Grafton),Jersey County,Illinois,862646a97ffffff,19,17.43,17.43,59039999.99609375,28627.07117554758,1758492338036,Synapse54,1758492338036,Synapse54
1020,63373 (Portage des Sioux),St. Charles County,Missouri,862646a9fffffff,47,17.67,17.67,58835000.0078125,28577.39979416343,1758492338036,Synapse54,1758492338036,Synapse54
1021,62052 (Jerseyville),Jersey County,Illinois,862646aa7ffffff,55,19.43,19.43,59040000.0,28627.07117554758,1758492338036,Synapse54,1758492338036,Synapse54
1022,62022 (Dow),Jersey County,Illinois,862646aafffffff,143,20.0,20.0,59039999.99609375,28627.07117554758,1758492338036,Synapse54,1758492338036,Synapse54
1023,62037 (Grafton),Jersey County,Illinois,862646ab7ffffff,37,19.27,19.27,59040000.0078125,28627.07117554758,1758492338036,Synapse54,1758492338036,Synapse54
1024,63386 (West Alton),St. Charles County,Missouri,862646ac7ffffff,10,12.99,12.99,58662499.99609375,28532.557741745775,1758492338036,Synapse54,1758492338036,Synapse54
1025,62035 (Godfrey),Madison County,Illinois,862646ae7ffffff,987,19.56,19.56,58676250.0,28535.086826713094,1758492338036,Synapse54,1758492338036,Synapse54
1026,63386 (West Alton),St. Charles County,Missouri,862646aefffffff,1431,20.74,20.74,58835000.0078125,28576.74255693172,1758492338036,Synapse54,1758492338036,Synapse54
1027,62028 (Elsah),Jersey County,Illinois,862646af7ffffff,442,39.71,39.71,58765000.0078125,28560.207287861605,1758492338036,Synapse54,1758492338036,Synapse54
1028,62063 (Medora),Jersey County,Illinois,862646b07ffffff,34,19.88,19.88,59242500.0,28676.2028435451,1758492338036,Synapse54,1758492338036,Synapse54
1029,62052 (Jerseyville),Jersey County,Illinois,862646b0fffffff,30,19.74,19.74,59040000.0,28631.38441193168,1758492338036,Synapse54,1758492338036,Synapse54
1030,62054 (Kane),Jersey County,Illinois,862646b17ffffff,21,19.27,19.27,59040000.0,28627.07117554758,1758492338036,Synapse54,1758492338036,Synapse54
1031,62052 (Jerseyville),Jersey County,Illinois,862646b1fffffff,45,19.65,19.65,58937500.0,28604.392103047554,1758492338036,Synapse54,1758492338036,Synapse54
1032,62063 (Medora),Jersey County,Illinois,862646b27ffffff,27,20.0,20.0,59040000.0,28631.38441193168,1758492338036,Synapse54,1758492338036,Synapse54
1033,62063 (Medora),Macoupin County,Illinois,862646b2fffffff,129,20.71,20.71,58882500.0,28589.96395995743,1758492338036,Synapse54,1758492338036,Synapse54
1034,62081 (Rockbridge),Greene County,Illinois,862646b37ffffff,13,20.31,20.31,59240000.0,28671.889607161003,1758492338036,Synapse54,1758492338036,Synapse54
1035,62685 (Shipman),Macoupin County,Illinois,862646b47ffffff,56,19.24,19.24,58882499.99609375,28589.96395995743,1758492338036,Synapse54,1758492338036,Synapse54
1036,62014 (Bunker Hill),Macoupin County,Illinois,862646b4fffffff,142,17.53,17.53,58561250.00390625,28509.881410248407,1758492338036,Synapse54,1758492338036,Synapse54
1037,62079 (Piasa),Macoupin County,Illinois,862646b57ffffff,78,19.6,19.6,58662500.0,28532.55774174577,1758492338036,Synapse54,1758492338036,Synapse54
1038,62012 (Brighton),Macoupin County,Illinois,862646b5fffffff,300,18.46,18.46,58867500.0,28587.199596745726,1758492338036,Synapse54,1758492338036,Synapse54
1039,62685 (Shipman),Macoupin County,Illinois,862646b67ffffff,133,20.65,20.65,58882500.00390625,28589.96395995743,1758492338036,Synapse54,1758492338036,Synapse54
1040,62014 (Bunker Hill),Macoupin County,Illinois,862646b6fffffff,41,18.64,18.64,59039999.99609375,28631.38441193168,1758492338036,Synapse54,1758492338036,Synapse54
1041,62079 (Piasa),Macoupin County,Illinois,862646b77ffffff,51,20.65,20.65,58835000.00390625,28576.74255693172,1758492338036,Synapse54,1758492338036,Synapse54
1042,62052 (Jerseyville),Jersey County,Illinois,862646b87ffffff,27,18.12,18.12,58834999.99609375,28576.74255693172,1758492338036,Synapse54,1758492338036,Synapse54
1043,62052 (Jerseyville),Jersey County,Illinois,862646b8fffffff,1055,20.78,20.78,59040000.0,28631.38441193168,1758492338036,Synapse54,1758492338036,Synapse54
1044,62052 (Jerseyville),Jersey County,Illinois,862646b97ffffff,28,18.92,18.92,59400000.0,28713.476905830626,1758492338036,Synapse54,1758492338036,Synapse54
1045,62052 (Jerseyville),Jersey County,Illinois,862646b9fffffff,47,19.34,19.34,59040000.0,28627.07117554758,1758492338036,Synapse54,1758492338036,Synapse54
1046,62054 (Kane),Greene County,Illinois,862646ba7ffffff,84,19.76,19.76,59040000.00390625,28627.07117554758,1758492338036,Synapse54,1758492338036,Synapse54
1047,62052 (Jerseyville),Jersey County,Illinois,862646bafffffff,843,20.67,20.67,58937500.00390625,28604.392103047554,1758492338036,Synapse54,1758492338036,Synapse54
1048,62054 (Kane),Greene County,Illinois,862646bb7ffffff,11,15.07,15.07,59040000.0,28631.38441193168,1758492338036,Synapse54,1758492338036,Synapse54
1049,63336 (Clarksville),Pike County,Missouri,862646c47ffffff,7,14.89,14.89,59489999.99609375,28733.884339428834,1758492338036,Synapse54,1758492338036,Synapse54
1050,62355 (Nebo),Calhoun County,Illinois,862646c67ffffff,3,21.43,21.43,59490000.0,28733.884339428834,1758492338036,Synapse54,1758492338036,Synapse54
1051,61546 (Manito),Tazewell County,Illinois,8626625afffffff,71,18.11,18.11,60908750.00390625,29080.69734328665,1758492338036,Synapse54,1758492338036,Synapse54
1052,62801 (Centralia),Washington County,Illinois,862640b27ffffff,175,20.07,20.07,57575000.0,28275.418383647342,1758492338036,Synapse54,1758492338036,Synapse54
1053,62835 (Enfield),White County,Illinois,8626452e7ffffff,30,19.48,19.48,56333749.99609375,27966.596464839302,1758492338036,Synapse54,1758492338036,Synapse54
1054,61533 (Glasford),Peoria County,Illinois,8626625b7ffffff,38,18.01,18.01,61004999.9921875,29102.802185443034,1758492338036,Synapse54,1758492338036,Synapse54
1055,62354 (Nauvoo),Hancock County,Illinois,862670207ffffff,17,15.32,15.32,61082499.99609375,29117.98022066574,1758492338036,Synapse54,1758492338036,Synapse54
1056,62237 (Coulterville),Perry County,Illinois,86264006fffffff,31,20.39,20.39,57944999.99609375,28359.658540410997,1758492338036,Synapse54,1758492338036,Synapse54
1057,61443 (Kewanee),Henry County,Illinois,8626758f7ffffff,17,15.04,15.04,63375000.0,29659.836058209556,1758492338036,Synapse54,1758492338036,Synapse54
1058,62237 (Coulterville),Washington County,Illinois,862640077ffffff,28,13.86,13.86,57656250.0,28289.7228710709,1758492338036,Synapse54,1758492338036,Synapse54
1059,62694 (Winchester),Scott County,Illinois,862646927ffffff,165,21.15,21.15,59606250.0,28763.57339327254,1758492338036,Synapse54,1758492338036,Synapse54
1060,62801 (Centralia),Jefferson County,Illinois,862640b2fffffff,44,18.64,18.64,57405000.0,28231.015249934626,1758492338036,Synapse54,1758492338036,Synapse54
1061,62286 (Sparta),Randolph County,Illinois,8626400efffffff,280,22.0,22.0,57554999.9921875,28262.52169923816,1758492338036,Synapse54,1758492338036,Synapse54
1062,62341 (Hamilton),Hancock County,Illinois,86267020fffffff,7,16.28,16.28,60907500.0,29078.426786923203,1758492338036,Synapse54,1758492338036,Synapse54
1063,62265 (New Baden),Clinton County,Illinois,862640107ffffff,78,22.41,22.41,57842499.99609375,28331.744559752362,1758492338036,Synapse54,1758492338036,Synapse54
1064,52639 (Montrose),Lee County,Iowa,862670217ffffff,61,16.14,16.14,60910000.00390625,29074.559471245244,1758492338036,Synapse54,1758492338036,Synapse54
1065,61479 (Speer),Stark County,Illinois,862675a87ffffff,11,17.46,17.46,62579999.99609375,29472.472444601102,1758492338036,Synapse54,1758492338036,Synapse54
1066,62214 (Addieville),Washington County,Illinois,86264010fffffff,39,16.18,16.18,57858750.00390625,28340.07790498252,1758492338036,Synapse54,1758492338036,Synapse54
1067,62354 (Nauvoo),Hancock County,Illinois,86267021fffffff,36,16.44,16.44,61000000.0,29099.2440222878,1758492338036,Synapse54,1758492338036,Synapse54
1068,62001 (Alhambra),Madison County,Illinois,8626446efffffff,94,19.79,19.79,58506250.0,28495.659389104243,1758492338036,Synapse54,1758492338036,Synapse54
1069,62821 (Carmi),White County,Illinois,8626452efffffff,614,17.21,17.21,56532500.0,28015.598433874227,1758492338036,Synapse54,1758492338036,Synapse54
1070,62694 (Winchester),Scott County,Illinois,86264692fffffff,20,19.05,19.05,59606250.00390625,28763.57339327254,1758492338036,Synapse54,1758492338036,Synapse54
1071,62056 (Litchfield),Montgomery County,Illinois,862644707ffffff,183,22.07,22.07,58404999.99609375,28472.98305760687,1758492338036,Synapse54,1758492338036,Synapse54
1072,62358 (Niota),Hancock County,Illinois,862670227ffffff,15,17.05,17.05,61082500.00390625,29117.98022066574,1758492338036,Synapse54,1758492338036,Synapse54
1073,61559 (Princeville),Stark County,Illinois,862675a8fffffff,19,19.59,19.59,62580000.00390625,29472.472444601102,1758492338036,Synapse54,1758492338036,Synapse54
1074,62056 (Litchfield),Montgomery County,Illinois,86264470fffffff,24,20.0,20.0,58781250.0,28567.642840705506,1758492338036,Synapse54,1758492338036,Synapse54
1075,62694 (Winchester),Scott County,Illinois,862646937ffffff,41,21.47,21.47,59400000.00390625,28717.777348458985,1758492338036,Synapse54,1758492338036,Synapse54
1076,62801 (Centralia),Washington County,Illinois,862640b37ffffff,18,18.56,18.56,57773750.0,28320.79498045244,1758492338036,Synapse54,1758492338036,Synapse54
1077,62338 (Fowler),Adams County,Illinois,862673b37ffffff,106,19.45,19.45,60406250.00390625,28959.613305042094,1758492338036,Synapse54,1758492338036,Synapse54
1078,61483 (Toulon),Stark County,Illinois,862675a97ffffff,13,18.31,18.31,62580000.0,29472.472444601102,1758492338036,Synapse54,1758492338036,Synapse54
1079,62321 (Carthage),Hancock County,Illinois,86267022fffffff,9,19.15,19.15,60907500.0,29078.426786923203,1758492338036,Synapse54,1758492338036,Synapse54
1080,62835 (Enfield),White County,Illinois,8626452f7ffffff,16,23.53,23.53,56502500.00390625,28010.35265130703,1758492338036,Synapse54,1758492338036,Synapse54
1081,62347 (Liberty),Adams County,Illinois,862673b47ffffff,53,21.81,21.81,60543750.00390625,28991.989812650623,1758492338036,Synapse54,1758492338036,Synapse54
1082,62354 (Nauvoo),Hancock County,Illinois,862670237ffffff,40,18.43,18.43,60893749.99609375,29076.10642679267,1758492338036,Synapse54,1758492338036,Synapse54
1083,62370 (Rockport),Pike County,Illinois,862646d1fffffff,15,17.86,17.86,59870000.0,28828.579921065975,1758492338036,Synapse54,1758492338036,Synapse54
1084,62274 (Pinckneyville),Perry County,Illinois,862640227ffffff,10,20.0,20.0,57371250.0,28225.493109138886,1758492338036,Synapse54,1758492338036,Synapse54
1085,62321 (Carthage),Hancock County,Illinois,862670247ffffff,355,18.02,18.02,60907499.99609375,29078.426786923203,1758492338036,Synapse54,1758492338036,Synapse54
1086,62069 (Mount Olive),Macoupin County,Illinois,86264471fffffff,58,16.16,16.16,58390000.0,28475.444920139747,1758492338036,Synapse54,1758492338036,Synapse54
1087,61559 (Princeville),Stark County,Illinois,862675a9fffffff,13,20.0,20.0,62579999.99609375,29472.472444601102,1758492338036,Synapse54,1758492338036,Synapse54
1088,62321 (Carthage),Hancock County,Illinois,86267024fffffff,21,18.26,18.26,60907500.00390625,29078.4267869232,1758492338036,Synapse54,1758492338036,Synapse54
1089,62312 (Barry),Adams County,Illinois,862673b4fffffff,18,20.69,20.69,60232500.0,28915.132722347902,1758492338036,Synapse54,1758492338036,Synapse54
1090,62898 (Woodlawn),Jefferson County,Illinois,862640b47ffffff,223,21.48,21.48,57404999.99609375,28231.015249934626,1758492338036,Synapse54,1758492338036,Synapse54
1091,62321 (Carthage),Hancock County,Illinois,862670257ffffff,34,16.43,16.43,60907499.99609375,29078.4267869232,1758492338036,Synapse54,1758492338036,Synapse54
1092,62907 (Ava),Jackson County,Illinois,86264022fffffff,13,21.31,21.31,57199999.99609375,28175.425914430416,1758492338036,Synapse54,1758492338036,Synapse54
1093,61491 (Wyoming),Stark County,Illinois,862675aa7ffffff,270,20.45,20.45,62580000.00390625,29472.472444601102,1758492338036,Synapse54,1758492338036,Synapse54
1094,62092 (White Hall),Greene County,Illinois,862646947ffffff,13,19.4,19.4,59329999.99609375,28696.158808551176,1758492338036,Synapse54,1758492338036,Synapse54
1095,62360 (Payson),Adams County,Illinois,862673b57ffffff,43,20.57,20.57,60150000.0,28896.084849951796,1758492338036,Synapse54,1758492338036,Synapse54
1096,62843 (Golden Gate),Wayne County,Illinois,862645307ffffff,33,20.63,20.63,56605000.0,28037.989444861403,1758492338036,Synapse54,1758492338036,Synapse54
1097,62092 (White Hall),Greene County,Illinois,862646957ffffff,509,21.0,21.0,59227500.0,28673.47973605115,1758492338036,Synapse54,1758492338036,Synapse54
1098,62365 (Plainville),Adams County,Illinois,862673b5fffffff,36,20.93,20.93,60045000.0,28873.176330769522,1758492338036,Synapse54,1758492338036,Synapse54
1099,62312 (Barry),Pike County,Illinois,862646d27ffffff,15,23.08,23.08,59953750.0,28847.393402947084,1758492338036,Synapse54,1758492338036,Synapse54
1100,62082 (Roodhouse),Greene County,Illinois,862646967ffffff,21,19.81,19.81,59502500.0,28740.45642095901,1758492338036,Synapse54,1758492338036,Synapse54
1101,62056 (Litchfield),Montgomery County,Illinois,862644727ffffff,399,20.64,20.64,58781250.0,28567.87574780077,1758492338036,Synapse54,1758492338036,Synapse54
1102,61479 (Speer),Stark County,Illinois,862675aafffffff,21,19.09,19.09,62605000.0,29480.713033104486,1758492338036,Synapse54,1758492338036,Synapse54
1103,62082 (Roodhouse),Greene County,Illinois,86264696fffffff,22,20.37,20.37,59517500.0,28743.17952845296,1758492338036,Synapse54,1758492338036,Synapse54
1104,62347 (Liberty),Adams County,Illinois,862673b67ffffff,44,23.91,23.91,60127500.0,28891.99249714231,1758492338036,Synapse54,1758492338036,Synapse54
1105,62864 (Mount Vernon),Jefferson County,Illinois,862640b4fffffff,34,20.48,20.48,57405000.00390625,28231.015249934626,1758492338036,Synapse54,1758492338036,Synapse54
1106,62082 (Roodhouse),Greene County,Illinois,862646977ffffff,329,22.91,22.91,59708750.0,28790.565702156666,1758492338036,Synapse54,1758492338036,Synapse54
1107,62238 (Cutler),Perry County,Illinois,862640237ffffff,2,18.18,18.18,57371249.99609375,28225.493109138886,1758492338036,Synapse54,1758492338036,Synapse54
1108,62833 (Ellery),Edwards County,Illinois,86264530fffffff,17,19.77,19.77,56603750.0078125,28037.981049730806,1758492338036,Synapse54,1758492338036,Synapse54
1109,62361 (Pearl),Pike County,Illinois,862646987ffffff,14,20.59,20.59,59488749.99609375,28737.965444638998,1758492338036,Synapse54,1758492338036,Synapse54
1110,62347 (Liberty),Adams County,Illinois,862673b6fffffff,34,22.82,22.82,60232499.99609375,28915.132722347902,1758492338036,Synapse54,1758492338036,Synapse54
1111,61483 (Toulon),Stark County,Illinois,862675ab7ffffff,273,20.37,20.37,62580000.0,29472.472444601102,1758492338036,Synapse54,1758492338036,Synapse54
1112,62361 (Pearl),Pike County,Illinois,86264698fffffff,30,20.83,20.83,59488750.0,28737.965444638998,1758492338036,Synapse54,1758492338036,Synapse54
1113,62056 (Litchfield),Montgomery County,Illinois,86264472fffffff,869,20.0,20.0,58608750.00390625,28523.45802551955,1758492338036,Synapse54,1758492338036,Synapse54
1114,62363 (Pittsfield),Pike County,Illinois,862646997ffffff,13,21.67,21.67,59592500.0,28760.87664831296,1758492338036,Synapse54,1758492338036,Synapse54
1115,62898 (Woodlawn),Jefferson County,Illinois,862640b57ffffff,48,20.96,20.96,57405000.0,28231.015249934626,1758492338036,Synapse54,1758492338036,Synapse54
1116,62361 (Pearl),Pike County,Illinois,86264699fffffff,10,20.41,20.41,59592500.0,28760.87664831296,1758492338036,Synapse54,1758492338036,Synapse54
1117,61559 (Princeville),Peoria County,Illinois,862675ad7ffffff,390,22.85,22.85,62412500.0,29429.96776915015,1758492338036,Synapse54,1758492338036,Synapse54
1118,62966 (Murphysboro),Jackson County,Illinois,862640247ffffff,93,18.02,18.02,57098749.99609375,28154.22598941854,1758492338036,Synapse54,1758492338036,Synapse54
1119,62321 (Carthage),Hancock County,Illinois,86267025fffffff,31,17.92,17.92,60704999.99609375,29034.2326329196,1758492338036,Synapse54,1758492338036,Synapse54
1120,62347 (Liberty),Adams County,Illinois,862673b77ffffff,205,23.01,23.01,60232500.0,28914.901016324584,1758492338036,Synapse54,1758492338036,Synapse54
1121,62837 (Fairfield),Wayne County,Illinois,862645317ffffff,69,21.04,21.04,56701250.00390625,28059.585776938122,1758492338036,Synapse54,1758492338036,Synapse54
1122,62056 (Litchfield),Macoupin County,Illinois,862644737ffffff,11,19.3,19.3,58405000.0,28472.98305760687,1758492338036,Synapse54,1758492338036,Synapse54
1123,62321 (Carthage),Hancock County,Illinois,862670267ffffff,131,19.91,19.91,60907499.99609375,29078.426786923203,1758492338036,Synapse54,1758492338036,Synapse54
1124,61483 (Toulon),Stark County,Illinois,862675b87ffffff,19,20.43,20.43,63087499.99609375,29592.78423610858,1758492338036,Synapse54,1758492338036,Synapse54
1125,62321 (Carthage),Hancock County,Illinois,86267026fffffff,17,18.68,18.68,60907500.00390625,29078.4267869232,1758492338036,Synapse54,1758492338036,Synapse54
1126,62808 (Ashley),Jefferson County,Illinois,862640b5fffffff,36,20.93,20.93,57404999.9921875,28231.015249934626,1758492338036,Synapse54,1758492338036,Synapse54
1127,63471 (Taylor),Marion County,Missouri,862673b87ffffff,551,23.37,23.37,60500000.0,28980.513083330785,1758492338036,Synapse54,1758492338036,Synapse54
1128,62321 (Carthage),Hancock County,Illinois,862670277ffffff,49,19.14,19.14,60907500.00390625,29078.4267869232,1758492338036,Synapse54,1758492338036,Synapse54
1129,61483 (Toulon),Stark County,Illinois,862675b97ffffff,21,20.79,20.79,62966250.0,29562.791073485736,1758492338036,Synapse54,1758492338036,Synapse54
1130,62966 (Murphysboro),Jackson County,Illinois,86264024fffffff,764,18.51,18.51,56928749.99609375,28110.16284084789,1758492338036,Synapse54,1758492338036,Synapse54
1131,52632 (Keokuk),Lee County,Iowa,8626702afffffff,234,15.62,15.62,61188749.99609375,29146.273986644155,1758492338036,Synapse54,1758492338036,Synapse54
1132,62843 (Golden Gate),Wayne County,Illinois,86264531fffffff,13,21.31,21.31,56701249.99609375,28059.585776938122,1758492338036,Synapse54,1758492338036,Synapse54
1133,62091 (Walshville),Montgomery County,Illinois,862644747ffffff,30,19.23,19.23,58508750.0,28500.402547966376,1758492338036,Synapse54,1758492338036,Synapse54
1134,62379 (Warsaw),Hancock County,Illinois,8626702c7ffffff,26,18.57,18.57,60910000.0,29074.559471245244,1758492338036,Synapse54,1758492338036,Synapse54
1135,62305 (Quincy),Adams County,Illinois,862673b8fffffff,88,18.41,18.41,60337500.0,28938.041241530176,1758492338036,Synapse54,1758492338036,Synapse54
1136,62898 (Woodlawn),Jefferson County,Illinois,862640b67ffffff,95,19.55,19.55,57405000.0,28231.015249934626,1758492338036,Synapse54,1758492338036,Synapse54
1137,62379 (Warsaw),Hancock County,Illinois,8626702cfffffff,16,17.58,17.58,60705000.0,29034.2326329196,1758492338036,Synapse54,1758492338036,Synapse54
1138,61483 (Toulon),Stark County,Illinois,862675b9fffffff,19,20.65,20.65,62798750.0,29520.286398034783,1758492338036,Synapse54,1758492338036,Synapse54
1139,62050 (Hillview),Greene County,Illinois,8626469afffffff,1,16.67,16.67,59606250.00390625,28763.57339327254,1758492338036,Synapse54,1758492338036,Synapse54
1140,62379 (Warsaw),Hancock County,Illinois,8626702d7ffffff,284,19.85,19.85,61082500.00390625,29123.136391149026,1758492338036,Synapse54,1758492338036,Synapse54
1141,63471 (Taylor),Marion County,Missouri,862673b9fffffff,11,21.57,21.57,60708750.00390625,29030.582916918458,1758492338036,Synapse54,1758492338036,Synapse54
1142,61483 (Toulon),Stark County,Illinois,862675bb7ffffff,33,19.53,19.53,63375000.00390625,29659.836058209556,1758492338036,Synapse54,1758492338036,Synapse54
1143,62379 (Warsaw),Hancock County,Illinois,8626702dfffffff,9,17.31,17.31,60875000.0,29069.41684156021,1758492338036,Synapse54,1758492338036,Synapse54
1144,62966 (Murphysboro),Jackson County,Illinois,862640257ffffff,87,20.67,20.67,57098750.00390625,28154.225989418537,1758492338036,Synapse54,1758492338036,Synapse54
1145,62341 (Hamilton),Hancock County,Illinois,8626702e7ffffff,94,20.35,20.35,60705000.00390625,29034.2326329196,1758492338036,Synapse54,1758492338036,Synapse54
1146,62301 (Quincy),Adams County,Illinois,862673ba7ffffff,4771,22.96,22.96,60525000.0,28979.997633108556,1758492338036,Synapse54,1758492338036,Synapse54
1147,62833 (Ellery),Edwards County,Illinois,862645327ffffff,33,21.02,21.02,56803750.0,28088.96508693137,1758492338036,Synapse54,1758492338036,Synapse54
1148,62379 (Warsaw),Hancock County,Illinois,8626702efffffff,13,18.57,18.57,60907500.0,29078.426786923203,1758492338036,Synapse54,1758492338036,Synapse54
1149,62363 (Pittsfield),Pike County,Illinois,8626469b7ffffff,28,18.79,18.79,59503750.00390625,28740.688552132946,1758492338036,Synapse54,1758492338036,Synapse54
1150,61240 (Coal Valley),Henry County,Illinois,862675c0fffffff,85,20.73,20.73,63510000.0,29689.36147821522,1758492338036,Synapse54,1758492338036,Synapse54
1151,62341 (Hamilton),Hancock County,Illinois,8626702f7ffffff,2286,21.66,21.66,61084999.99609375,29119.269075471067,1758492338036,Synapse54,1758492338036,Synapse54
1152,62086 (Sorento),Bond County,Illinois,86264474fffffff,97,18.73,18.73,58218750.0,28431.039045424375,1758492338036,Synapse54,1758492338036,Synapse54
1153,62864 (Mount Vernon),Jefferson County,Illinois,862640b6fffffff,282,16.41,16.41,57405000.0,28231.015249934626,1758492338036,Synapse54,1758492338036,Synapse54
1154,52658 (Wever),Lee County,Iowa,862670307ffffff,119,21.14,21.14,61082500.0,29117.98022066574,1758492338036,Synapse54,1758492338036,Synapse54
1155,62301 (Quincy),Adams County,Illinois,862673bafffffff,3524,20.3,20.3,60500000.00390625,28980.513083330785,1758492338036,Synapse54,1758492338036,Synapse54
1156,61240 (Coal Valley),Rock Island County,Illinois,862675c1fffffff,692,19.75,19.75,63700000.0,29734.048105521324,1758492338036,Synapse54,1758492338036,Synapse54
1157,63454 (Maywood),Lewis County,Missouri,862673bb7ffffff,9,19.57,19.57,60525000.0,28979.997633108556,1758492338036,Synapse54,1758492338036,Synapse54
1158,62358 (Niota),Hancock County,Illinois,86267030fffffff,44,19.38,19.38,61082499.99609375,29117.98022066574,1758492338036,Synapse54,1758492338036,Synapse54
1159,62806 (Albion),Edwards County,Illinois,86264532fffffff,32,18.6,18.6,56808750.0,28083.555516653818,1758492338036,Synapse54,1758492338036,Synapse54
1160,52627 (Fort Madison),Lee County,Iowa,862670317ffffff,1908,20.65,20.65,61082500.0,29117.98022066574,1758492338036,Synapse54,1758492338036,Synapse54
1161,62966 (Murphysboro),Jackson County,Illinois,86264025fffffff,416,19.49,19.49,57401250.0,28226.01941034978,1758492338036,Synapse54,1758492338036,Synapse54
1162,61274 (Osco),Henry County,Illinois,862675c47ffffff,43,17.62,17.62,63241250.0,29624.26589276494,1758492338036,Synapse54,1758492338036,Synapse54
1163,62358 (Niota),Hancock County,Illinois,86267031fffffff,58,19.46,19.46,61082500.00390625,29117.98022066574,1758492338036,Synapse54,1758492338036,Synapse54
1164,61259 (Illinois City),Rock Island County,Illinois,862674247ffffff,31,15.05,15.05,63281250.0,29633.95188653054,1758492338036,Synapse54,1758492338036,Synapse54
1165,62898 (Woodlawn),Jefferson County,Illinois,862640b77ffffff,48,19.51,19.51,57405000.0,28231.015249934626,1758492338036,Synapse54,1758492338036,Synapse54
1166,52658 (Wever),Lee County,Iowa,86267032fffffff,171,19.08,19.08,61082500.0,29117.98022066574,1758492338036,Synapse54,1758492338036,Synapse54
1167,63353 (Louisiana),Pike County,Missouri,862646c07ffffff,458,23.43,23.43,59871250.0,28828.577236574296,1758492338036,Synapse54,1758492338036,Synapse54
1168,61238 (Cambridge),Henry County,Illinois,862675c4fffffff,226,20.09,20.09,63340000.0,29646.489271003375,1758492338036,Synapse54,1758492338036,Synapse54
1169,62330 (Dallas City),Hancock County,Illinois,862670347ffffff,15,19.23,19.23,60907500.00390625,29078.4267869232,1758492338036,Synapse54,1758492338036,Synapse54
1170,62091 (Walshville),Montgomery County,Illinois,862644757ffffff,35,20.35,20.35,58218750.0,28431.039045424375,1758492338036,Synapse54,1758492338036,Synapse54
1171,62843 (Golden Gate),Wayne County,Illinois,862645337ffffff,10,21.74,21.74,56808750.0,28083.555516653818,1758492338036,Synapse54,1758492338036,Synapse54
1172,61284 (Taylor Ridge),Rock Island County,Illinois,86267424fffffff,28,18.42,18.42,63421250.0,29669.31318513002,1758492338036,Synapse54,1758492338036,Synapse54
1173,62321 (Carthage),Hancock County,Illinois,86267034fffffff,15,20.0,20.0,60907500.00390625,29078.426786923203,1758492338036,Synapse54,1758492338036,Synapse54
1174,61273 (Orion),Henry County,Illinois,862675c57ffffff,428,22.29,22.29,63720000.0,29737.953395583703,1758492338036,Synapse54,1758492338036,Synapse54
1175,62994 (Vergennes),Jackson County,Illinois,862640267ffffff,86,22.28,22.28,57199999.99609375,28175.425914430416,1758492338036,Synapse54,1758492338036,Synapse54
1176,62330 (Dallas City),Hancock County,Illinois,862670357ffffff,34,19.54,19.54,60907500.0,29078.426786923203,1758492338036,Synapse54,1758492338036,Synapse54
1177,62263 (Nashville),Washington County,Illinois,862640b87ffffff,18,18.37,18.37,57575000.0,28275.418383647342,1758492338036,Synapse54,1758492338036,Synapse54
1178,61259 (Illinois City),Rock Island County,Illinois,862674257ffffff,69,18.6,18.6,63622500.0,29717.829441915284,1758492338036,Synapse54,1758492338036,Synapse54
