OBJECTID,admin4_name,admin3_name,admin2_name,id,X9028_X,X9028_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
972,47011 (Bennington),Switzerland County,Indiana,862a93697ffffff,749,3.2,3.2,57245000.0,28199.72846803312,1758492746354,Synapse54,1758492746354,Synapse54
973,47043 (Vevay),Switzerland County,Indiana,862a9369fffffff,758,3.61,3.61,57277499.99609375,28207.354430116357,1758492746354,Synapse54,1758492746354,Synapse54
974,47040 (Rising Sun),Ohio County,Indiana,862a936a7ffffff,659,4.31,4.31,57244999.9921875,28193.72343367371,1758492746354,Synapse54,1758492746354,Synapse54
975,47038 (Patriot),Switzerland County,Indiana,862a936afffffff,676,3.38,3.38,57277500.0078125,28201.423390092667,1758492746354,Synapse54,1758492746354,Synapse54
976,47040 (Rising Sun),Ohio County,Indiana,862a936b7ffffff,870,4.53,4.53,57323750.00390625,28213.036809756784,1758492746354,Synapse54,1758492746354,Synapse54
977,41046 (Glencoe),Gallatin County,Kentucky,862a936c7ffffff,1135,2.46,2.46,57093750.0,28154.081994990775,1758492746354,Synapse54,1758492746354,Synapse54
978,41086 (Sparta),Gallatin County,Kentucky,862a936d7ffffff,3047,2.93,2.93,57093750.0,28154.081994990775,1758492746354,Synapse54,1758492746354,Synapse54
979,60953 (Milford),Iroquois County,Illinois,862660147ffffff,70,5.0,5.0,61807500.0,29288.95137280277,1758492746354,Synapse54,1758492746354,Synapse54
980,47917 (Ambia),Benton County,Indiana,86266014fffffff,180,5.29,5.29,61463749.99609375,29210.292412626157,1758492746354,Synapse54,1758492746354,Synapse54
981,47944 (Fowler),Benton County,Indiana,862660167ffffff,58,4.83,4.83,61807499.99609375,29288.951372802767,1758492746354,Synapse54,1758492746354,Synapse54
982,47944 (Fowler),Benton County,Indiana,86266016fffffff,156,5.2,5.2,61997499.9921875,29335.23898209959,1758492746354,Synapse54,1758492746354,Synapse54
983,47993 (Williamsport),Warren County,Indiana,862660207ffffff,497,4.92,4.92,60772500.0,29044.368135000586,1758492746354,Synapse54,1758492746354,Synapse54
984,47932 (Covington),Warren County,Indiana,86266020fffffff,637,4.83,4.83,60683750.0,29023.600296442324,1758492746354,Synapse54,1758492746354,Synapse54
985,61834 (Danville),Vermilion County,Illinois,86266021fffffff,1764,2.21,2.21,60468749.99609375,28976.4862907842,1758492746354,Synapse54,1758492746354,Synapse54
986,47991 (West Lebanon),Warren County,Indiana,862660227ffffff,337,5.44,5.44,60772500.0,29044.368135000586,1758492746354,Synapse54,1758492746354,Synapse54
987,47993 (Williamsport),Warren County,Indiana,86266022fffffff,647,4.79,4.79,60809999.99609375,29055.139140396597,1758492746354,Synapse54,1758492746354,Synapse54
988,47922 (Brook),Newton County,Indiana,862660807ffffff,163,4.18,4.18,62786250.0,29517.390642324495,1758492746354,Synapse54,1758492746354,Synapse54
989,47951 (Kentland),Newton County,Indiana,86266080fffffff,160,3.9,3.9,62377499.99609375,29423.693489256002,1758492746354,Synapse54,1758492746354,Synapse54
990,47963 (Morocco),Newton County,Indiana,862660817ffffff,145,4.26,4.26,62685000.00390625,29491.854472483363,1758492746354,Synapse54,1758492746354,Synapse54
991,47951 (Kentland),Newton County,Indiana,86266081fffffff,183,3.98,3.98,62377500.00390625,29423.693489256002,1758492746354,Synapse54,1758492746354,Synapse54
992,47963 (Morocco),Newton County,Indiana,862660827ffffff,205,5.0,5.0,63005000.0,29569.30087608709,1758492746354,Synapse54,1758492746354,Synapse54
993,47922 (Brook),Newton County,Indiana,86266082fffffff,1710,4.18,4.18,62813750.0,29523.14455095284,1758492746354,Synapse54,1758492746354,Synapse54
994,47963 (Morocco),Newton County,Indiana,862660837ffffff,2446,4.67,4.67,62876250.00390625,29538.250379283756,1758492746354,Synapse54,1758492746354,Synapse54
995,47948 (Goodland),Newton County,Indiana,862660847ffffff,1754,4.15,4.15,62561250.0,29466.020556383002,1758492746354,Synapse54,1758492746354,Synapse54
996,47948 (Goodland),Benton County,Indiana,86266084fffffff,92,3.68,3.68,62187500.00390625,29382.07501723567,1758492746354,Synapse54,1758492746354,Synapse54
997,47951 (Kentland),Newton County,Indiana,862660857ffffff,101,4.21,4.21,62458750.0,29440.417131309274,1758492746354,Synapse54,1758492746354,Synapse54
998,47944 (Fowler),Benton County,Indiana,86266085fffffff,149,5.32,5.32,62160000.0,29376.216690251727,1758492746354,Synapse54,1758492746354,Synapse54
999,47948 (Goodland),Jasper County,Indiana,862660867ffffff,251,6.12,6.12,62595000.0,29475.839425536757,1758492746354,Synapse54,1758492746354,Synapse54
1000,47977 (Remington),Jasper County,Indiana,86266086fffffff,265,6.16,6.16,62432500.00390625,29434.794506843496,1758492746354,Synapse54,1758492746354,Synapse54
1001,47948 (Goodland),Newton County,Indiana,862660877ffffff,118,3.93,3.93,62405000.0,29429.61623927681,1758492746354,Synapse54,1758492746354,Synapse54
1002,60931 (Donovan),Iroquois County,Illinois,8626608afffffff,345,4.48,4.48,62631250.0,29485.99798256432,1758492746354,Synapse54,1758492746354,Synapse54
1003,47951 (Kentland),Newton County,Indiana,8626608c7ffffff,231,4.91,4.91,62140000.0,29362.903472472954,1758492746354,Synapse54,1758492746354,Synapse54
1004,47942 (Earl Park),Benton County,Indiana,8626608cfffffff,354,5.21,5.21,62467500.0,29444.377673479088,1758492746354,Synapse54,1758492746354,Synapse54
1005,60966 (Sheldon),Iroquois County,Illinois,8626608d7ffffff,1718,4.58,4.58,62467499.99609375,29444.377673479088,1758492746354,Synapse54,1758492746354,Synapse54
1006,47944 (Fowler),Benton County,Indiana,862660b1fffffff,166,5.19,5.19,61890000.0,29305.843506833087,1758492746354,Synapse54,1758492746354,Synapse54
1007,47995 (Wolcott),White County,Indiana,862660b27ffffff,169,4.97,4.97,62215000.00390625,29387.317707839225,1758492746354,Synapse54,1758492746354,Synapse54
1008,47923 (Brookston),White County,Indiana,862660b2fffffff,159,4.82,4.82,62147500.0,29364.39208043126,1758492746354,Synapse54,1758492746354,Synapse54
1009,47977 (Remington),Benton County,Indiana,862660b37ffffff,201,5.29,5.29,62281249.99609375,29399.342575515515,1758492746354,Synapse54,1758492746354,Synapse54
1010,47906 (West Lafayette),Tippecanoe County,Indiana,862660b47ffffff,246,4.24,4.24,61802499.99609375,29285.460272977096,1758492746354,Synapse54,1758492746354,Synapse54
1011,47906 (West Lafayette),Tippecanoe County,Indiana,862660b4fffffff,13780,4.61,4.61,61368750.0,29185.876826312848,1758492746354,Synapse54,1758492746354,Synapse54
1012,47970 (Otterbein),Tippecanoe County,Indiana,862660b57ffffff,158,4.51,4.51,61802500.0,29285.460272977096,1758492746354,Synapse54,1758492746354,Synapse54
1013,47906 (West Lafayette),Tippecanoe County,Indiana,862660b5fffffff,482,4.19,4.19,61746250.0,29274.300321395127,1758492746354,Synapse54,1758492746354,Synapse54
1014,47923 (Brookston),White County,Indiana,862660b67ffffff,200,4.76,4.76,61715000.00390625,29269.844092432555,1758492746354,Synapse54,1758492746354,Synapse54
1015,47906 (West Lafayette),Tippecanoe County,Indiana,862660b6fffffff,2652,4.47,4.47,61715000.0,29269.844092432555,1758492746354,Synapse54,1758492746354,Synapse54
1016,47923 (Brookston),White County,Indiana,862660b77ffffff,188,4.95,4.95,61936250.00390625,29320.58793069195,1758492746354,Synapse54,1758492746354,Synapse54
1017,47944 (Fowler),Benton County,Indiana,862660b87ffffff,4320,4.54,4.54,62213750.00390625,29382.890451225237,1758492746354,Synapse54,1758492746354,Synapse54
1018,47944 (Fowler),Benton County,Indiana,862660b8fffffff,366,4.02,4.02,61402500.00390625,29195.309579946497,1758492746354,Synapse54,1758492746354,Synapse54
1019,47942 (Earl Park),Benton County,Indiana,862660b97ffffff,58,4.83,4.83,61997500.00390625,29335.23898209959,1758492746354,Synapse54,1758492746354,Synapse54
1020,47944 (Fowler),Benton County,Indiana,862660b9fffffff,140,5.0,5.0,61652500.00390625,29256.81615324282,1758492746354,Synapse54,1758492746354,Synapse54
1021,47944 (Fowler),Benton County,Indiana,862660ba7ffffff,196,4.08,4.08,62370000.0,29419.790663113545,1758492746354,Synapse54,1758492746354,Synapse54
1022,47944 (Fowler),Benton County,Indiana,862660bafffffff,194,3.73,3.73,62024999.99609375,29341.030098542407,1758492746354,Synapse54,1758492746354,Synapse54
1023,47942 (Earl Park),Benton County,Indiana,862660bb7ffffff,717,5.31,5.31,62303750.00390625,29403.574635448324,1758492746354,Synapse54,1758492746354,Synapse54
1024,46149 (Lizton),Hendricks County,Indiana,862661177ffffff,924,5.53,5.53,59670000.0,28780.45996666789,1758492746354,Synapse54,1758492746354,Synapse54
1025,47954 (Ladoga),Montgomery County,Indiana,862661187ffffff,365,4.1,4.1,59728750.0,28797.313066818493,1758492746354,Synapse54,1758492746354,Synapse54
1026,46172 (Roachdale),Putnam County,Indiana,86266118fffffff,556,6.11,6.11,59570000.0,28756.348782216734,1758492746354,Synapse54,1758492746354,Synapse54
1027,47933 (Crawfordsville),Montgomery County,Indiana,862661197ffffff,656,5.86,5.86,59814999.99609375,28817.781665626517,1758492746354,Synapse54,1758492746354,Synapse54
1028,46175 (Russellville),Putnam County,Indiana,86266119fffffff,887,4.64,4.64,59902500.0,28838.331654356512,1758492746354,Synapse54,1758492746354,Synapse54
1029,47933 (Crawfordsville),Montgomery County,Indiana,8626611a7ffffff,506,4.77,4.77,60157500.0,28896.694763576186,1758492746354,Synapse54,1758492746354,Synapse54
1030,47954 (Ladoga),Montgomery County,Indiana,8626611afffffff,1404,5.48,5.48,59902500.00390625,28838.331654356512,1758492746354,Synapse54,1758492746354,Synapse54
1031,47933 (Crawfordsville),Montgomery County,Indiana,8626611b7ffffff,3800,5.11,5.11,60243749.99609375,28917.16336238421,1758492746354,Synapse54,1758492746354,Synapse54
1032,46166 (Paragon),Morgan County,Indiana,862661207ffffff,1201,5.34,5.34,58677500.0,28541.253754353507,1758492746354,Synapse54,1758492746354,Synapse54
1033,46166 (Paragon),Morgan County,Indiana,862661217ffffff,1248,5.01,5.01,58833750.0,28581.79076954607,1758492746354,Synapse54,1758492746354,Synapse54
1034,46151 (Martinsville),Morgan County,Indiana,862661227ffffff,3279,6.12,6.12,58619999.9921875,28528.71629343539,1758492746354,Synapse54,1758492746354,Synapse54
1035,46166 (Paragon),Morgan County,Indiana,862661237ffffff,2300,5.34,5.34,58620000.0,28528.71629343539,1758492746354,Synapse54,1758492746354,Synapse54
1036,47456 (Quincy),Owen County,Indiana,8626612a7ffffff,719,4.38,4.38,58620000.0078125,28528.71629343539,1758492746354,Synapse54,1758492746354,Synapse54
1037,46120 (Cloverdale),Owen County,Indiana,8626612b7ffffff,885,3.93,3.93,58619999.9921875,28528.71629343539,1758492746354,Synapse54,1758492746354,Synapse54
1038,46157 (Monrovia),Morgan County,Indiana,862661307ffffff,6722,5.39,5.39,58957500.0078125,28607.78238440002,1758492746354,Synapse54,1758492746354,Synapse54
1039,46151 (Martinsville),Morgan County,Indiana,86266130fffffff,3734,5.16,5.16,58833750.0,28581.790769546067,1758492746354,Synapse54,1758492746354,Synapse54
1040,46157 (Monrovia),Morgan County,Indiana,862661317ffffff,673,3.72,3.72,58990000.0,28622.32778473863,1758492746354,Synapse54,1758492746354,Synapse54
1041,46151 (Martinsville),Morgan County,Indiana,86266131fffffff,1708,4.64,4.64,59173750.0,28660.8568605107,1758492746354,Synapse54,1758492746354,Synapse54
1042,46158 (Mooresville),Morgan County,Indiana,862661327ffffff,6868,6.85,6.85,59018750.00390625,28628.69412502652,1758492746354,Synapse54,1758492746354,Synapse54
1043,46158 (Mooresville),Morgan County,Indiana,86266132fffffff,7897,5.81,5.81,59330000.0,28701.39387570326,1758492746354,Synapse54,1758492746354,Synapse54
1044,46118 (Clayton),Hendricks County,Indiana,862661337ffffff,1674,4.23,4.23,59143749.99609375,28654.44375027268,1758492746354,Synapse54,1758492746354,Synapse54
1045,46151 (Martinsville),Morgan County,Indiana,862661347ffffff,4626,5.81,5.81,58510000.00390625,28506.370162911226,1758492746354,Synapse54,1758492746354,Synapse54
1046,46151 (Martinsville),Morgan County,Indiana,862661357ffffff,5248,6.08,6.08,58833750.0,28581.79076954607,1758492746354,Synapse54,1758492746354,Synapse54
1047,46151 (Martinsville),Morgan County,Indiana,862661367ffffff,2054,4.72,4.72,58805000.0,28573.38742285819,1758492746354,Synapse54,1758492746354,Synapse54
1048,46151 (Martinsville),Morgan County,Indiana,86266136fffffff,2145,6.31,6.31,58677500.0,28541.253754353507,1758492746354,Synapse54,1758492746354,Synapse54
1049,46151 (Martinsville),Morgan County,Indiana,862661377ffffff,2691,4.19,4.19,58961249.99609375,28613.924438050755,1758492746354,Synapse54,1758492746354,Synapse54
1050,46120 (Cloverdale),Putnam County,Indiana,862661387ffffff,730,4.87,4.87,59228750.0,28674.83765988867,1758492746354,Synapse54,1758492746354,Synapse54
1051,47456 (Quincy),Morgan County,Indiana,86266138fffffff,1143,4.74,4.74,58961249.99609375,28616.156664108403,1758492746354,Synapse54,1758492746354,Synapse54
1052,47834 (Brazil),Clay County,Indiana,862661617ffffff,7500,5.53,5.53,58708750.0,28552.430389760895,1758492746354,Synapse54,1758492746354,Synapse54
1053,47834 (Brazil),Clay County,Indiana,86266161fffffff,1417,5.95,5.95,58680000.00390625,28546.74119049899,1758492746354,Synapse54,1758492746354,Synapse54
1054,47834 (Brazil),Clay County,Indiana,862661627ffffff,2424,5.53,5.53,58523750.00390625,28506.064643591435,1758492746354,Synapse54,1758492746354,Synapse54
1055,46171 (Reelsville),Putnam County,Indiana,86266162fffffff,469,4.6,4.6,58920000.00390625,28599.41297857814,1758492746354,Synapse54,1758492746354,Synapse54
