OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3372,53085 (Sheboygan Falls),Sheboygan County,Wisconsin,86275d897ffffff,16745,32.39,32.39,71970000.00390625,31598.554590812873,1758492005484,Synapse54,1758492005484,Synapse54
3373,53013 (Cedar Grove),Sheboygan County,Wisconsin,86275d89fffffff,5062,25.83,25.83,71615000.0,31516.96160341079,1758492005484,Synapse54,1758492005484,Synapse54
3374,53085 (Sheboygan Falls),Sheboygan County,Wisconsin,86275d8a7ffffff,62459,30.95,30.95,72283750.00390625,31662.356298182156,1758492005484,Synapse54,1758492005484,Synapse54
3375,53070 (Oostburg),Sheboygan County,Wisconsin,86275d8afffffff,5690,34.7,34.7,71615000.0078125,31516.96160341079,1758492005484,Synapse54,1758492005484,Synapse54
3376,53085 (Sheboygan Falls),Sheboygan County,Wisconsin,86275d8b7ffffff,33269,30.89,30.89,72256250.0,31656.894435969996,1758492005484,Synapse54,1758492005484,Synapse54
3377,53083 (Sheboygan),Sheboygan County,Wisconsin,86275d987ffffff,220117,29.75,29.75,72337499.99609375,31677.270365764074,1758492005484,Synapse54,1758492005484,Synapse54
3378,53081 (Sheboygan),Sheboygan County,Wisconsin,86275d98fffffff,390632,25.77,25.77,71981250.0,31595.897303949605,1758492005484,Synapse54,1758492005484,Synapse54
3379,53085 (Sheboygan Falls),Sheboygan County,Wisconsin,86275d997ffffff,33674,29.05,29.05,72283750.0,31662.356298182156,1758492005484,Synapse54,1758492005484,Synapse54
3380,53085 (Sheboygan Falls),Sheboygan County,Wisconsin,86275d99fffffff,169576,33.91,33.91,72434999.99609375,31698.082043145838,1758492005484,Synapse54,1758492005484,Synapse54
3381,53083 (Sheboygan),Sheboygan County,Wisconsin,86275d9a7ffffff,975,30.47,30.47,72626250.0,31735.509688004917,1758492005484,Synapse54,1758492005484,Synapse54
3382,53083 (Sheboygan),Sheboygan County,Wisconsin,86275d9afffffff,11133,32.55,32.55,72420000.00390625,31689.813177848275,1758492005484,Synapse54,1758492005484,Synapse54
3383,53083 (Sheboygan),Sheboygan County,Wisconsin,86275d9b7ffffff,16380,28.24,28.24,72283750.0,31662.356298182156,1758492005484,Synapse54,1758492005484,Synapse54
3384,54156 (Pembine),Marinette County,Wisconsin,8627405b7ffffff,252,19.38,19.38,79233749.99609375,33144.14722700699,1758492005484,Synapse54,1758492005484,Synapse54
3385,54156 (Pembine),Marinette County,Wisconsin,862742967ffffff,3173,15.48,15.48,79233750.0,33144.14722700699,1758492005484,Synapse54,1758492005484,Synapse54
3386,54102 (Amberg),Marinette County,Wisconsin,86274296fffffff,80,16.0,16.0,79233750.00390625,33144.14722700699,1758492005484,Synapse54,1758492005484,Synapse54
3387,54177 (Wausaukee),Marinette County,Wisconsin,862742b07ffffff,2691,17.14,17.14,77865000.00390625,32858.59383687258,1758492005484,Synapse54,1758492005484,Synapse54
3388,54177 (Wausaukee),Marinette County,Wisconsin,862742b27ffffff,1717,16.83,16.83,78247500.00390625,32940.07022116852,1758492005484,Synapse54,1758492005484,Synapse54
3389,54114 (Crivitz),Marinette County,Wisconsin,862742b2fffffff,579,17.03,17.03,77652500.0,32815.66578343631,1758492005484,Synapse54,1758492005484,Synapse54
3390,54177 (Wausaukee),Marinette County,Wisconsin,862742b37ffffff,2226,17.39,17.39,77919999.99609375,32868.35990656593,1758492005484,Synapse54,1758492005484,Synapse54
3391,49876 (Quinnesec),Dickinson County,Michigan,86274621fffffff,19313,19.33,19.33,79881249.99609375,33279.628942752446,1758492005484,Synapse54,1758492005484,Synapse54
3392,49892 (Vulcan),Dickinson County,Michigan,862746257ffffff,5581,26.83,26.83,79833750.00390625,33268.49099163375,1758492005484,Synapse54,1758492005484,Synapse54
3393,54151 (Niagara),Marinette County,Wisconsin,86274625fffffff,613,13.93,13.93,79450000.00390625,33189.747127014954,1758492005484,Synapse54,1758492005484,Synapse54
3394,54151 (Niagara),Marinette County,Wisconsin,8627462c7ffffff,513,14.66,14.66,79395000.0,33180.07063137587,1758492005484,Synapse54,1758492005484,Synapse54
3395,54151 (Niagara),Marinette County,Wisconsin,8627462cfffffff,1236,17.41,17.41,79272499.99609375,33154.12579631727,1758492005484,Synapse54,1758492005484,Synapse54
3396,54151 (Niagara),Marinette County,Wisconsin,8627462e7ffffff,4734,19.89,19.89,79692499.99609375,33238.360129196306,1758492005484,Synapse54,1758492005484,Synapse54
3397,54151 (Niagara),Marinette County,Wisconsin,8627462efffffff,721,17.59,17.59,79514999.99609375,33202.355263922655,1758492005484,Synapse54,1758492005484,Synapse54
3398,54856 (Mason),Bayfield County,Wisconsin,86275476fffffff,2199,21.35,21.35,81478750.0,33611.17652091325,1758492005484,Synapse54,1758492005484,Synapse54
3399,54830 (Danbury),Douglas County,Wisconsin,862756237ffffff,601,22.26,22.26,79957500.0,33299.15567725587,1758492005484,Synapse54,1758492005484,Synapse54
3400,54888 (Trego),Washburn County,Wisconsin,862756247ffffff,421,22.16,22.16,79332499.99609375,33168.23459798831,1758492005484,Synapse54,1758492005484,Synapse54
3401,54856 (Mason),Bayfield County,Wisconsin,862754777ffffff,3257,25.45,25.45,81903749.99609375,33699.19800917507,1758492005484,Synapse54,1758492005484,Synapse54
3402,54801 (Spooner),Washburn County,Wisconsin,86275624fffffff,1786,20.77,20.77,79219999.99609375,33143.10231556077,1758492005484,Synapse54,1758492005484,Synapse54
3403,54847 (Iron River),Bayfield County,Wisconsin,862754787ffffff,10383,22.09,22.09,81868749.99609375,33690.68498354621,1758492005484,Synapse54,1758492005484,Synapse54
3404,54830 (Danbury),Burnett County,Wisconsin,862756257ffffff,2969,26.27,26.27,79332500.0078125,33168.23459798831,1758492005484,Synapse54,1758492005484,Synapse54
3405,54847 (Iron River),Bayfield County,Wisconsin,86275478fffffff,1398,22.19,22.19,81652500.00390625,33646.593753460606,1758492005484,Synapse54,1758492005484,Synapse54
3406,54801 (Spooner),Burnett County,Wisconsin,86275625fffffff,2690,26.37,26.37,79136249.99609375,33124.89215869683,1758492005484,Synapse54,1758492005484,Synapse54
3407,54847 (Iron River),Bayfield County,Wisconsin,86275479fffffff,201,20.1,20.1,81652499.99609375,33646.593753460606,1758492005484,Synapse54,1758492005484,Synapse54
3408,54888 (Trego),Washburn County,Wisconsin,862756267ffffff,1732,22.21,22.21,79672500.00390625,33239.96070825018,1758492005484,Synapse54,1758492005484,Synapse54
3409,54847 (Iron River),Bayfield County,Wisconsin,8627547a7ffffff,2440,21.79,21.79,82000000.0,33718.81485908166,1758492005484,Synapse54,1758492005484,Synapse54
3410,54888 (Trego),Washburn County,Wisconsin,86275626fffffff,1135,21.02,21.02,79205000.00390625,33142.50267848465,1758492005484,Synapse54,1758492005484,Synapse54
3411,54847 (Iron River),Bayfield County,Wisconsin,8627547afffffff,1448,22.63,22.63,81783750.00390625,33674.72362899606,1758492005484,Synapse54,1758492005484,Synapse54
3412,54830 (Danbury),Burnett County,Wisconsin,862756277ffffff,441,22.05,22.05,79447499.99609375,33191.35754839055,1758492005484,Synapse54,1758492005484,Synapse54
3413,54847 (Iron River),Bayfield County,Wisconsin,8627547b7ffffff,2858,22.5,22.5,81897500.0,33695.49891602209,1758492005484,Synapse54,1758492005484,Synapse54
3414,55072 (Sandstone),Pine County,Minnesota,86275628fffffff,4278,20.27,20.27,79063750.00390625,33112.0894949615,1758492005484,Synapse54,1758492005484,Synapse54
3415,55037 (Hinckley),Pine County,Minnesota,86275629fffffff,1185,19.11,19.11,79291250.0,33158.31521523853,1758492005484,Synapse54,1758492005484,Synapse54
3416,54814 (Bayfield),Ashland County,Wisconsin,86275480fffffff,0,0.0,0.0,84208749.99609375,34166.54673468287,1758492005484,Synapse54,1758492005484,Synapse54
