OBJECTID,DESCRIPTION,ID,pointCount,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
241,32580 (Valparaiso),32580,0,0,15348750.0,30023.76275156512,1754588149331,Synapse54,1754588149331,Synapse54
242,32583 (Milton),32583,0,0,430628676.6191406,245202.7173891554,1754588149331,Synapse54,1754588149331,Synapse54
243,32601 (Gainesville),32601,1,1,17103750.0,19769.431562826045,1754588149331,Synapse54,1754588149331,Synapse54
244,32603 (Gainesville),32603,0,0,3340000.0,14343.929460218242,1754588149331,Synapse54,1754588149331,Synapse54
245,32605 (Gainesville),32605,1,1,34331250.0,33213.460598118465,1754588149331,Synapse54,1754588149331,Synapse54
246,32606 (Gainesville),32606,2,2,59987500.0,43038.36265565665,1754588149331,Synapse54,1754588149331,Synapse54
247,32607 (Gainesville),32607,0,0,43877500.0,42700.74078640778,1754588149331,Synapse54,1754588149331,Synapse54
248,32608 (Gainesville),32608,1,1,153668750.0,70920.31460039034,1754588149331,Synapse54,1754588149331,Synapse54
249,32609 (Gainesville),32609,0,0,437716250.0,111688.46173049044,1754588149331,Synapse54,1754588149331,Synapse54
250,32610 (Gainesville),32610,0,0,646250.0,4496.302947687468,1754588149331,Synapse54,1754588149331,Synapse54
251,32611 (Gainesville),32611,0,0,5062500.0,14006.071286278551,1754588149331,Synapse54,1754588149331,Synapse54
252,32612 (Gainesville),32612,0,0,132500.0,1603.2247551122991,1754588149331,Synapse54,1754588149331,Synapse54
253,32615 (Alachua),32615,1,1,489227500.0,150854.26657078465,1754588149331,Synapse54,1754588149331,Synapse54
254,32617 (Anthony),32617,0,0,112068750.0,73281.75730354861,1754588149331,Synapse54,1754588149331,Synapse54
255,32618 (Archer),32618,0,0,302847500.0,100851.61575941437,1754588149331,Synapse54,1754588149331,Synapse54
256,32619 (Bell),32619,0,0,438307500.0,144321.7401194492,1754588149331,Synapse54,1754588149331,Synapse54
257,32621 (Bronson),32621,0,0,455765000.0,163401.38880325557,1754588149331,Synapse54,1754588149331,Synapse54
258,32622 (Brooker),32622,0,0,277472500.0,111954.79079331913,1754588149331,Synapse54,1754588149331,Synapse54
259,32625 (Cedar Key),32625,0,0,274024019.7011719,358027.98680361063,1754588149331,Synapse54,1754588149331,Synapse54
260,32626 (Chiefland),32626,1,1,1121586887.09375,369422.69844532345,1754588149331,Synapse54,1754588149331,Synapse54
261,32628 (Cross City),32628,1,1,96233750.0,62916.507993391366,1754588149331,Synapse54,1754588149331,Synapse54
262,32631 (Earleton),32631,0,0,46061250.0,49982.34031311831,1754588149331,Synapse54,1754588149331,Synapse54
263,32640 (Hawthorne),32640,1,1,873378750.0,236398.41882505044,1754588149331,Synapse54,1754588149331,Synapse54
264,32641 (Gainesville),32641,0,0,185892500.0,81768.35856625062,1754588149331,Synapse54,1754588149331,Synapse54
265,32643 (High Springs),32643,1,1,362538750.0,145274.0822246529,1754588149331,Synapse54,1754588149331,Synapse54
266,32648 (Horseshoe Beach),32648,0,0,400733338.9238281,208796.1677052907,1754588149331,Synapse54,1754588149331,Synapse54
267,32653 (Gainesville),32653,0,0,136057500.0,81416.19108498804,1754588149331,Synapse54,1754588149331,Synapse54
268,32656 (Keystone Heights),32656,1,1,456482500.0,148892.4819498841,1754588149331,Synapse54,1754588149331,Synapse54
269,32666 (Melrose),32666,0,0,182945000.0,128387.55608599966,1754588149331,Synapse54,1754588149331,Synapse54
270,32667 (Micanopy),32667,0,0,396397500.0,142521.57880772164,1754588149331,Synapse54,1754588149331,Synapse54
271,32668 (Morriston),32668,0,0,475138750.0,155848.0437759536,1754588149331,Synapse54,1754588149331,Synapse54
272,32669 (Newberry),32669,1,1,349448750.0,120844.27463335755,1754588149331,Synapse54,1754588149331,Synapse54
273,32680 (Old Town),32680,0,0,1595284937.1953125,441825.9677236104,1754588149331,Synapse54,1754588149331,Synapse54
274,32683 (Otter Creek),32683,0,0,498750.0,3341.6896795981047,1754588149331,Synapse54,1754588149331,Synapse54
275,32686 (Reddick),32686,0,0,292531250.0,141966.06024012738,1754588149331,Synapse54,1754588149331,Synapse54
276,32693 (Trenton),32693,0,0,662040081.6699219,213176.76235976294,1754588149331,Synapse54,1754588149331,Synapse54
277,32694 (Waldo),32694,0,0,95657500.0,64365.777741197206,1754588149331,Synapse54,1754588149331,Synapse54
278,32696 (Williston),32696,1,1,474171250.0,149596.12331600316,1754588149331,Synapse54,1754588149331,Synapse54
279,32701 (Altamonte Springs),32701,0,0,20405000.0,20546.94309551604,1754588149331,Synapse54,1754588149331,Synapse54
280,32702 (Altoona),32702,0,0,302695000.0,104366.3846537006,1754588149331,Synapse54,1754588149331,Synapse54
281,32703 (Apopka),32703,2,2,135997500.0,86365.35674178385,1754588149331,Synapse54,1754588149331,Synapse54
282,32707 (Casselberry),32707,2,2,36152500.0,37430.32095704348,1754588149331,Synapse54,1754588149331,Synapse54
283,32708 (Winter Springs),32708,0,0,71436250.0,56762.31250954418,1754588149331,Synapse54,1754588149331,Synapse54
284,32709 (Christmas),32709,0,0,503477500.0,171206.6426848639,1754588149331,Synapse54,1754588149331,Synapse54
285,32712 (Apopka),32712,1,1,213546250.0,81621.61598602791,1754588149331,Synapse54,1754588149331,Synapse54
286,32713 (Debary),32713,1,1,73827500.0,50621.9905090394,1754588149331,Synapse54,1754588149331,Synapse54
287,32714 (Altamonte Springs),32714,2,2,30021250.0,26058.691952956357,1754588149331,Synapse54,1754588149331,Synapse54
288,32720 (Deland),32720,1,1,350933125.0,155530.21116084402,1754588149331,Synapse54,1754588149331,Synapse54
289,32724 (Deland),32724,1,1,368808750.0,163318.6602618467,1754588149331,Synapse54,1754588149331,Synapse54
290,32725 (Deltona),32725,1,1,123852500.0,74504.1513954971,1754588149331,Synapse54,1754588149331,Synapse54
291,32726 (Eustis),32726,1,1,72122500.0,55442.15074482597,1754588149331,Synapse54,1754588149331,Synapse54
292,32730 (Casselberry),32730,0,0,5080000.0,12103.295537532958,1754588149331,Synapse54,1754588149331,Synapse54
293,32732 (Geneva),32732,0,0,210339903.84765625,89316.94036358227,1754588149331,Synapse54,1754588149331,Synapse54
294,32735 (Grand Island),32735,0,0,33661250.0,38527.179179517225,1754588149331,Synapse54,1754588149331,Synapse54
295,32736 (Eustis),32736,0,0,315160000.0,138820.84857740928,1754588149331,Synapse54,1754588149331,Synapse54
296,32738 (Deltona),32738,0,0,99296250.0,66605.24135461952,1754588149331,Synapse54,1754588149331,Synapse54
297,32744 (Lake Helen),32744,0,0,46701250.0,37480.81952953708,1754588149331,Synapse54,1754588149331,Synapse54
298,32746 (Lake Mary),32746,1,1,72336250.0,55366.7971863052,1754588149331,Synapse54,1754588149331,Synapse54
299,32750 (Longwood),32750,2,2,39238750.0,36553.62190546405,1754588149331,Synapse54,1754588149331,Synapse54
300,32751 (Maitland),32751,0,0,27695000.0,37546.04859701161,1754588149331,Synapse54,1754588149331,Synapse54
301,32754 (Mims),32754,0,0,456546250.0,110995.69543368186,1754588149331,Synapse54,1754588149331,Synapse54
302,32757 (Mount Dora),32757,1,1,275233750.0,111305.70755002464,1754588149331,Synapse54,1754588149331,Synapse54
303,32759 (Oak Hill),32759,0,0,139906250.0,74720.89087880582,1754588149331,Synapse54,1754588149331,Synapse54
304,32763 (Orange City),32763,1,1,80758750.0,52123.33193790932,1754588149331,Synapse54,1754588149331,Synapse54
305,32764 (Osteen),32764,0,0,381668750.0,176385.44261193805,1754588149331,Synapse54,1754588149331,Synapse54
306,32765 (Oviedo),32765,2,2,139057500.0,76925.22041353508,1754588149331,Synapse54,1754588149331,Synapse54
307,32766 (Oviedo),32766,0,0,160315096.15234375,81920.80355525897,1754588149331,Synapse54,1754588149331,Synapse54
308,32767 (Paisley),32767,0,0,209542500.0,101448.7110734348,1754588149331,Synapse54,1754588149331,Synapse54
309,32771 (Sanford),32771,1,1,152381250.0,77881.6865317001,1754588149331,Synapse54,1754588149331,Synapse54
310,32773 (Sanford),32773,1,1,119898750.0,57898.70787986456,1754588149331,Synapse54,1754588149331,Synapse54
311,32776 (Sorrento),32776,0,0,154651250.0,84758.62366026915,1754588149331,Synapse54,1754588149331,Synapse54
312,32778 (Tavares),32778,1,1,139360000.0,74281.21480862671,1754588149331,Synapse54,1754588149331,Synapse54
313,32779 (Longwood),32779,0,0,70275000.0,43997.020033727946,1754588149331,Synapse54,1754588149331,Synapse54
314,32780 (Titusville),32780,1,1,141907500.0,72422.76388128281,1754588149331,Synapse54,1754588149331,Synapse54
315,32784 (Umatilla),32784,0,0,282548750.0,130328.72558251608,1754588149331,Synapse54,1754588149331,Synapse54
316,32789 (Winter Park),32789,1,1,32630000.0,34804.2745981671,1754588149331,Synapse54,1754588149331,Synapse54
317,32792 (Winter Park),32792,1,1,42375000.0,41547.80264505054,1754588149331,Synapse54,1754588149331,Synapse54
318,32796 (Titusville),32796,1,1,140086250.0,81643.74269593715,1754588149331,Synapse54,1754588149331,Synapse54
319,32798 (Zellwood),32798,0,0,9103750.0,16480.8344034842,1754588149331,Synapse54,1754588149331,Synapse54
320,32801 (Orlando),32801,0,0,7932500.0,16687.508583824652,1754588149331,Synapse54,1754588149331,Synapse54
321,32803 (Orlando),32803,2,2,26107500.0,28978.07021131761,1754588149331,Synapse54,1754588149331,Synapse54
322,32804 (Orlando),32804,0,0,27165000.0,24275.498662578993,1754588149331,Synapse54,1754588149331,Synapse54
323,32805 (Orlando),32805,1,1,27701250.0,28574.01850018694,1754588149331,Synapse54,1754588149331,Synapse54
324,32806 (Orlando),32806,2,2,25953750.0,27566.892162932934,1754588149331,Synapse54,1754588149331,Synapse54
325,32807 (Orlando),32807,0,0,28740000.0,30687.539359297527,1754588149331,Synapse54,1754588149331,Synapse54
326,32808 (Orlando),32808,0,0,42420000.0,30721.677104917173,1754588149331,Synapse54,1754588149331,Synapse54
327,32809 (Orlando),32809,2,2,42245000.0,50069.57593658994,1754588149331,Synapse54,1754588149331,Synapse54
328,32810 (Orlando),32810,2,2,33227500.0,40301.15852426217,1754588149331,Synapse54,1754588149331,Synapse54
329,32811 (Orlando),32811,0,0,26040000.0,24762.358991254005,1754588149331,Synapse54,1754588149331,Synapse54
330,32812 (Orlando),32812,1,1,32128750.0,37087.47050005299,1754588149331,Synapse54,1754588149331,Synapse54
331,32814 (Orlando),32814,0,0,5040000.0,12648.528244707948,1754588149331,Synapse54,1754588149331,Synapse54
332,32815 (Orlando),32815,0,0,381404842.65625,354502.857727215,1754588149331,Synapse54,1754588149331,Synapse54
333,32816 (Orlando),32816,0,0,3100000.0,8398.513934604996,1754588149331,Synapse54,1754588149331,Synapse54
334,32817 (Orlando),32817,2,2,42965000.0,32791.47379356398,1754588149331,Synapse54,1754588149331,Synapse54
335,32818 (Orlando),32818,1,1,41306250.0,51171.370276719594,1754588149331,Synapse54,1754588149331,Synapse54
336,32819 (Orlando),32819,2,2,80102500.0,55557.36548276028,1754588149331,Synapse54,1754588149331,Synapse54
337,32820 (Orlando),32820,0,0,90162500.0,44751.2880381439,1754588149331,Synapse54,1754588149331,Synapse54
338,32821 (Orlando),32821,1,1,45361250.0,40902.14039850431,1754588149331,Synapse54,1754588149331,Synapse54
339,32822 (Orlando),32822,3,3,45725000.0,41042.27535228811,1754588149331,Synapse54,1754588149331,Synapse54
340,32824 (Orlando),32824,0,0,108187500.0,64538.36598812078,1754588149331,Synapse54,1754588149331,Synapse54
341,32825 (Orlando),32825,0,0,77825000.0,55675.948823437226,1754588149331,Synapse54,1754588149331,Synapse54
342,32826 (Orlando),32826,1,1,28961250.0,31475.958388644605,1754588149331,Synapse54,1754588149331,Synapse54
343,32827 (Orlando),32827,0,0,98231250.0,58244.58559362298,1754588149331,Synapse54,1754588149331,Synapse54
344,32828 (Orlando),32828,1,1,72890000.0,44341.163850473924,1754588149331,Synapse54,1754588149331,Synapse54
345,32829 (Orlando),32829,0,0,63733750.0,43611.46194494591,1754588149331,Synapse54,1754588149331,Synapse54
346,32830 (Orlando),32830,0,0,81568750.0,53561.562069665946,1754588149331,Synapse54,1754588149331,Synapse54
347,32831 (Orlando),32831,0,0,25661250.0,29192.745276167483,1754588149331,Synapse54,1754588149331,Synapse54
348,32832 (Orlando),32832,0,0,222427500.0,61330.132021750906,1754588149331,Synapse54,1754588149331,Synapse54
349,32833 (Orlando),32833,0,0,213956250.0,74778.9052275173,1754588149331,Synapse54,1754588149331,Synapse54
350,32835 (Orlando),32835,1,1,39081250.0,28867.160315674864,1754588149331,Synapse54,1754588149331,Synapse54
351,32836 (Orlando),32836,0,0,56085000.0,46346.64430080944,1754588149331,Synapse54,1754588149331,Synapse54
352,32837 (Orlando),32837,2,2,72231250.0,42353.785171242016,1754588149331,Synapse54,1754588149331,Synapse54
353,32839 (Orlando),32839,1,1,30623750.0,28727.401576485987,1754588149331,Synapse54,1754588149331,Synapse54
354,32901 (Melbourne),32901,0,0,42612500.0,41569.78593378624,1754588149331,Synapse54,1754588149331,Synapse54
355,32903 (Indialantic),32903,2,2,12603750.0,27291.831359219414,1754588149331,Synapse54,1754588149331,Synapse54
356,32904 (Melbourne),32904,2,2,212617500.0,122761.35461399311,1754588149331,Synapse54,1754588149331,Synapse54
357,32905 (Palm Bay),32905,1,1,32558750.0,32225.244222148936,1754588149331,Synapse54,1754588149331,Synapse54
358,32907 (Palm Bay),32907,1,1,81138750.0,52440.08980653843,1754588149331,Synapse54,1754588149331,Synapse54
359,32908 (Palm Bay),32908,1,1,113862500.0,56126.11122869613,1754588149331,Synapse54,1754588149331,Synapse54
360,32909 (Palm Bay),32909,1,1,191903750.0,74381.91055089344,1754588149331,Synapse54,1754588149331,Synapse54
361,32920 (Cape Canaveral),32920,0,0,15501250.0,41579.00897382711,1754588149331,Synapse54,1754588149331,Synapse54
362,32922 (Cocoa),32922,1,1,18673750.0,26748.834636156622,1754588149331,Synapse54,1754588149331,Synapse54
363,32925 (Patrick AFB),32925,1,1,107173750.0,115957.1387162919,1754588149331,Synapse54,1754588149331,Synapse54
364,32926 (Cocoa),32926,1,1,190591250.0,89496.0705544162,1754588149331,Synapse54,1754588149331,Synapse54
365,32927 (Cocoa),32927,1,1,82403750.0,44530.09975392833,1754588149331,Synapse54,1754588149331,Synapse54
366,32931 (Cocoa Beach),32931,1,1,18839739.447265625,134655.18399724847,1754588149331,Synapse54,1754588149331,Synapse54
367,32934 (Melbourne),32934,1,1,75047500.0,47807.32231168002,1754588149331,Synapse54,1754588149331,Synapse54
368,32935 (Melbourne),32935,1,1,40405000.0,37844.43131945516,1754588149331,Synapse54,1754588149331,Synapse54
369,32937 (Satellite Beach),32937,1,1,23597500.0,37999.917830471146,1754588149331,Synapse54,1754588149331,Synapse54
370,32940 (Melbourne),32940,0,0,94955000.0,50318.685330316366,1754588149331,Synapse54,1754588149331,Synapse54
371,32948 (Fellsmere),32948,0,0,345822500.0,92072.4391802513,1754588149331,Synapse54,1754588149331,Synapse54
372,32949 (Grant),32949,0,0,55436250.0,43901.80446988138,1754588149331,Synapse54,1754588149331,Synapse54
373,32950 (Malabar),32950,0,0,66666250.0,38639.65019887783,1754588149331,Synapse54,1754588149331,Synapse54
374,32951 (Melbourne Beach),32951,0,0,28582724.568359375,111193.21933724539,1754588149331,Synapse54,1754588149331,Synapse54
375,32952 (Merritt Island),32952,0,0,44630000.0,143680.55171918622,1754588149331,Synapse54,1754588149331,Synapse54
376,32953 (Merritt Island),32953,1,1,120550833.33007812,97921.78169926269,1754588149331,Synapse54,1754588149331,Synapse54
377,32955 (Rockledge),32955,2,2,217613750.0,80945.73512746864,1754588149331,Synapse54,1754588149331,Synapse54
378,32958 (Sebastian),32958,1,1,75746250.0,60922.975110695894,1754588149331,Synapse54,1754588149331,Synapse54
379,32960 (Vero Beach),32960,1,1,38725000.0,25974.534007068753,1754588149331,Synapse54,1754588149331,Synapse54
380,32962 (Vero Beach),32962,1,1,41065000.0,32505.087783588075,1754588149331,Synapse54,1754588149331,Synapse54
381,32963 (Vero Beach),32963,0,0,61271247.396484375,214977.10848296163,1754588149331,Synapse54,1754588149331,Synapse54
382,32966 (Vero Beach),32966,1,1,516956250.0,189357.73518878367,1754588149331,Synapse54,1754588149331,Synapse54
383,32967 (Vero Beach),32967,0,0,165332500.0,77538.28796622306,1754588149331,Synapse54,1754588149331,Synapse54
384,32968 (Vero Beach),32968,0,0,159566250.0,84262.60484907954,1754588149331,Synapse54,1754588149331,Synapse54
385,32976 (Sebastian),32976,0,0,87088750.0,65708.9943145752,1754588149331,Synapse54,1754588149331,Synapse54
386,33001 (Long Key),33001,0,0,356250.0,3218.536900318056,1754588149331,Synapse54,1754588149331,Synapse54
387,33004 (Dania),33004,0,0,19680000.001953125,41564.76615107849,1754588149331,Synapse54,1754588149331,Synapse54
388,33009 (Hallandale),33009,1,1,17362500.0,20932.009063961927,1754588149331,Synapse54,1754588149331,Synapse54
389,33010 (Hialeah),33010,0,0,13135000.0,19212.246073998507,1754588149331,Synapse54,1754588149331,Synapse54
390,33012 (Hialeah),33012,2,2,19196250.0,17460.26652555285,1754588149331,Synapse54,1754588149331,Synapse54
391,33013 (Hialeah),33013,0,0,12260000.0,17895.33257528104,1754588149331,Synapse54,1754588149331,Synapse54
392,33014 (Hialeah),33014,0,0,21188750.0,21568.298298850044,1754588149331,Synapse54,1754588149331,Synapse54
393,33015 (Hialeah),33015,1,1,20721250.0,20518.786882867713,1754588149331,Synapse54,1754588149331,Synapse54
394,33016 (Hialeah),33016,0,0,15278750.0,22406.222167661217,1754588149331,Synapse54,1754588149331,Synapse54
395,33018 (Hialeah),33018,0,0,90521250.0,55366.778083371035,1754588149331,Synapse54,1754588149331,Synapse54
396,33019 (Hollywood),33019,0,0,12501250.0,47542.07488636345,1754588149331,Synapse54,1754588149331,Synapse54
397,33020 (Hollywood),33020,1,1,20191250.0,21942.397477515104,1754588149331,Synapse54,1754588149331,Synapse54
398,33021 (Hollywood),33021,2,2,27903750.0,23807.718939041508,1754588149331,Synapse54,1754588149331,Synapse54
399,33023 (Hollywood),33023,0,0,31985000.0,26216.179961016485,1754588149331,Synapse54,1754588149331,Synapse54
400,33024 (Hollywood),33024,2,2,35381604.87890625,25982.377383250103,1754588149331,Synapse54,1754588149331,Synapse54
401,33025 (Hollywood),33025,1,1,35782500.0,26869.48845062468,1754588149331,Synapse54,1754588149331,Synapse54
402,33026 (Hollywood),33026,1,1,16093750.0,16154.309580606134,1754588149331,Synapse54,1754588149331,Synapse54
403,33027 (Hollywood),33027,1,1,45073750.0,26913.149132235136,1754588149331,Synapse54,1754588149331,Synapse54
404,33028 (Pembroke Pines),33028,1,1,18992500.0,19776.2968270957,1754588149331,Synapse54,1754588149331,Synapse54
405,33029 (Hollywood),33029,0,0,64438750.0,36851.61380190969,1754588149331,Synapse54,1754588149331,Synapse54
406,33030 (Homestead),33030,2,2,73860000.0,50061.874643064504,1754588149331,Synapse54,1754588149331,Synapse54
407,33031 (Homestead),33031,0,0,88510000.0,55432.88641942908,1754588149331,Synapse54,1754588149331,Synapse54
408,33032 (Homestead),33032,0,0,75012500.0,47826.389633566134,1754588149331,Synapse54,1754588149331,Synapse54
409,33033 (Homestead),33033,1,1,57500000.0,53582.325256666176,1754588149331,Synapse54,1754588149331,Synapse54
410,33034 (Homestead),33034,1,1,774650357.1425781,467488.3350972003,1754588149331,Synapse54,1754588149331,Synapse54
411,33035 (Homestead),33035,0,0,310492113.63671875,289638.8493744973,1754588149331,Synapse54,1754588149331,Synapse54
412,33036 (Islamorada),33036,0,0,20675906.865234375,105454.08757123853,1754588149331,Synapse54,1754588149331,Synapse54
413,33037 (Key Largo),33037,1,1,115853523.8125,235761.19137916947,1754588149331,Synapse54,1754588149331,Synapse54
414,33039 (Homestead),33039,0,0,10726250.0,19725.82798960668,1754588149331,Synapse54,1754588149331,Synapse54
415,33040 (Key West),33040,0,0,89913539.72265625,458590.6922247497,1754588149331,Synapse54,1754588149331,Synapse54
416,33042 (Summerland Key),33042,0,0,89358537.24023438,424066.02719166875,1754588149331,Synapse54,1754588149331,Synapse54
417,33043 (Big Pine Key),33043,0,0,61307875.0,231398.7796206265,1754588149331,Synapse54,1754588149331,Synapse54
418,33050 (Marathon),33050,1,1,36423372.126953125,188748.61056868453,1754588149331,Synapse54,1754588149331,Synapse54
419,33051 (Key Colony Beach),33051,0,0,1627500.0,9594.357068027937,1754588149331,Synapse54,1754588149331,Synapse54
420,33054 (Opa Locka),33054,0,0,30968750.0,26979.289329258296,1754588149331,Synapse54,1754588149331,Synapse54
421,33055 (Opa Locka),33055,0,0,20522500.0,18566.800321305658,1754588149331,Synapse54,1754588149331,Synapse54
422,33056 (Miami Gardens),33056,1,1,20356250.0,18764.639549984622,1754588149331,Synapse54,1754588149331,Synapse54
423,33060 (Pompano Beach),33060,1,1,23691250.0,20942.493643574227,1754588149331,Synapse54,1754588149331,Synapse54
424,33062 (Pompano Beach),33062,0,0,11476250.0,49644.97464910603,1754588149331,Synapse54,1754588149331,Synapse54
425,33063 (Pompano Beach),33063,3,3,29605000.0,26519.402446026415,1754588149331,Synapse54,1754588149331,Synapse54
426,33064 (Pompano Beach),33064,1,1,34678750.0,29333.485522854222,1754588149331,Synapse54,1754588149331,Synapse54
427,33065 (Coral Springs),33065,0,0,27963750.0,25074.41073109431,1754588149331,Synapse54,1754588149331,Synapse54
428,33066 (Pompano Beach),33066,0,0,10273750.0,15136.252676518943,1754588149331,Synapse54,1754588149331,Synapse54
429,33067 (Pompano Beach),33067,0,0,35226250.0,27316.684445364877,1754588149331,Synapse54,1754588149331,Synapse54
430,33068 (Pompano Beach),33068,0,0,19316250.0,19672.099517661754,1754588149331,Synapse54,1754588149331,Synapse54
431,33069 (Pompano Beach),33069,0,0,30961250.0,28580.083034112893,1754588149331,Synapse54,1754588149331,Synapse54
432,33070 (Tavernier),33070,0,0,14462500.0,36236.80055130606,1754588149331,Synapse54,1754588149331,Synapse54
433,33071 (Coral Springs),33071,1,1,25823750.0,21783.19176330795,1754588149331,Synapse54,1754588149331,Synapse54
434,33073 (Pompano Beach),33073,0,0,28016250.0,25276.130109503756,1754588149331,Synapse54,1754588149331,Synapse54
435,33076 (Pompano Beach),33076,1,1,39683750.0,26180.44842230916,1754588149331,Synapse54,1754588149331,Synapse54
436,33109 (Miami Beach),33109,0,0,1017500.0,5611.564410928351,1754588149331,Synapse54,1754588149331,Synapse54
437,33122 (Miami),33122,0,0,17467500.0,35793.27848093985,1754588149331,Synapse54,1754588149331,Synapse54
438,33125 (Miami),33125,0,0,12917500.0,16428.151132049832,1754588149331,Synapse54,1754588149331,Synapse54
439,33126 (Miami),33126,1,1,19616250.0,37853.31693558309,1754588149331,Synapse54,1754588149331,Synapse54
440,33127 (Miami),33127,0,0,10533750.0,13757.633159133069,1754588149331,Synapse54,1754588149331,Synapse54
441,33128 (Miami),33128,0,0,1522500.0,6306.306280773206,1754588149331,Synapse54,1754588149331,Synapse54
442,33129 (Miami),33129,0,0,4216250.0,13464.652842106721,1754588149331,Synapse54,1754588149331,Synapse54
443,33130 (Miami),33130,0,0,3402500.0,8090.965680202513,1754588149331,Synapse54,1754588149331,Synapse54
444,33131 (Miami),33131,0,0,1402500.0,7925.638889191556,1754588149331,Synapse54,1754588149331,Synapse54
445,33132 (Miami),33132,0,0,5762500.0,24441.21781626365,1754588149331,Synapse54,1754588149331,Synapse54
446,33133 (Miami),33133,0,0,13461250.0,27388.659557975792,1754588149331,Synapse54,1754588149331,Synapse54
447,33134 (Miami),33134,1,1,16525000.0,16363.072316290067,1754588149331,Synapse54,1754588149331,Synapse54
448,33135 (Miami),33135,2,2,7085000.0,12921.825511780675,1754588149331,Synapse54,1754588149331,Synapse54
449,33136 (Miami),33136,0,0,4665000.0,9255.230750523093,1754588149331,Synapse54,1754588149331,Synapse54
450,33137 (Miami),33137,0,0,6836250.0,19300.213223184026,1754588149331,Synapse54,1754588149331,Synapse54
451,33138 (Miami),33138,1,1,13963750.0,25413.060975746062,1754588149331,Synapse54,1754588149331,Synapse54
452,33139 (Miami Beach),33139,1,1,8561250.0,41522.72299968983,1754588149331,Synapse54,1754588149331,Synapse54
453,33140 (Miami Beach),33140,0,0,10342500.0,41058.62329070568,1754588149331,Synapse54,1754588149331,Synapse54
454,33141 (Miami Beach),33141,2,2,7243750.0,38036.914029618856,1754588149331,Synapse54,1754588149331,Synapse54
455,33142 (Miami),33142,0,0,22848750.0,20570.462003797442,1754588149331,Synapse54,1754588149331,Synapse54
456,33143 (Miami),33143,1,1,25688750.0,31150.147206990638,1754588149331,Synapse54,1754588149331,Synapse54
457,33144 (Miami),33144,1,1,9747500.0,14506.194709810934,1754588149331,Synapse54,1754588149331,Synapse54
458,33145 (Miami),33145,0,0,8172500.0,14135.941999980301,1754588149331,Synapse54,1754588149331,Synapse54
459,33146 (Miami),33146,0,0,10533750.0,14022.189426039595,1754588149331,Synapse54,1754588149331,Synapse54
460,33147 (Miami),33147,0,0,23428750.0,24365.731426646704,1754588149331,Synapse54,1754588149331,Synapse54
461,33149 (Key Biscayne),33149,0,0,16398670.638671875,51211.933266191205,1754588149331,Synapse54,1754588149331,Synapse54
462,33150 (Miami),33150,0,0,11512500.0,15989.764899342503,1754588149331,Synapse54,1754588149331,Synapse54
463,33154 (Miami Beach),33154,0,0,6633750.0,27351.436991488656,1754588149331,Synapse54,1754588149331,Synapse54
464,33155 (Miami),33155,0,0,25476250.0,20329.755917540842,1754588149331,Synapse54,1754588149331,Synapse54
465,33156 (Miami),33156,1,1,45921250.0,64033.0198012746,1754588149331,Synapse54,1754588149331,Synapse54
466,33157 (Miami),33157,1,1,48411250.0,36416.45115057819,1754588149331,Synapse54,1754588149331,Synapse54
467,33158 (Miami),33158,0,0,9530416.666015625,22756.84934690615,1754588149331,Synapse54,1754588149331,Synapse54
468,33160 (North Miami Beach),33160,0,0,13971250.0,78705.4529738757,1754588149331,Synapse54,1754588149331,Synapse54
469,33161 (Miami),33161,1,1,17938750.0,19627.12420116014,1754588149331,Synapse54,1754588149331,Synapse54
470,33162 (Miami),33162,1,1,17763750.0,20911.52180737822,1754588149331,Synapse54,1754588149331,Synapse54
471,33165 (Miami),33165,2,2,25440000.0,20758.9862050893,1754588149331,Synapse54,1754588149331,Synapse54
472,33166 (Miami),33166,0,0,31420000.0,32805.835652540656,1754588149331,Synapse54,1754588149331,Synapse54
473,33167 (Miami),33167,0,0,15755000.0,25923.779472405982,1754588149331,Synapse54,1754588149331,Synapse54
474,33168 (Miami),33168,1,1,11281250.0,14751.956076801634,1754588149331,Synapse54,1754588149331,Synapse54
475,33169 (Miami),33169,1,1,22767500.0,22600.84387379647,1754588149331,Synapse54,1754588149331,Synapse54
476,33170 (Miami),33170,0,0,47641250.0,58644.7769191146,1754588149331,Synapse54,1754588149331,Synapse54
477,33172 (Miami),33172,1,1,25320000.0,25927.78128370484,1754588149331,Synapse54,1754588149331,Synapse54
478,33173 (Miami),33173,0,0,18698750.0,19206.566300604678,1754588149331,Synapse54,1754588149331,Synapse54
479,33174 (Miami),33174,1,1,9092500.0,15359.539899616884,1754588149331,Synapse54,1754588149331,Synapse54
480,33175 (Miami),33175,0,0,25605000.0,25418.527996992245,1754588149331,Synapse54,1754588149331,Synapse54
481,33176 (Miami),33176,0,0,39696250.0,26513.34342269422,1754588149331,Synapse54,1754588149331,Synapse54
482,33177 (Miami),33177,1,1,40778750.0,27739.371607241297,1754588149331,Synapse54,1754588149331,Synapse54
483,33178 (Miami),33178,0,0,215082500.0,82364.8596412202,1754588149331,Synapse54,1754588149331,Synapse54
484,33179 (Miami),33179,1,1,18262500.0,21847.354122807857,1754588149331,Synapse54,1754588149331,Synapse54
485,33180 (Miami),33180,0,0,11790000.0,19074.906852032986,1754588149331,Synapse54,1754588149331,Synapse54
