OBJECTID,DESCRIPTION,ID,MP10138A_B,MP10138A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
216,32531 (Baker),32531,150,2.82,2.82,794971250.0,179673.50581329357,1754588013551,Synapse54,1754588013551,Synapse54
217,32533 (Cantonment),32533,754,2.91,2.91,283110000.0,91325.88981960547,1754588013551,Synapse54,1754588013551,Synapse54
218,32534 (Pensacola),32534,365,2.62,2.62,34391250.0,33514.89609462742,1754588013551,Synapse54,1754588013551,Synapse54
219,32535 (Century),32535,103,2.05,2.05,262342500.0,114548.37533026011,1754588013551,Synapse54,1754588013551,Synapse54
220,32536 (Crestview),32536,672,3.17,3.17,157523750.0,76207.56142909947,1754588013551,Synapse54,1754588013551,Synapse54
221,32539 (Crestview),32539,778,2.87,2.87,445552500.0,124166.48386066692,1754588013551,Synapse54,1754588013551,Synapse54
222,32541 (Destin),32541,534,3.32,3.32,38404439.654296875,52849.942272507586,1754588013551,Synapse54,1754588013551,Synapse54
223,32542 (Eglin AFB),32542,234,6.6,6.6,1548538538.4609375,297466.1797502553,1754588013551,Synapse54,1754588013551,Synapse54
224,32544 (Hurlburt Field),32544,84,6.77,6.77,12047500.0,28395.0379569379,1754588013551,Synapse54,1754588013551,Synapse54
225,32547 (Fort Walton Beach),32547,863,3.01,3.01,80241250.0,45738.19844641914,1754588013551,Synapse54,1754588013551,Synapse54
226,32548 (Fort Walton Beach),32548,586,3.14,3.14,48375192.30859375,109955.96887226534,1754588013551,Synapse54,1754588013551,Synapse54
227,32550 (Miramar Beach),32550,233,3.21,3.21,24431250.0,34935.49167674195,1754588013551,Synapse54,1754588013551,Synapse54
228,32561 (Gulf Breeze),32561,240,3.07,3.07,36510000.0,132433.36499444305,1754588013551,Synapse54,1754588013551,Synapse54
229,32563 (Gulf Breeze),32563,758,3.03,3.03,64345000.0,67571.39255914454,1754588013551,Synapse54,1754588013551,Synapse54
230,32564 (Holt),32564,79,2.88,2.88,392793750.0,151467.6665757008,1754588013551,Synapse54,1754588013551,Synapse54
231,32565 (Jay),32565,159,2.96,2.96,806558750.0,185729.47287643346,1754588013551,Synapse54,1754588013551,Synapse54
232,32566 (Navarre),32566,1270,3.38,3.38,118645000.0,114178.46756366716,1754588013551,Synapse54,1754588013551,Synapse54
233,32567 (Laurel Hill),32567,83,2.29,2.29,529440000.0,154635.25817621243,1754588013551,Synapse54,1754588013551,Synapse54
234,32568 (Mc David),32568,78,3.15,3.15,802783750.0,181634.66492523576,1754588013551,Synapse54,1754588013551,Synapse54
235,32569 (Mary Esther),32569,317,3.09,3.09,23273750.0,51648.070567328665,1754588013551,Synapse54,1754588013551,Synapse54
236,32570 (Milton),32570,748,2.63,2.63,1083410000.0,240260.27702725749,1754588013551,Synapse54,1754588013551,Synapse54
237,32571 (Milton),32571,1008,2.94,2.94,413006250.0,150462.29464148567,1754588013551,Synapse54,1754588013551,Synapse54
238,32577 (Molino),32577,113,2.65,2.65,264463750.0,112737.0233309835,1754588013551,Synapse54,1754588013551,Synapse54
239,32578 (Niceville),32578,888,3.17,3.17,193408088.23632812,112616.66687642524,1754588013551,Synapse54,1754588013551,Synapse54
240,32579 (Shalimar),32579,284,3.34,3.34,16386576.0859375,34509.03234459829,1754588013551,Synapse54,1754588013551,Synapse54
241,32580 (Valparaiso),32580,104,2.95,2.95,15348750.0,30023.76275156512,1754588013551,Synapse54,1754588013551,Synapse54
242,32583 (Milton),32583,718,2.58,2.58,430628676.6191406,245202.7173891554,1754588013551,Synapse54,1754588013551,Synapse54
243,32601 (Gainesville),32601,897,4.16,4.16,17103750.0,19769.431562826045,1754588013551,Synapse54,1754588013551,Synapse54
244,32603 (Gainesville),32603,248,4.42,4.42,3340000.0,14343.929460218242,1754588013551,Synapse54,1754588013551,Synapse54
245,32605 (Gainesville),32605,662,3.41,3.41,34331250.0,33213.460598118465,1754588013551,Synapse54,1754588013551,Synapse54
246,32606 (Gainesville),32606,715,3.53,3.53,59987500.0,43038.36265565665,1754588013551,Synapse54,1754588013551,Synapse54
247,32607 (Gainesville),32607,1154,3.52,3.52,43877500.0,42700.74078640778,1754588013551,Synapse54,1754588013551,Synapse54
248,32608 (Gainesville),32608,1674,3.68,3.68,153668750.0,70920.31460039034,1754588013551,Synapse54,1754588013551,Synapse54
249,32609 (Gainesville),32609,399,2.64,2.64,437716250.0,111688.46173049044,1754588013551,Synapse54,1754588013551,Synapse54
250,32610 (Gainesville),32610,1,5.0,5.0,646250.0,4496.302947687468,1754588013551,Synapse54,1754588013551,Synapse54
251,32611 (Gainesville),32611,391,4.4,4.4,5062500.0,14006.071286278551,1754588013551,Synapse54,1754588013551,Synapse54
252,32612 (Gainesville),32612,18,4.36,4.36,132500.0,1603.2247551122991,1754588013551,Synapse54,1754588013551,Synapse54
253,32615 (Alachua),32615,374,2.62,2.62,489227500.0,150854.26657078465,1754588013551,Synapse54,1754588013551,Synapse54
254,32617 (Anthony),32617,87,2.32,2.32,112068750.0,73281.75730354861,1754588013551,Synapse54,1754588013551,Synapse54
255,32618 (Archer),32618,143,2.46,2.46,302847500.0,100851.61575941437,1754588013551,Synapse54,1754588013551,Synapse54
256,32619 (Bell),32619,100,2.31,2.31,438307500.0,144321.7401194492,1754588013551,Synapse54,1754588013551,Synapse54
257,32621 (Bronson),32621,87,1.82,1.82,455765000.0,163401.38880325557,1754588013551,Synapse54,1754588013551,Synapse54
258,32622 (Brooker),32622,36,3.03,3.03,277472500.0,111954.79079331913,1754588013551,Synapse54,1754588013551,Synapse54
259,32625 (Cedar Key),32625,31,2.13,2.13,274024019.7011719,358027.98680361063,1754588013551,Synapse54,1754588013551,Synapse54
260,32626 (Chiefland),32626,166,2.21,2.21,1121586887.09375,369422.69844532345,1754588013551,Synapse54,1754588013551,Synapse54
261,32628 (Cross City),32628,60,1.41,1.41,96233750.0,62916.507993391366,1754588013551,Synapse54,1754588013551,Synapse54
262,32631 (Earleton),32631,8,2.19,2.19,46061250.0,49982.34031311831,1754588013551,Synapse54,1754588013551,Synapse54
263,32640 (Hawthorne),32640,191,2.19,2.19,873378750.0,236398.41882505044,1754588013551,Synapse54,1754588013551,Synapse54
264,32641 (Gainesville),32641,228,2.23,2.23,185892500.0,81768.35856625062,1754588013551,Synapse54,1754588013551,Synapse54
265,32643 (High Springs),32643,278,2.62,2.62,362538750.0,145274.0822246529,1754588013551,Synapse54,1754588013551,Synapse54
266,32648 (Horseshoe Beach),32648,11,2.76,2.76,400733338.9238281,208796.1677052907,1754588013551,Synapse54,1754588013551,Synapse54
267,32653 (Gainesville),32653,333,2.87,2.87,136057500.0,81416.19108498804,1754588013551,Synapse54,1754588013551,Synapse54
268,32656 (Keystone Heights),32656,332,2.71,2.71,456482500.0,148892.4819498841,1754588013551,Synapse54,1754588013551,Synapse54
269,32666 (Melrose),32666,115,2.23,2.23,182945000.0,128387.55608599966,1754588013551,Synapse54,1754588013551,Synapse54
270,32667 (Micanopy),32667,94,2.38,2.38,396397500.0,142521.57880772164,1754588013551,Synapse54,1754588013551,Synapse54
271,32668 (Morriston),32668,117,2.24,2.24,475138750.0,155848.0437759536,1754588013551,Synapse54,1754588013551,Synapse54
272,32669 (Newberry),32669,494,3.26,3.26,349448750.0,120844.27463335755,1754588013551,Synapse54,1754588013551,Synapse54
273,32680 (Old Town),32680,177,1.95,1.95,1595284937.1953125,441825.9677236104,1754588013551,Synapse54,1754588013551,Synapse54
274,32683 (Otter Creek),32683,0,0.0,0.0,498750.0,3341.6896795981047,1754588013551,Synapse54,1754588013551,Synapse54
275,32686 (Reddick),32686,117,2.61,2.61,292531250.0,141966.06024012738,1754588013551,Synapse54,1754588013551,Synapse54
276,32693 (Trenton),32693,229,2.11,2.11,662040081.6699219,213176.76235976294,1754588013551,Synapse54,1754588013551,Synapse54
277,32694 (Waldo),32694,31,1.89,1.89,95657500.0,64365.777741197206,1754588013551,Synapse54,1754588013551,Synapse54
278,32696 (Williston),32696,221,2.1,2.1,474171250.0,149596.12331600316,1754588013551,Synapse54,1754588013551,Synapse54
279,32701 (Altamonte Springs),32701,734,3.78,3.78,20405000.0,20546.94309551604,1754588013551,Synapse54,1754588013551,Synapse54
280,32702 (Altoona),32702,73,2.67,2.67,302695000.0,104366.3846537006,1754588013551,Synapse54,1754588013551,Synapse54
281,32703 (Apopka),32703,1526,3.17,3.17,135997500.0,86365.35674178385,1754588013551,Synapse54,1754588013551,Synapse54
282,32707 (Casselberry),32707,949,3.17,3.17,36152500.0,37430.32095704348,1754588013551,Synapse54,1754588013551,Synapse54
283,32708 (Winter Springs),32708,1237,3.19,3.19,71436250.0,56762.31250954418,1754588013551,Synapse54,1754588013551,Synapse54
284,32709 (Christmas),32709,79,3.2,3.2,503477500.0,171206.6426848639,1754588013551,Synapse54,1754588013551,Synapse54
285,32712 (Apopka),32712,1398,3.3,3.3,213546250.0,81621.61598602791,1754588013551,Synapse54,1754588013551,Synapse54
286,32713 (Debary),32713,619,2.93,2.93,73827500.0,50621.9905090394,1754588013551,Synapse54,1754588013551,Synapse54
287,32714 (Altamonte Springs),32714,920,3.02,3.02,30021250.0,26058.691952956357,1754588013551,Synapse54,1754588013551,Synapse54
288,32720 (Deland),32720,764,2.69,2.69,350933125.0,155530.21116084402,1754588013551,Synapse54,1754588013551,Synapse54
289,32724 (Deland),32724,1093,2.88,2.88,368808750.0,163318.6602618467,1754588013551,Synapse54,1754588013551,Synapse54
290,32725 (Deltona),32725,1076,2.63,2.63,123852500.0,74504.1513954971,1754588013551,Synapse54,1754588013551,Synapse54
291,32726 (Eustis),32726,528,2.73,2.73,72122500.0,55442.15074482597,1754588013551,Synapse54,1754588013551,Synapse54
292,32730 (Casselberry),32730,149,3.27,3.27,5080000.0,12103.295537532958,1754588013551,Synapse54,1754588013551,Synapse54
293,32732 (Geneva),32732,138,2.99,2.99,210339903.84765625,89316.94036358227,1754588013551,Synapse54,1754588013551,Synapse54
294,32735 (Grand Island),32735,139,2.84,2.84,33661250.0,38527.179179517225,1754588013551,Synapse54,1754588013551,Synapse54
295,32736 (Eustis),32736,263,2.67,2.67,315160000.0,138820.84857740928,1754588013551,Synapse54,1754588013551,Synapse54
296,32738 (Deltona),32738,1012,2.64,2.64,99296250.0,66605.24135461952,1754588013551,Synapse54,1754588013551,Synapse54
297,32744 (Lake Helen),32744,123,3.15,3.15,46701250.0,37480.81952953708,1754588013551,Synapse54,1754588013551,Synapse54
298,32746 (Lake Mary),32746,1227,3.39,3.39,72336250.0,55366.7971863052,1754588013551,Synapse54,1754588013551,Synapse54
299,32750 (Longwood),32750,662,2.98,2.98,39238750.0,36553.62190546405,1754588013551,Synapse54,1754588013551,Synapse54
300,32751 (Maitland),32751,803,3.99,3.99,27695000.0,37546.04859701161,1754588013551,Synapse54,1754588013551,Synapse54
301,32754 (Mims),32754,245,2.36,2.36,456546250.0,110995.69543368186,1754588013551,Synapse54,1754588013551,Synapse54
302,32757 (Mount Dora),32757,875,3.14,3.14,275233750.0,111305.70755002464,1754588013551,Synapse54,1754588013551,Synapse54
303,32759 (Oak Hill),32759,55,2.16,2.16,139906250.0,74720.89087880582,1754588013551,Synapse54,1754588013551,Synapse54
304,32763 (Orange City),32763,601,2.89,2.89,80758750.0,52123.33193790932,1754588013551,Synapse54,1754588013551,Synapse54
305,32764 (Osteen),32764,86,2.55,2.55,381668750.0,176385.44261193805,1754588013551,Synapse54,1754588013551,Synapse54
306,32765 (Oviedo),32765,1861,3.46,3.46,139057500.0,76925.22041353508,1754588013551,Synapse54,1754588013551,Synapse54
307,32766 (Oviedo),32766,515,3.94,3.94,160315096.15234375,81920.80355525897,1754588013551,Synapse54,1754588013551,Synapse54
308,32767 (Paisley),32767,41,1.69,1.69,209542500.0,101448.7110734348,1754588013551,Synapse54,1754588013551,Synapse54
309,32771 (Sanford),32771,1725,3.36,3.36,152381250.0,77881.6865317001,1754588013551,Synapse54,1754588013551,Synapse54
310,32773 (Sanford),32773,798,2.84,2.84,119898750.0,57898.70787986456,1754588013551,Synapse54,1754588013551,Synapse54
311,32776 (Sorrento),32776,312,3.13,3.13,154651250.0,84758.62366026915,1754588013551,Synapse54,1754588013551,Synapse54
312,32778 (Tavares),32778,671,3.06,3.06,139360000.0,74281.21480862671,1754588013551,Synapse54,1754588013551,Synapse54
313,32779 (Longwood),32779,840,3.43,3.43,70275000.0,43997.020033727946,1754588013551,Synapse54,1754588013551,Synapse54
314,32780 (Titusville),32780,947,2.83,2.83,141907500.0,72422.76388128281,1754588013551,Synapse54,1754588013551,Synapse54
315,32784 (Umatilla),32784,212,2.34,2.34,282548750.0,130328.72558251608,1754588013551,Synapse54,1754588013551,Synapse54
316,32789 (Winter Park),32789,888,3.82,3.82,32630000.0,34804.2745981671,1754588013551,Synapse54,1754588013551,Synapse54
317,32792 (Winter Park),32792,1443,3.26,3.26,42375000.0,41547.80264505054,1754588013551,Synapse54,1754588013551,Synapse54
318,32796 (Titusville),32796,466,2.63,2.63,140086250.0,81643.74269593715,1754588013551,Synapse54,1754588013551,Synapse54
319,32798 (Zellwood),32798,73,2.84,2.84,9103750.0,16480.8344034842,1754588013551,Synapse54,1754588013551,Synapse54
320,32801 (Orlando),32801,881,4.72,4.72,7932500.0,16687.508583824652,1754588013551,Synapse54,1754588013551,Synapse54
321,32803 (Orlando),32803,999,4.82,4.82,26107500.0,28978.07021131761,1754588013551,Synapse54,1754588013551,Synapse54
322,32804 (Orlando),32804,726,4.17,4.17,27165000.0,24275.498662578993,1754588013551,Synapse54,1754588013551,Synapse54
323,32805 (Orlando),32805,521,2.73,2.73,27701250.0,28574.01850018694,1754588013551,Synapse54,1754588013551,Synapse54
324,32806 (Orlando),32806,839,3.77,3.77,25953750.0,27566.892162932934,1754588013551,Synapse54,1754588013551,Synapse54
325,32807 (Orlando),32807,715,2.46,2.46,28740000.0,30687.539359297527,1754588013551,Synapse54,1754588013551,Synapse54
326,32808 (Orlando),32808,1034,2.59,2.59,42420000.0,30721.677104917173,1754588013551,Synapse54,1754588013551,Synapse54
327,32809 (Orlando),32809,511,2.39,2.39,42245000.0,50069.57593658994,1754588013551,Synapse54,1754588013551,Synapse54
328,32810 (Orlando),32810,827,2.98,2.98,33227500.0,40301.15852426217,1754588013551,Synapse54,1754588013551,Synapse54
329,32811 (Orlando),32811,875,2.79,2.79,26040000.0,24762.358991254005,1754588013551,Synapse54,1754588013551,Synapse54
330,32812 (Orlando),32812,829,2.9,2.9,32128750.0,37087.47050005299,1754588013551,Synapse54,1754588013551,Synapse54
331,32814 (Orlando),32814,373,5.37,5.37,5040000.0,12648.528244707948,1754588013551,Synapse54,1754588013551,Synapse54
332,32815 (Orlando),32815,0,0.0,0.0,381404842.65625,354502.857727215,1754588013551,Synapse54,1754588013551,Synapse54
333,32816 (Orlando),32816,176,4.43,4.43,3100000.0,8398.513934604996,1754588013551,Synapse54,1754588013551,Synapse54
334,32817 (Orlando),32817,1292,3.43,3.43,42965000.0,32791.47379356398,1754588013551,Synapse54,1754588013551,Synapse54
335,32818 (Orlando),32818,990,2.7,2.7,41306250.0,51171.370276719594,1754588013551,Synapse54,1754588013551,Synapse54
336,32819 (Orlando),32819,1162,3.72,3.72,80102500.0,55557.36548276028,1754588013551,Synapse54,1754588013551,Synapse54
337,32820 (Orlando),32820,288,3.61,3.61,90162500.0,44751.2880381439,1754588013551,Synapse54,1754588013551,Synapse54
338,32821 (Orlando),32821,1059,4.03,4.03,45361250.0,40902.14039850431,1754588013551,Synapse54,1754588013551,Synapse54
339,32822 (Orlando),32822,1240,2.37,2.37,45725000.0,41042.27535228811,1754588013551,Synapse54,1754588013551,Synapse54
340,32824 (Orlando),32824,1860,3.77,3.77,108187500.0,64538.36598812078,1754588013551,Synapse54,1754588013551,Synapse54
341,32825 (Orlando),32825,1501,2.98,2.98,77825000.0,55675.948823437226,1754588013551,Synapse54,1754588013551,Synapse54
342,32826 (Orlando),32826,1184,3.57,3.57,28961250.0,31475.958388644605,1754588013551,Synapse54,1754588013551,Synapse54
343,32827 (Orlando),32827,720,4.06,4.06,98231250.0,58244.58559362298,1754588013551,Synapse54,1754588013551,Synapse54
344,32828 (Orlando),32828,1995,3.61,3.61,72890000.0,44341.163850473924,1754588013551,Synapse54,1754588013551,Synapse54
345,32829 (Orlando),32829,643,3.55,3.55,63733750.0,43611.46194494591,1754588013551,Synapse54,1754588013551,Synapse54
346,32830 (Orlando),32830,9,4.11,4.11,81568750.0,53561.562069665946,1754588013551,Synapse54,1754588013551,Synapse54
347,32831 (Orlando),32831,32,1.11,1.11,25661250.0,29192.745276167483,1754588013551,Synapse54,1754588013551,Synapse54
348,32832 (Orlando),32832,1374,4.02,4.02,222427500.0,61330.132021750906,1754588013551,Synapse54,1754588013551,Synapse54
349,32833 (Orlando),32833,263,2.92,2.92,213956250.0,74778.9052275173,1754588013551,Synapse54,1754588013551,Synapse54
350,32835 (Orlando),32835,1233,3.14,3.14,39081250.0,28867.160315674864,1754588013551,Synapse54,1754588013551,Synapse54
351,32836 (Orlando),32836,1000,4.54,4.54,56085000.0,46346.64430080944,1754588013551,Synapse54,1754588013551,Synapse54
352,32837 (Orlando),32837,1586,3.34,3.34,72231250.0,42353.785171242016,1754588013551,Synapse54,1754588013551,Synapse54
353,32839 (Orlando),32839,1117,2.31,2.31,30623750.0,28727.401576485987,1754588013551,Synapse54,1754588013551,Synapse54
354,32901 (Melbourne),32901,722,2.95,2.95,42612500.0,41569.78593378624,1754588013551,Synapse54,1754588013551,Synapse54
355,32903 (Indialantic),32903,371,3.22,3.22,12603750.0,27291.831359219414,1754588013551,Synapse54,1754588013551,Synapse54
356,32904 (Melbourne),32904,1109,3.34,3.34,212617500.0,122761.35461399311,1754588013551,Synapse54,1754588013551,Synapse54
357,32905 (Palm Bay),32905,609,2.72,2.72,32558750.0,32225.244222148936,1754588013551,Synapse54,1754588013551,Synapse54
358,32907 (Palm Bay),32907,959,2.56,2.56,81138750.0,52440.08980653843,1754588013551,Synapse54,1754588013551,Synapse54
359,32908 (Palm Bay),32908,444,3.18,3.18,113862500.0,56126.11122869613,1754588013551,Synapse54,1754588013551,Synapse54
360,32909 (Palm Bay),32909,1013,2.8,2.8,191903750.0,74381.91055089344,1754588013551,Synapse54,1754588013551,Synapse54
361,32920 (Cape Canaveral),32920,328,3.67,3.67,15501250.0,41579.00897382711,1754588013551,Synapse54,1754588013551,Synapse54
362,32922 (Cocoa),32922,361,2.82,2.82,18673750.0,26748.834636156622,1754588013551,Synapse54,1754588013551,Synapse54
363,32925 (Patrick AFB),32925,69,6.8,6.8,107173750.0,115957.1387162919,1754588013551,Synapse54,1754588013551,Synapse54
364,32926 (Cocoa),32926,518,2.48,2.48,190591250.0,89496.0705544162,1754588013551,Synapse54,1754588013551,Synapse54
365,32927 (Cocoa),32927,578,2.46,2.46,82403750.0,44530.09975392833,1754588013551,Synapse54,1754588013551,Synapse54
366,32931 (Cocoa Beach),32931,435,3.46,3.46,18839739.447265625,134655.18399724847,1754588013551,Synapse54,1754588013551,Synapse54
367,32934 (Melbourne),32934,498,2.83,2.83,75047500.0,47807.32231168002,1754588013551,Synapse54,1754588013551,Synapse54
368,32935 (Melbourne),32935,1047,3.12,3.12,40405000.0,37844.43131945516,1754588013551,Synapse54,1754588013551,Synapse54
369,32937 (Satellite Beach),32937,825,3.55,3.55,23597500.0,37999.917830471146,1754588013551,Synapse54,1754588013551,Synapse54
370,32940 (Melbourne),32940,1512,3.35,3.35,94955000.0,50318.685330316366,1754588013551,Synapse54,1754588013551,Synapse54
371,32948 (Fellsmere),32948,105,2.16,2.16,345822500.0,92072.4391802513,1754588013551,Synapse54,1754588013551,Synapse54
372,32949 (Grant),32949,90,3.18,3.18,55436250.0,43901.80446988138,1754588013551,Synapse54,1754588013551,Synapse54
373,32950 (Malabar),32950,103,2.66,2.66,66666250.0,38639.65019887783,1754588013551,Synapse54,1754588013551,Synapse54
374,32951 (Melbourne Beach),32951,339,3.25,3.25,28582724.568359375,111193.21933724539,1754588013551,Synapse54,1754588013551,Synapse54
375,32952 (Merritt Island),32952,536,3.02,3.02,44630000.0,143680.55171918622,1754588013551,Synapse54,1754588013551,Synapse54
376,32953 (Merritt Island),32953,660,3.18,3.18,120550833.33007812,97921.78169926269,1754588013551,Synapse54,1754588013551,Synapse54
377,32955 (Rockledge),32955,1089,3.14,3.14,217613750.0,80945.73512746864,1754588013551,Synapse54,1754588013551,Synapse54
378,32958 (Sebastian),32958,773,2.91,2.91,75746250.0,60922.975110695894,1754588013551,Synapse54,1754588013551,Synapse54
379,32960 (Vero Beach),32960,567,3.02,3.02,38725000.0,25974.534007068753,1754588013551,Synapse54,1754588013551,Synapse54
380,32962 (Vero Beach),32962,611,2.74,2.74,41065000.0,32505.087783588075,1754588013551,Synapse54,1754588013551,Synapse54
381,32963 (Vero Beach),32963,504,3.17,3.17,61271247.396484375,214977.10848296163,1754588013551,Synapse54,1754588013551,Synapse54
382,32966 (Vero Beach),32966,596,3.01,3.01,516956250.0,189357.73518878367,1754588013551,Synapse54,1754588013551,Synapse54
383,32967 (Vero Beach),32967,701,2.85,2.85,165332500.0,77538.28796622306,1754588013551,Synapse54,1754588013551,Synapse54
384,32968 (Vero Beach),32968,380,2.88,2.88,159566250.0,84262.60484907954,1754588013551,Synapse54,1754588013551,Synapse54
385,32976 (Sebastian),32976,277,2.95,2.95,87088750.0,65708.9943145752,1754588013551,Synapse54,1754588013551,Synapse54
386,33001 (Long Key),33001,6,2.9,2.9,356250.0,3218.536900318056,1754588013551,Synapse54,1754588013551,Synapse54
387,33004 (Dania),33004,558,3.58,3.58,19680000.001953125,41564.76615107849,1754588013551,Synapse54,1754588013551,Synapse54
388,33009 (Hallandale),33009,1173,3.13,3.13,17362500.0,20932.009063961927,1754588013551,Synapse54,1754588013551,Synapse54
389,33010 (Hialeah),33010,936,2.41,2.41,13135000.0,19212.246073998507,1754588013551,Synapse54,1754588013551,Synapse54
390,33012 (Hialeah),33012,1502,2.63,2.63,19196250.0,17460.26652555285,1754588013551,Synapse54,1754588013551,Synapse54
391,33013 (Hialeah),33013,889,3.47,3.47,12260000.0,17895.33257528104,1754588013551,Synapse54,1754588013551,Synapse54
392,33014 (Hialeah),33014,1089,3.2,3.2,21188750.0,21568.298298850044,1754588013551,Synapse54,1754588013551,Synapse54
393,33015 (Hialeah),33015,1596,3.11,3.11,20721250.0,20518.786882867713,1754588013551,Synapse54,1754588013551,Synapse54
394,33016 (Hialeah),33016,1037,2.83,2.83,15278750.0,22406.222167661217,1754588013551,Synapse54,1754588013551,Synapse54
395,33018 (Hialeah),33018,1948,4.05,4.05,90521250.0,55366.778083371035,1754588013551,Synapse54,1754588013551,Synapse54
396,33019 (Hollywood),33019,522,3.74,3.74,12501250.0,47542.07488636345,1754588013551,Synapse54,1754588013551,Synapse54
397,33020 (Hollywood),33020,1294,3.39,3.39,20191250.0,21942.397477515104,1754588013551,Synapse54,1754588013551,Synapse54
398,33021 (Hollywood),33021,1329,3.22,3.22,27903750.0,23807.718939041508,1754588013551,Synapse54,1754588013551,Synapse54
399,33023 (Hollywood),33023,1600,3.1,3.1,31985000.0,26216.179961016485,1754588013551,Synapse54,1754588013551,Synapse54
400,33024 (Hollywood),33024,1937,3.31,3.31,35381604.87890625,25982.377383250103,1754588013551,Synapse54,1754588013551,Synapse54
401,33025 (Hollywood),33025,2028,3.24,3.24,35782500.0,26869.48845062468,1754588013551,Synapse54,1754588013551,Synapse54
402,33026 (Hollywood),33026,874,3.61,3.61,16093750.0,16154.309580606134,1754588013551,Synapse54,1754588013551,Synapse54
403,33027 (Hollywood),33027,2158,3.97,3.97,45073750.0,26913.149132235136,1754588013551,Synapse54,1754588013551,Synapse54
404,33028 (Pembroke Pines),33028,938,4.3,4.3,18992500.0,19776.2968270957,1754588013551,Synapse54,1754588013551,Synapse54
405,33029 (Hollywood),33029,1639,4.43,4.43,64438750.0,36851.61380190969,1754588013551,Synapse54,1754588013551,Synapse54
406,33030 (Homestead),33030,577,2.14,2.14,73860000.0,50061.874643064504,1754588013551,Synapse54,1754588013551,Synapse54
407,33031 (Homestead),33031,200,3.6,3.6,88510000.0,55432.88641942908,1754588013551,Synapse54,1754588013551,Synapse54
408,33032 (Homestead),33032,1792,3.46,3.46,75012500.0,47826.389633566134,1754588013551,Synapse54,1754588013551,Synapse54
409,33033 (Homestead),33033,1753,3.32,3.32,57500000.0,53582.325256666176,1754588013551,Synapse54,1754588013551,Synapse54
410,33034 (Homestead),33034,395,1.8,1.8,774650357.1425781,467488.3350972003,1754588013551,Synapse54,1754588013551,Synapse54
411,33035 (Homestead),33035,461,2.93,2.93,310492113.63671875,289638.8493744973,1754588013551,Synapse54,1754588013551,Synapse54
412,33036 (Islamorada),33036,104,3.18,3.18,20675906.865234375,105454.08757123853,1754588013551,Synapse54,1754588013551,Synapse54
413,33037 (Key Largo),33037,379,3.08,3.08,115853523.8125,235761.19137916947,1754588013551,Synapse54,1754588013551,Synapse54
414,33039 (Homestead),33039,0,0.0,0.0,10726250.0,19725.82798960668,1754588013551,Synapse54,1754588013551,Synapse54
415,33040 (Key West),33040,1192,3.78,3.78,89913539.72265625,458590.6922247497,1754588013551,Synapse54,1754588013551,Synapse54
416,33042 (Summerland Key),33042,175,2.9,2.9,89358537.24023438,424066.02719166875,1754588013551,Synapse54,1754588013551,Synapse54
417,33043 (Big Pine Key),33043,127,2.93,2.93,61307875.0,231398.7796206265,1754588013551,Synapse54,1754588013551,Synapse54
418,33050 (Marathon),33050,281,2.96,2.96,36423372.126953125,188748.61056868453,1754588013551,Synapse54,1754588013551,Synapse54
419,33051 (Key Colony Beach),33051,27,3.13,3.13,1627500.0,9594.357068027937,1754588013551,Synapse54,1754588013551,Synapse54
420,33054 (Opa Locka),33054,567,2.48,2.48,30968750.0,26979.289329258296,1754588013551,Synapse54,1754588013551,Synapse54
421,33055 (Opa Locka),33055,1099,3.21,3.21,20522500.0,18566.800321305658,1754588013551,Synapse54,1754588013551,Synapse54
422,33056 (Miami Gardens),33056,858,2.88,2.88,20356250.0,18764.639549984622,1754588013551,Synapse54,1754588013551,Synapse54
423,33060 (Pompano Beach),33060,849,2.71,2.71,23691250.0,20942.493643574227,1754588013551,Synapse54,1754588013551,Synapse54
424,33062 (Pompano Beach),33062,833,3.63,3.63,11476250.0,49644.97464910603,1754588013551,Synapse54,1754588013551,Synapse54
425,33063 (Pompano Beach),33063,1443,3.08,3.08,29605000.0,26519.402446026415,1754588013551,Synapse54,1754588013551,Synapse54
426,33064 (Pompano Beach),33064,1226,2.45,2.45,34678750.0,29333.485522854222,1754588013551,Synapse54,1754588013551,Synapse54
427,33065 (Coral Springs),33065,1491,3.26,3.26,27963750.0,25074.41073109431,1754588013551,Synapse54,1754588013551,Synapse54
428,33066 (Pompano Beach),33066,457,3.01,3.01,10273750.0,15136.252676518943,1754588013551,Synapse54,1754588013551,Synapse54
429,33067 (Pompano Beach),33067,813,3.82,3.82,35226250.0,27316.684445364877,1754588013551,Synapse54,1754588013551,Synapse54
430,33068 (Pompano Beach),33068,1035,2.57,2.57,19316250.0,19672.099517661754,1754588013551,Synapse54,1754588013551,Synapse54
431,33069 (Pompano Beach),33069,785,3.22,3.22,30961250.0,28580.083034112893,1754588013551,Synapse54,1754588013551,Synapse54
432,33070 (Tavernier),33070,169,2.98,2.98,14462500.0,36236.80055130606,1754588013551,Synapse54,1754588013551,Synapse54
433,33071 (Coral Springs),33071,1065,3.29,3.29,25823750.0,21783.19176330795,1754588013551,Synapse54,1754588013551,Synapse54
434,33073 (Pompano Beach),33073,923,3.47,3.47,28016250.0,25276.130109503756,1754588013551,Synapse54,1754588013551,Synapse54
